"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"7692" "SEBANTU" "main" 2 27.22955 0.9724517 0.3710319
"7693" "SEBANTU" "main" 3 25.86405 0.9758012 0.3952224
"7694" "SEBANTU" "main" 4 26.24889 0.9749323 0.4109103
"7695" "SEBANTU" "main" 5 24.07903 0.9732148 0.4652012
"7696" "SEBANTU" "main" 1 27.31963 0.9756551 0.413421
"7697" "SEBANTU" "main" 2 26.39258 0.9727533 0.3705804
"7698" "SEBANTU" "main" 3 25.60186 0.9769969 0.3990356
"7699" "SEBANTU" "main" 4 25.0601 0.9692109 0.4328839
"7700" "SEBANTU" "main" 5 25.875 0.9735191 0.5012136
"7701" "SEBANTU" "main.null" 1 30.25988 0.9714629 0.4093769
"7702" "SEBANTU" "main.null" 2 27.7837 0.9726215 0.5028873
"7703" "SEBANTU" "main.null" 3 30.31932 0.9703666 0.3956082
"7704" "SEBANTU" "main.null" 4 28.14873 0.9748318 0.5189593
"7705" "SEBANTU" "main.null" 5 29.02555 0.9725328 0.4567345
"7706" "SEBANTU" "main.null" 1 27.59079 0.9759657 0.4973973
"7707" "SEBANTU" "main.null" 2 26.20476 0.9706959 0.520172
"7708" "SEBANTU" "main.null" 3 26.99383 0.9751281 0.504377
"7709" "SEBANTU" "main.null" 4 25.38986 0.9714933 0.4678642
"7710" "SEBANTU" "main.null" 5 24.90949 0.9683551 0.4776235
"7711" "SEBANTU" "main.null" 1 29.95767 0.9699011 0.4303783
"7712" "SEBANTU" "main.null" 2 25.63456 0.9730362 0.4978617
"7713" "SEBANTU" "main.null" 3 26.13863 0.9769816 0.5198785
"7714" "SEBANTU" "main.null" 4 28.17162 0.9751442 0.4687798
"7715" "SEBANTU" "main.null" 5 25.64546 0.9742943 0.5210042
"7716" "SEBANTU" "main.null" 1 29.39891 0.9753527 0.400896
"7717" "SEBANTU" "main.null" 2 26.77033 0.97119 0.4867863
"7718" "SEBANTU" "main.null" 3 30.47415 0.969887 0.3851108
"7719" "SEBANTU" "main.null" 4 26.79264 0.9728378 0.4847451
"7720" "SEBANTU" "main.null" 5 27.98872 0.9755501 0.4783123
"7721" "SEBANTU" "main.null" 1 29.58652 0.9734808 0.3936666
"7722" "SEBANTU" "main.null" 2 25.8312 0.9715469 0.4352821
"7723" "SEBANTU" "main.null" 3 28.24037 0.9744002 0.4433758
"7724" "SEBANTU" "main.null" 4 28.12584 0.9757345 0.5030416
"7725" "SEBANTU" "main.null" 5 28.32642 0.973672 0.4896292
"7726" "SEBANTU" "main.null" 1 27.87473 0.9721899 0.4345911
"7727" "SEBANTU" "main.null" 2 29.3872 0.9729048 0.4812385
"7728" "SEBANTU" "main.null" 3 26.62557 0.9765825 0.4462306
"7729" "SEBANTU" "main.null" 4 27.55682 0.9745994 0.4865628
"7730" "SEBANTU" "main.null" 5 28.9326 0.9767254 0.4170707
"7731" "SEBANTU" "main.null" 1 26.52559 0.9734834 0.4016089
"7732" "SEBANTU" "main.null" 2 27.00504 0.9759503 0.4831007
"7733" "SEBANTU" "main.null" 3 27.60212 0.9694455 0.4715222
"7734" "SEBANTU" "main.null" 4 25.85309 0.9744649 0.447712
"7735" "SEBANTU" "main.null" 5 26.12762 0.9668563 0.4906248
"7736" "SEBANTU" "main.null" 1 28.15445 0.973362 0.4827862
"7737" "SEBANTU" "main.null" 2 26.34833 0.9719023 0.4599781
"7738" "SEBANTU" "main.null" 3 26.60333 0.9731086 0.4886185
"7739" "SEBANTU" "main.null" 4 26.74803 0.9725612 0.4589259
"7740" "SEBANTU" "main.null" 5 27.50025 0.9669359 0.46203
"7741" "SEBANTU" "main.null" 1 26.00664 0.971731 0.4693083
"7742" "SEBANTU" "main.null" 2 28.78188 0.9599147 0.3680795
"7743" "SEBANTU" "main.null" 3 26.67007 0.9712982 0.4877469
"7744" "SEBANTU" "main.null" 4 27.55682 0.9703117 0.4704471
"7745" "SEBANTU" "main.null" 5 27.15086 0.977452 0.4900218
"7746" "SEBANTU" "main.null" 1 27.87473 0.9743198 0.4237715
"7747" "SEBANTU" "main.null" 2 26.97144 0.9739865 0.4711185
"7748" "SEBANTU" "main.null" 3 28.17162 0.9665079 0.4785964
"7749" "SEBANTU" "main.null" 4 26.70347 0.9693866 0.4262566
"7750" "SEBANTU" "main.null" 5 29.3521 0.9690812 0.3529034
"7751" "SEBANTU" "main.null" 1 29.8042 0.9730851 0.3518586
"7752" "SEBANTU" "main.null" 2 26.64781 0.973476 0.4800259
"7753" "SEBANTU" "main.null" 3 26.68676 0.9753814 0.4389979
"7754" "SEBANTU" "main.null" 4 29.63351 0.9693151 0.3984519
"7755" "SEBANTU" "main.null" 5 25.15718 0.9702144 0.5152952
"7756" "SEBANTU" "main.null" 1 28.97905 0.97437 0.5352714
"7757" "SEBANTU" "main.null" 2 29.68055 0.9762504 0.4222148
"7758" "SEBANTU" "main.null" 3 26.82611 0.9688561 0.4495351
"7759" "SEBANTU" "main.null" 4 28.7703 0.9708184 0.4032974
"7760" "SEBANTU" "main.null" 5 26.77033 0.9757928 0.4550323
"7761" "SEBANTU" "main.null" 1 27.46634 0.9666311 0.486976
"7762" "SEBANTU" "main.null" 2 27.01624 0.9698472 0.4790191
"7763" "SEBANTU" "main.null" 3 27.8292 0.9710396 0.4268733
"7764" "SEBANTU" "main.null" 4 24.47114 0.971107 0.5389285
"7765" "SEBANTU" "main.null" 5 29.59826 0.9684192 0.3509657
"7766" "SEBANTU" "main.null" 1 27.67014 0.9708397 0.4177142
"7767" "SEBANTU" "main.null" 2 28.45863 0.9716364 0.3945471
"7768" "SEBANTU" "main.null" 3 27.37601 0.9736254 0.5118276
"7769" "SEBANTU" "main.null" 4 25.51477 0.9681795 0.5413368
"7770" "SEBANTU" "main.null" 5 26.19373 0.9659694 0.551903
"7771" "SEBANTU" "main.null" 1 27.39858 0.969316 0.4477503
"7772" "SEBANTU" "main.null" 2 26.4258 0.969659 0.5454301
"7773" "SEBANTU" "main.null" 3 27.60212 0.9737405 0.4895916
"7774" "SEBANTU" "main.null" 4 27.82351 0.9743783 0.4114607
"7775" "SEBANTU" "main.null" 5 27.72689 0.973962 0.386491
"7776" "SEBANTU" "main.null" 1 27.69284 0.9750505 0.4572289
"7777" "SEBANTU" "main.null" 2 28.24037 0.9742756 0.4793918
"7778" "SEBANTU" "main.null" 3 30.01089 0.9754885 0.4284815
"7779" "SEBANTU" "main.null" 4 26.32621 0.9746054 0.553127
"7780" "SEBANTU" "main.null" 5 26.99943 0.9727498 0.4003633
"7781" "SEBANTU" "main.null" 1 29.63351 0.9651291 0.3494416
"7782" "SEBANTU" "main.null" 2 26.90432 0.9757 0.522455
"7783" "SEBANTU" "main.null" 3 29.50436 0.9709086 0.408516
"7784" "SEBANTU" "main.null" 4 30.10562 0.9735285 0.4096222
"7785" "SEBANTU" "main.null" 5 27.9203 0.9666135 0.4549413
"7786" "SEBANTU" "main.null" 1 27.22955 0.9757031 0.5069064
"7787" "SEBANTU" "main.null" 2 28.50469 0.9720956 0.3630983
"7788" "SEBANTU" "main.null" 3 27.04986 0.9714782 0.4458984
"7789" "SEBANTU" "main.null" 4 29.32872 0.9755999 0.3625973
"7790" "SEBANTU" "main.null" 5 26.72574 0.9751914 0.4468379
"7791" "SEBANTU" "main.null" 1 26.64781 0.9725126 0.45895
"7792" "SEBANTU" "main.null" 2 26.5034 0.9724315 0.5211305
"7793" "SEBANTU" "main.null" 3 27.8292 0.9717203 0.3415998
"7794" "SEBANTU" "main.null" 4 28.59693 0.972885 0.4645753
"7795" "SEBANTU" "main.null" 5 26.39258 0.9713322 0.441311
"7796" "SEBANTU" "main.null" 1 29.59826 0.9766484 0.4185371
"7797" "SEBANTU" "main.null" 2 28.89778 0.9725955 0.4734846
"7798" "SEBANTU" "main.null" 3 26.16066 0.9727163 0.4608085
"7799" "SEBANTU" "main.null" 4 31.49654 0.9716588 0.09403051
"7800" "SEBANTU" "main.null" 5 26.51449 0.9769937 0.4869233
"7801" "AMAXHOSA" "main" 1 22.7355 0.9785627 0.4309673
"7802" "AMAXHOSA" "main" 2 25.29773 0.9716595 0.3922311
"7803" "AMAXHOSA" "main" 3 22.70096 0.9777332 0.4463509
"7804" "AMAXHOSA" "main" 4 26.21579 0.9746004 0.3026596
"7805" "AMAXHOSA" "main" 5 24.05793 0.9744979 0.4400616
"7806" "AMAXHOSA" "main" 1 24.07903 0.9757452 0.4394266
"7807" "AMAXHOSA" "main" 2 23.56891 0.9748554 0.3236791
"7808" "AMAXHOSA" "main" 3 24.12127 0.9696318 0.4262895
"7809" "AMAXHOSA" "main" 4 22.95492 0.9783101 0.4289997
"7810" "AMAXHOSA" "main" 5 21.94038 0.9772824 0.4951681
"7811" "AMAXHOSA" "main" 1 23.32308 0.9826238 0.401534
"7812" "AMAXHOSA" "main" 2 25.73278 0.9743343 0.3882364
"7813" "AMAXHOSA" "main" 3 22.90093 0.9765608 0.3865191
"7814" "AMAXHOSA" "main" 4 23.13281 0.970641 0.3728124
"7815" "AMAXHOSA" "main" 5 23.52198 0.9756364 0.4613579
"7816" "AMAXHOSA" "main" 1 24.49243 0.9764917 0.3698598
"7817" "AMAXHOSA" "main" 2 24.13183 0.9749098 0.32764
"7818" "AMAXHOSA" "main" 3 23.63939 0.970884 0.3516644
"7819" "AMAXHOSA" "main" 4 21.46073 0.9748683 0.501518
"7820" "AMAXHOSA" "main" 5 22.67027 0.9713332 0.3953773
"7821" "AMAXHOSA" "main" 1 24.48178 0.9753156 0.3811729
"7822" "AMAXHOSA" "main" 2 24.26938 0.9718183 0.3718136
"7823" "AMAXHOSA" "main" 3 22.99353 0.9768761 0.3998935
"7824" "AMAXHOSA" "main" 4 22.90864 0.9691535 0.4305382
"7825" "AMAXHOSA" "main" 5 22.07628 0.9764747 0.4442978
"7826" "AMAXHOSA" "main" 1 22.57835 0.975762 0.4958826
"7827" "AMAXHOSA" "main" 2 23.76497 0.9774625 0.4125805
"7828" "AMAXHOSA" "main" 3 23.31919 0.9693093 0.3430893
"7829" "AMAXHOSA" "main" 4 22.73166 0.9714321 0.2944571
"7830" "AMAXHOSA" "main" 5 23.96836 0.9720144 0.3061525
"7831" "AMAXHOSA" "main" 1 23.35811 0.9775945 0.4001682
"7832" "AMAXHOSA" "main" 2 25.21119 0.9759361 0.3210843
"7833" "AMAXHOSA" "main" 3 24.94173 0.9777729 0.4062974
"7834" "AMAXHOSA" "main" 4 23.4751 0.9769001 0.2862915
"7835" "AMAXHOSA" "main" 5 23.55326 0.9765302 0.4486903
"7836" "AMAXHOSA" "main" 1 25.21659 0.9782567 0.2928431
"7837" "AMAXHOSA" "main" 2 22.8701 0.9709447 0.3974917
"7838" "AMAXHOSA" "main" 3 23.9105 0.9742017 0.3243454
"7839" "AMAXHOSA" "main" 4 24.18468 0.9743267 0.3352687
"7840" "AMAXHOSA" "main" 5 23.53762 0.972067 0.4371876
"7841" "AMAXHOSA" "main" 1 25.84214 0.9720311 0.3448819
"7842" "AMAXHOSA" "main" 2 24.84509 0.9760605 0.3776108
"7843" "AMAXHOSA" "main" 3 25.20038 0.9752639 0.4152402
"7844" "AMAXHOSA" "main" 4 24.82364 0.9681946 0.3256703
"7845" "AMAXHOSA" "main" 5 27.25206 0.9774728 0.2683856
"7846" "AMAXHOSA" "main" 1 23.2259 0.9770899 0.3868863
"7847" "AMAXHOSA" "main" 2 25.84214 0.975736 0.3583066
"7848" "AMAXHOSA" "main" 3 24.07903 0.9764859 0.2996472
"7849" "AMAXHOSA" "main" 4 23.66291 0.9780412 0.449768
"7850" "AMAXHOSA" "main" 5 24.20584 0.9770623 0.2675305
"7851" "AMAXHOSA" "main" 1 25.65637 0.9757969 0.244419
"7852" "AMAXHOSA" "main" 2 23.20261 0.9743178 0.3313353
"7853" "AMAXHOSA" "main" 3 24.3967 0.9727361 0.3306653
"7854" "AMAXHOSA" "main" 4 23.99469 0.9774729 0.4233297
"7855" "AMAXHOSA" "main" 5 24.59368 0.9767006 0.2811121
"7856" "AMAXHOSA" "main" 1 24.25878 0.977452 0.3741818
"7857" "AMAXHOSA" "main" 2 23.17157 0.973873 0.4673537
"7858" "AMAXHOSA" "main" 3 24.50308 0.9741676 0.1948929
"7859" "AMAXHOSA" "main" 4 25.31398 0.9710688 0.3636634
"7860" "AMAXHOSA" "main" 5 25.36274 0.9738878 0.306673
"7861" "AMAXHOSA" "main" 1 23.02444 0.9679469 0.338747
"7862" "AMAXHOSA" "main" 2 22.63961 0.9771719 0.3499868
"7863" "AMAXHOSA" "main" 3 28.12584 0.9748299 0.3220688
"7864" "AMAXHOSA" "main" 4 23.69429 0.9765544 0.4460434
"7865" "AMAXHOSA" "main" 5 22.55158 0.9767775 0.4224116
"7866" "AMAXHOSA" "main" 1 21.78989 0.9690593 0.4447619
"7867" "AMAXHOSA" "main" 2 24.68446 0.9751858 0.4575591
"7868" "AMAXHOSA" "main" 3 25.09783 0.9743358 0.2856008
"7869" "AMAXHOSA" "main" 4 23.60022 0.9757896 0.3664355
"7870" "AMAXHOSA" "main" 5 23.38928 0.9780217 0.3978607
"7871" "AMAXHOSA" "main" 1 23.19485 0.9749569 0.3773585
"7872" "AMAXHOSA" "main" 2 22.54776 0.9744159 0.438532
"7873" "AMAXHOSA" "main" 3 22.53247 0.9674846 0.3735446
"7874" "AMAXHOSA" "main" 4 24.24289 0.971608 0.3856839
"7875" "AMAXHOSA" "main" 5 23.53762 0.975017 0.4255149
"7876" "AMAXHOSA" "main" 1 23.31141 0.9788369 0.3187365
"7877" "AMAXHOSA" "main" 2 25.09244 0.9736294 0.3240076
"7878" "AMAXHOSA" "main" 3 22.91635 0.9779335 0.4069114
"7879" "AMAXHOSA" "main" 4 23.49853 0.9720777 0.4372632
"7880" "AMAXHOSA" "main" 5 23.52198 0.9765268 0.4178896
"7881" "AMAXHOSA" "main" 1 22.65494 0.975142 0.3868255
"7882" "AMAXHOSA" "main" 2 24.82364 0.9728555 0.3234078
"7883" "AMAXHOSA" "main" 3 24.18468 0.9668159 0.2987388
"7884" "AMAXHOSA" "main" 4 23.45168 0.9746273 0.4085075
"7885" "AMAXHOSA" "main" 5 24.85582 0.965419 0.2294219
"7886" "AMAXHOSA" "main" 1 23.82646 0.9772019 0.388169
"7887" "AMAXHOSA" "main" 2 24.9955 0.9712737 0.3558124
"7888" "AMAXHOSA" "main" 3 23.86321 0.9809457 0.3156201
"7889" "AMAXHOSA" "main" 4 25.96272 0.9770924 0.3144339
"7890" "AMAXHOSA" "main" 5 24.6257 0.9776874 0.3650248
"7891" "AMAXHOSA" "main" 1 22.92406 0.9722313 0.4251669
"7892" "AMAXHOSA" "main" 2 23.82646 0.9766897 0.3682223
"7893" "AMAXHOSA" "main" 3 21.81995 0.9736547 0.4224524
"7894" "AMAXHOSA" "main" 4 23.74258 0.9726565 0.291144
"7895" "AMAXHOSA" "main" 5 21.88765 0.9736058 0.4445304
"7896" "AMAXHOSA" "main" 1 22.42559 0.9759558 0.4300877
"7897" "AMAXHOSA" "main" 2 24.66309 0.9747323 0.426038
"7898" "AMAXHOSA" "main" 3 26.07259 0.9751307 0.3626427
"7899" "AMAXHOSA" "main" 4 25.15718 0.9729624 0.2935188
"7900" "AMAXHOSA" "main" 5 22.65494 0.9723112 0.4248533
"7901" "AMAXHOSA" "main.null" 1 23.21037 0.9714166 0.4390871
"7902" "AMAXHOSA" "main.null" 2 24.52438 0.9646942 0.3553526
"7903" "AMAXHOSA" "main.null" 3 24.22701 0.9669867 0.303657
"7904" "AMAXHOSA" "main.null" 4 28.42411 0.9653329 0.2837424
"7905" "AMAXHOSA" "main.null" 5 25.52565 0.9699191 0.4004421
"7906" "AMAXHOSA" "main.null" 1 25.84214 0.9702143 0.3262634
"7907" "AMAXHOSA" "main.null" 2 25.49303 0.9659474 0.3877161
"7908" "AMAXHOSA" "main.null" 3 21.1342 0.9698102 0.4965416
"7909" "AMAXHOSA" "main.null" 4 26.44796 0.9687496 0.3272247
"7910" "AMAXHOSA" "main.null" 5 28.56233 0.9696661 0.2875488
"7911" "AMAXHOSA" "main.null" 1 27.1621 0.9656713 0.2683389
"7912" "AMAXHOSA" "main.null" 2 24.4605 0.9721187 0.3341126
"7913" "AMAXHOSA" "main.null" 3 23.10956 0.9719706 0.4178973
"7914" "AMAXHOSA" "main.null" 4 25.5583 0.9784355 0.3598236
"7915" "AMAXHOSA" "main.null" 5 25.08166 0.9693069 0.2365656
"7916" "AMAXHOSA" "main.null" 1 22.21262 0.9682624 0.3801006
"7917" "AMAXHOSA" "main.null" 2 27.38729 0.9711187 0.2641108
"7918" "AMAXHOSA" "main.null" 3 26.77033 0.9728376 0.2554846
"7919" "AMAXHOSA" "main.null" 4 25.3519 0.9712843 0.3222393
"7920" "AMAXHOSA" "main.null" 5 24.86655 0.969573 0.2792908
"7921" "AMAXHOSA" "main.null" 1 27.85196 0.966212 0.2911856
"7922" "AMAXHOSA" "main.null" 2 25.71093 0.9745889 0.2915128
"7923" "AMAXHOSA" "main.null" 3 23.55326 0.9768324 0.4589049
"7924" "AMAXHOSA" "main.null" 4 26.25993 0.9733636 0.3620286
"7925" "AMAXHOSA" "main.null" 5 24.73795 0.9689647 0.3365648
"7926" "AMAXHOSA" "main.null" 1 24.73795 0.9716777 0.2398861
"7927" "AMAXHOSA" "main.null" 2 23.55326 0.9725469 0.4047998
"7928" "AMAXHOSA" "main.null" 3 22.37986 0.971988 0.4666974
"7929" "AMAXHOSA" "main.null" 4 25.58007 0.9719372 0.3837647
"7930" "AMAXHOSA" "main.null" 5 24.82364 0.9736247 0.3269011
"7931" "AMAXHOSA" "main.null" 1 23.06311 0.9705351 0.4150717
"7932" "AMAXHOSA" "main.null" 2 22.30376 0.9706972 0.4745201
"7933" "AMAXHOSA" "main.null" 3 23.71784 0.9708211 0.4497303
"7934" "AMAXHOSA" "main.null" 4 21.55771 0.9705021 0.3871241
"7935" "AMAXHOSA" "main.null" 5 26.25993 0.9660852 0.3720495
"7936" "AMAXHOSA" "main.null" 1 26.23785 0.9707826 0.2615526
"7937" "AMAXHOSA" "main.null" 2 25.24362 0.967771 0.3612625
"7938" "AMAXHOSA" "main.null" 3 25.4387 0.9643074 0.330655
"7939" "AMAXHOSA" "main.null" 4 24.06321 0.967873 0.4148419
"7940" "AMAXHOSA" "main.null" 5 27.00504 0.9715509 0.2293622
"7941" "AMAXHOSA" "main.null" 1 23.72569 0.9740566 0.4240081
"7942" "AMAXHOSA" "main.null" 2 25.64546 0.9755549 0.293601
"7943" "AMAXHOSA" "main.null" 3 24.78078 0.9662994 0.3881141
"7944" "AMAXHOSA" "main.null" 4 23.89473 0.976186 0.435232
"7945" "AMAXHOSA" "main.null" 5 25.67819 0.9699222 0.4151852
"7946" "AMAXHOSA" "main.null" 1 24.79149 0.9701768 0.3825698
"7947" "AMAXHOSA" "main.null" 2 23.42827 0.9715917 0.3621821
"7948" "AMAXHOSA" "main.null" 3 25.21119 0.9689984 0.3370668
"7949" "AMAXHOSA" "main.null" 4 25.51477 0.9722686 0.3140638
"7950" "AMAXHOSA" "main.null" 5 25.36817 0.9731088 0.335983
"7951" "AMAXHOSA" "main.null" 1 24.14239 0.9665698 0.3783974
"7952" "AMAXHOSA" "main.null" 2 25.63456 0.9668047 0.439147
"7953" "AMAXHOSA" "main.null" 3 22.48663 0.9723313 0.4507055
"7954" "AMAXHOSA" "main.null" 4 24.86655 0.9733446 0.3680296
"7955" "AMAXHOSA" "main.null" 5 23.66291 0.9660198 0.4164104
"7956" "AMAXHOSA" "main.null" 1 27.26332 0.9707937 0.3017495
"7957" "AMAXHOSA" "main.null" 2 22.5019 0.9732898 0.3752278
"7958" "AMAXHOSA" "main.null" 3 24.28527 0.9720468 0.4204935
"7959" "AMAXHOSA" "main.null" 4 26.29858 0.9715914 0.3728667
"7960" "AMAXHOSA" "main.null" 5 25.55286 0.9661374 0.3463245
"7961" "AMAXHOSA" "main.null" 1 24.3967 0.9723817 0.3200932
"7962" "AMAXHOSA" "main.null" 2 23.85796 0.9702491 0.3645767
"7963" "AMAXHOSA" "main.null" 3 25.38443 0.9672407 0.2182847
"7964" "AMAXHOSA" "main.null" 4 23.86846 0.9736427 0.3383354
"7965" "AMAXHOSA" "main.null" 5 21.74485 0.9718581 0.4606219
"7966" "AMAXHOSA" "main.null" 1 25.09783 0.9702996 0.3859798
"7967" "AMAXHOSA" "main.null" 2 25.21119 0.9671678 0.2977007
"7968" "AMAXHOSA" "main.null" 3 26.35939 0.9722817 0.3397394
"7969" "AMAXHOSA" "main.null" 4 24.75936 0.9720571 0.4459061
"7970" "AMAXHOSA" "main.null" 5 24.30648 0.9733166 0.3550858
"7971" "AMAXHOSA" "main.null" 1 24.10014 0.9712333 0.4354894
"7972" "AMAXHOSA" "main.null" 2 24.92024 0.9720173 0.3147816
"7973" "AMAXHOSA" "main.null" 3 24.74865 0.9706853 0.3435281
"7974" "AMAXHOSA" "main.null" 4 22.25058 0.9719961 0.3412431
"7975" "AMAXHOSA" "main.null" 5 23.53762 0.9687977 0.435615
"7976" "AMAXHOSA" "main.null" 1 24.93098 0.9696807 0.3534286
"7977" "AMAXHOSA" "main.null" 2 25.90788 0.9706149 0.3449803
"7978" "AMAXHOSA" "main.null" 3 23.3659 0.9642187 0.3799892
"7979" "AMAXHOSA" "main.null" 4 25.1248 0.9718579 0.363868
"7980" "AMAXHOSA" "main.null" 5 27.7837 0.9747459 0.2108302
"7981" "AMAXHOSA" "main.null" 1 23.74258 0.9686329 0.3686926
"7982" "AMAXHOSA" "main.null" 2 24.21643 0.969304 0.4207498
"7983" "AMAXHOSA" "main.null" 3 21.86507 0.9741913 0.4580132
"7984" "AMAXHOSA" "main.null" 4 23.02444 0.9678418 0.3002749
"7985" "AMAXHOSA" "main.null" 5 24.67912 0.9749344 0.4126466
"7986" "AMAXHOSA" "main.null" 1 24.43923 0.9747477 0.3506412
"7987" "AMAXHOSA" "main.null" 2 26.20476 0.965561 0.3470445
"7988" "AMAXHOSA" "main.null" 3 26.0506 0.9725885 0.2507496
"7989" "AMAXHOSA" "main.null" 4 23.76354 0.9696751 0.310306
"7990" "AMAXHOSA" "main.null" 5 23.83696 0.9691452 0.3904309
"7991" "AMAXHOSA" "main.null" 1 23.45948 0.9724879 0.4204591
"7992" "AMAXHOSA" "main.null" 2 22.07628 0.971773 0.4240954
"7993" "AMAXHOSA" "main.null" 3 26.62557 0.9653859 0.2609008
"7994" "AMAXHOSA" "main.null" 4 24.333 0.9667187 0.36522
"7995" "AMAXHOSA" "main.null" 5 24.16353 0.971426 0.3958535
"7996" "AMAXHOSA" "main.null" 1 26.89314 0.9710007 0.3286136
"7997" "AMAXHOSA" "main.null" 2 25.6891 0.9725293 0.3157005
"7998" "AMAXHOSA" "main.null" 3 21.81995 0.9695648 0.4893738
"7999" "AMAXHOSA" "main.null" 4 26.4923 0.9709698 0.2956427
"8000" "AMAXHOSA" "main.null" 5 24.30118 0.9669175 0.3099634
"8001" "SWBANTU" "main" 1 4.035115 0.9232424 0.5495094
"8002" "SWBANTU" "main" 2 3.152325 0.9123022 0.5329005
"8003" "SWBANTU" "main" 3 4.68383 0.9156643 0.5247855
"8004" "SWBANTU" "main" 4 4.662526 0.9343724 0.5207073
"8005" "SWBANTU" "main" 5 2.907009 0.9542401 0.5350289
"8006" "SWBANTU" "main" 1 3.360969 0.9407407 0.5345206
"8007" "SWBANTU" "main" 2 3.714873 0.9604625 0.5721672
"8008" "SWBANTU" "main" 3 2.515122 0.9148882 0.5805861
"8009" "SWBANTU" "main" 4 3.168662 0.9083201 0.5817637
"8010" "SWBANTU" "main" 5 4.598984 0.9147252 0.5822722
"8011" "SWBANTU" "main" 1 3.953381 0.9353703 0.4938375
"8012" "SWBANTU" "main" 2 3.705724 0.9376203 0.5657796
"8013" "SWBANTU" "main" 3 3.872762 0.8778457 0.5161431
"8014" "SWBANTU" "main" 4 3.14418 0.9393686 0.5322195
"8015" "SWBANTU" "main" 5 2.907009 0.9476404 0.5570024
"8016" "SWBANTU" "main" 1 4.191993 0.9333341 0.4922909
"8017" "SWBANTU" "main" 2 3.234625 0.9259732 0.5998528
"8018" "SWBANTU" "main" 3 3.660212 0.9533634 0.5892669
"8019" "SWBANTU" "main" 4 3.301576 0.9404871 0.5391385
"8020" "SWBANTU" "main" 5 3.742411 0.9409094 0.5606354
"8021" "SWBANTU" "main" 1 2.535712 0.915496 0.5568836
"8022" "SWBANTU" "main" 2 5.650354 0.8537596 0.3617478
"8023" "SWBANTU" "main" 3 4.064229 0.9275263 0.5197655
"8024" "SWBANTU" "main" 4 4.418544 0.9148235 0.5715708
"8025" "SWBANTU" "main" 5 2.18299 0.9417042 0.6726304
"8026" "SWBANTU" "main" 1 3.760848 0.9441814 0.4888383
"8027" "SWBANTU" "main" 2 4.784066 0.9124008 0.5386029
"8028" "SWBANTU" "main" 3 3.45583 0.9040623 0.5621509
"8029" "SWBANTU" "main" 4 4.577928 0.9078243 0.5377549
"8030" "SWBANTU" "main" 5 4.221848 0.8901406 0.4974169
"8031" "SWBANTU" "main" 1 4.11306 0.9031019 0.5431608
"8032" "SWBANTU" "main" 2 5.244139 0.8868413 0.552601
"8033" "SWBANTU" "main" 3 3.152325 0.9439236 0.5773416
"8034" "SWBANTU" "main" 4 3.486405 0.9312068 0.4486278
"8035" "SWBANTU" "main" 5 5.236509 0.8901151 0.5355602
"8036" "SWBANTU" "main" 1 2.793635 0.9481568 0.6135334
"8037" "SWBANTU" "main" 2 2.356637 0.9132925 0.5757994
"8038" "SWBANTU" "main" 3 5.26707 0.9316868 0.5890333
"8039" "SWBANTU" "main" 4 2.763989 0.9217006 0.5260587
"8040" "SWBANTU" "main" 5 3.160486 0.9493287 0.6087541
"8041" "SWBANTU" "main" 1 3.714873 0.9241808 0.5729214
"8042" "SWBANTU" "main" 2 2.356637 0.9430884 0.6355327
"8043" "SWBANTU" "main" 3 2.178462 0.9573427 0.5734635
"8044" "SWBANTU" "main" 4 4.418544 0.8937774 0.5549535
"8045" "SWBANTU" "main" 5 3.570347 0.9555528 0.5777573
"8046" "SWBANTU" "main" 1 4.929593 0.9462746 0.504706
"8047" "SWBANTU" "main" 2 2.584296 0.955264 0.5160721
"8048" "SWBANTU" "main" 3 4.871053 0.908315 0.5769888
"8049" "SWBANTU" "main" 4 3.760848 0.933666 0.5062957
"8050" "SWBANTU" "main" 5 4.172167 0.9195374 0.5937054
"8051" "SWBANTU" "main" 1 4.069094 0.9253155 0.5517607
"8052" "SWBANTU" "main" 2 2.705437 0.9239667 0.5595841
"8053" "SWBANTU" "main" 3 3.63309 0.9327917 0.5881272
"8054" "SWBANTU" "main" 4 4.039958 0.9639075 0.5796694
"8055" "SWBANTU" "main" 5 3.193282 0.9385345 0.5812923
"8056" "SWBANTU" "main" 1 3.615086 0.852576 0.4994945
"8057" "SWBANTU" "main" 2 5.033097 0.8476334 0.5083766
"8058" "SWBANTU" "main" 3 5.468393 0.8558322 0.4732341
"8059" "SWBANTU" "main" 4 3.293153 0.9441276 0.5624792
"8060" "SWBANTU" "main" 5 3.39955 0.9487657 0.5647229
"8061" "SWBANTU" "main" 1 4.00614 0.942824 0.4916665
"8062" "SWBANTU" "main" 2 5.917772 0.9162243 0.3635348
"8063" "SWBANTU" "main" 3 2.42047 0.9267826 0.4392108
"8064" "SWBANTU" "main" 4 3.293153 0.9312717 0.5455518
"8065" "SWBANTU" "main" 5 3.525993 0.918253 0.542779
"8066" "SWBANTU" "main" 1 3.193282 0.9289931 0.5079574
"8067" "SWBANTU" "main" 2 3.816527 0.9392101 0.4761738
"8068" "SWBANTU" "main" 3 2.647874 0.9443156 0.5909142
