"JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI-BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"YRI.main.6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67624796053613 0 0 0.0761231146612292 0 0 0 0 0 0.0409123384976866 0.0211981172276503 0 0 0 0 0 0 0 0 0 0 0 0.151238225265471 0 0 0.0174247043994636 0.0119597784858563 0 0 0 0.0048957609265135 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"YRI.main.7" 0 0 0 0 0.00297625956559244 0 0.129646315970116 0.0133025381036874 0.00519770667218985 0.0547221443546 0.639607371871161 0 0 0 0.00864203489111331 0 0 0 0.0876729710723674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0028483927584518 0 0 0 0 0.00454742329620264 0.0205945174249717 0 0 0 0.0302423240195465 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"YRI.main.8" 0 0 0 0 0 0 0 0 0 0 0 0.442109428633976 0 0 0 0.267709534530567 0 0 0.0383494637050898 0 0.00303670243214704 0.00261960582962504 0 0.00323479887965691 0.0264675536544314 0.0629296731951076 0 0 0 0 0.00982315557665307 0 0 0 0 0 0 0.131310376671958 0 0 0.0124097068907884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KASEM.main.1" 0 0 0 0 0 0 0 0 0 0 0.473564767538088 0 0 0 0 0 0 0 0.0944423819051462 0 0 0 0.0412102622984245 0 0.0610576010230351 0.00690421720563899 0 0 0 0 0 0 0 0 0 0 0 0.313721837417041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00291563644287634 0 0.00320183283239714 0.00298146333735316 0
"KASEM.main.2" 0 0.00992567061107349 0 0 0.0134914845924573 0 0.0185356699557777 0 0 0.0305198321664941 0.190336698377514 0.727060541683294 0 0 0 0 0 0 0 0 0 0.00222289379866055 0 0 0 0 0 0 0 0 0.00115455596760723 0 0 0 0 0.00587552244124448 0 0 0 0 0.000362897044982478 0 0 0 0.0005142333608943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KASEM.main.3" 0 0.0765032352024506 0.0330626799649122 0 0.198759026574047 0 0.330764320145848 0 0.0777636937426841 0 0 0 0 0 0 0 0 0 0.0211832664216129 0 0.0068859738088723 0.00636339987441646 0.030291413370058 0.011254876442199 0 0.00453942235404564 0 0 0 0.00201382388792571 0.0156179433013535 0.0022825999810158 0 0 0.035782396376318 0.00988905887647602 0 0.127603482352825 0 0 0 0 0 0 0 0 0 0 0 0 0.00287660530982499 0 0 0 0 0 0 0 0 0.00656278201311426
"KASEM.main.4" 0 0 0 0 0 0 0 0 0 0 0.831877290211408 0 0 0 0 0 0 0 0.0465203233143358 0 0 0.00810276498021332 0 0 0 0.0159469615857908 0 0 0 0 0 0 0 0 0 0 0 0.0672113926407164 0 0.0087875824673561 0.0166581021032234 0.0048955826969565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KASEM.main.5" 0 0.0111107375831399 0 0 0.142332213759499 0 0 0 0 0 0.650043409216474 0 0 0 0 0 0 0 0.0149958677471486 0 0.0171011011591019 0.0841715148804901 0 0.034763048766239 0 0.0138530731340711 0 0 0 0 0.0239600745410649 0 0 0 0 0 0 0.00766895921277199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KASEM.main.6" 0.00938520665037377 0 0 0 0 0.0105873461254686 0.749032957740436 0 0.00477224483332629 0 0 0 0 0 0 0 0 0 0.0640788953188291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.119743665118596 0 0 0 0.00267797685922838 0.0081458971250299 0.0145412900402058 0 0.00417903695736696 0 0.00700769875074972 0 0 0 0 0 0 0 0.000387346875829502 0 0.000203211782001553 0.00292457743572372 0.00233264838683435
"KASEM.main.7" 0 0 0 0 0 0 0.127327064712478 0 0 0 0.261346128222509 0 0 0 0 0 0 0 0.124042866615323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.458590266064338 0 0 0.00461283039650459 0.012190346247506 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00309973966478163 0 0.00406361657793031 0.00472714149862966 0
"KASEM.main.8" 0 0.00881349260975738 0 0 0.0134135661522884 0 0.0067960180530229 0 0 0.0166970333265137 0.200853495281949 0.742613067897576 0 0 0 0.000586838878646538 0 0 0 0 0.000142526435311847 0.00323198488062682 0 0 0 0 0 0 0 0 0.000589149288077545 0 0 0 0 0.00626282719623012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.1" 0 0 0 0 0 0.0156657900730233 0 0 0 0 0.455371845166083 0 0 0 0 0 0 0 0.0935428384928408 0 0 0 0 0 0 0 0 0 0 0 0.0102240528141397 0 0 0 0 0 0 0.425195473453913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.2" 0 0.00328760763017498 0 0 0.00816958338804427 0 0.0373871360389059 0.011341429903799 0.00411479401376739 0.0167716694097827 0.177703662392831 0.54647456734403 0 0 0.175796361490159 0 0 0 0.002763300262343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00717072658688885 0 0 0 0 0 0.00835138774837293 0.000667773790901354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.3" 0 0.0670819769969217 0 0 0.360504784734405 0 0 0.133811125849701 0.067956881814333 0.0510934693391869 0 0 0 0 0 0 0 0 0 0 0.00536713362950713 0.0161263568220406 0 0.00566906916353509 0 0 0 0 0 0.00290230820153615 0.00773741066424862 0.000913597301846472 0 0 0.0470408676113818 0 0 0.204712213309472 0 0 0 0.0290828045618833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.4" 0 0 0 0 0 0 0.0295041591397726 0 0 0 0.345231430878487 0.354689762543544 0 0.216201663604265 0 0 0 0 0.0205977185114569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0337752653224752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.5" 0 0 0 0 0 0 0 0 0.017222798537114 0 0.436260361257308 0.348121194915029 0 0 0 0 0 0 0 0 0.00121496780680069 0.00551481487469718 0 0 0 0 0 0 0 0 0.036935528089075 0.00375655740719968 0 0 0 0 0 0.103627208543845 0 0 0.0341363128335884 0.00582204955484685 0.00174563010665971 0 0 0.00368655610524932 0 0.0019560199685868 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.6" 0 0.00589491743081956 0 0 0.0192552072397492 0 0.0062937206831934 0 0 0.10788944008187 0.128460865885325 0 0 0 0.66478668684943 0 0 0 0.037946830732931 0 0 0 0 0 0.000614618702792372 0.00671927886578986 0 0 0 0 0 0 0 0 0.021286747112037 0 0 0.000851686416063528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.7" 0 0 0 0 0 0.0245034933682222 0 0 0 0 0.44294138774359 0 0 0 0 0 0 0 0.108561084020919 0 0 0 0 0.000532029836956285 0 0 0 0 0 0 0 0 0 0 0 0 0 0.423462005030313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NAMKAM.main.8" 0 0.00426923631531685 0 0 0.0103702131248644 0 0.0433960908425381 0.0137155795835498 0.00530511722080408 0.00965592373979297 0.210041814037819 0.647142847601837 0 0 0.0334542719959488 0 0 0 0.000422672200430021 0 0 0 0 0 0 0 0 0 0 0 0.000626443068237221 0 0 0 0.00502908548635073 0 0 0 0 0 0.0152166644005706 0.00135404038193986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SEMI.BANTU.main.1" 0 0.0201687717396949 0 0 0.0336977751730192 0 0 0 0.00470035667008235 0.000608499077976115 0 0 0 0 0 0 0 0 0.195692439405961 0 0.0204674521164823 0.0239307886222659 0.0727674839673129 0 0.0880131974809434 0.125628034173738 0 0 0 0 0.00117400122115798 0.0056387366303814 0 0 0 0.0128101573281014 0 0.258420210371204 0.0296525076081064 0.0398139972492275 0.0355035360253186 0.00577770318161613 0.00247355129559958 0 0 0.0155686449414904 0 0 0 0 0 0 0 0.00332851474934078 0.00351520094195637 0 0 0 0 0.000648440029023472
"SEMI.BANTU.main.2" 0 0.00303359625444338 0.0141594089313081 0.0100858001883669 0 0 0 0.00631149872959632 0.000668179306728599 0.00757263864178419 0 0 0 0.655955671055217 0 0 0 0 0.0539181366083471 0 0 0.00558152887830158 0 0.0146602336358385 0.00476312087141843 0.0453689868324874 0 0 0 0 0.0023200427000438 0 0 0 0 0 0 0.136155597237625 0 0 0.0233736723853534 0.0127139479443311 0 0 0 0.000257948124074146 0 0 0 0 0 0 0 0 0.000131662045158569 0.000321685725188927 0 0.0019025297338549 0.00074411417053262 0
"SEMI.BANTU.main.3" 0.00695621919192003 0.0633610969270685 0 0 0 0 0 0.0465284063655012 0 0 0.213876499345153 0 0 0 0 0 0 0 0.142702633285318 0 0.00972446362272284 0.00610281495688779 0.0251348493002907 0.0388678985184213 0.0562897894689831 0.234800101072972 0 0 0 0 0.0356263131960997 0.00731106226815991 0 0 0 0.0201200013817227 0 0.0242489830760319 0 0.0533856170444348 0.0108942653637092 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000127274509031011 0.00120524765670923 0 0.00206298376850824 0.000673479680354653 0
"SEMI.BANTU.main.4" 0 0 0 0 0.0485889568330298 0 0 0 0 0 0.022200241105037 0.402848741937021 0 0 0 0 0 0 0.088193966513116 0 0.00160330039553923 0.0130852221109777 0.00400319231369369 0 0.0149955247127448 0 0 0 0 0 0 0 0 0 0 0 0 0.321694471361854 0 0 0.035451834983692 0.0361646431748321 0 0 0 0.0111152337669743 0 0 0 0 0 0 0 0 0 0 0 0 5.4670791487931e-05 0
"SEMI.BANTU.main.5" 0 0 0 0 0 0 0 0 0 0 0.180557930013365 0 0 0 0 0 0 0 0.215683567043244 0 0.0402801227402888 0.0766428741687567 0.0668869418828595 0 0 0 0 0 0 2.63683446410339e-05 0.0389272573580613 0 0 0 0 0.006675193223979 0 0.195071055332789 0 0.0312939214003962 0.0932041649869181 0.0363938683754838 0.00159437554524173 0 0 0.00876389227050844 0 0 0 0 0 0 0 0.00454123190094419 0 0 0 0 2.20596020718214e-05 0.00343517581045097
"SEMI.BANTU.main.6" 0 0.00328418780682268 0.0110477854803263 0.0111738248196607 0.00808272719835208 0 0 0.0187774834540388 0.00456972842595422 0.0180998708771049 0 0 0 0.258071067117105 0 0.231988124507674 0 0 0.0703060025026617 0 0 0 0.00102518300715099 0.0085164729434408 0.0334553009495916 0.0907255382322684 0 0 0 0 0 0.000872346793281227 0 0 0 0 0 0.193163314567891 0 0.00632234209081833 0.0153333045230637 0.00842370460498983 0 0 0 0.0029653170952079 0 0 0 0 0 0 0 0 0.000713529794236152 0.000360057059870652 0 0.00221499952641993 0.000507786622069252 0
"SEMI.BANTU.main.7" 0.000752645086297093 0 0 0.0278991555668407 0.0108652874146068 0 0 0.0451621259889142 0.01182357187211 0.0402303170138819 0.0222969207893414 0 0 0 0 0.058296438918094 0 0 0.121869319158958 0 0 0 0.0367128546018406 0 0.0732049582116052 0.204812799360116 0 0 0 5.21617396752007e-05 0 0.00255144798907594 0 0 0 0 0 0.293082499662118 0 0.0374870670505252 0 0 0 0 0 0.00753790580009008 0 0 0 0 0 0 0 0.00106533542055632 0.00185798329645433 0 0 0.000864360049258558 0.00157484500964012 0
"SEMI.BANTU.main.8" 0 0 0 0 0 0 0 0 0 0 0.0041356465646917 0 0 0 0.62106686011693 0 0 0 0.0927954172910483 0 0.00889799738583768 0.0203468181564082 0 0.0189209720650329 0 0 0 0 0 0 0.0128573307872967 0 0 0 0 0 0 0.130808073494283 0 0 0.057903486471496 0.0303117461899023 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000478592565624297 0 0.00147705891144901 0 0
"BANTU.main.1" 0.0110087606190206 0 0.00489916951596399 0 0.00447358002400148 0 0 0 0.00812410726470473 0 0 0 0 0 0 0 0 0 0.146213215933363 0 0 0.0234354614031057 0 0.0358657884156634 0.0598534869946859 0.171875723622109 0 0 0 0 0.0106501888890185 0.00133261460384175 0 0 0 0 0 0.413496067891244 0 0.00793198488444273 0.0568647437175179 0.0222255130308879 0 0 0 0.0114777920251466 0 0 0 0 0 0 0 0 0.000806767271128143 0.0007656176104595 0 0.00722570899159887 0.00147370729209572 0
"BANTU.main.2" 0 0.00982765587298792 0.0011120810295198 0.00919936804240135 0.000672733645711715 0 0.00311609844434802 0.00250737038904356 0 0.0098124272435795 0 0 0 0.599810076061078 0 0 0 0 0.102440262965724 0.0113140058738466 0.00488174900158523 0 0 0 0.062900290148341 0.0185323718735445 0 0 0 0 0 0 0 0 0 0 0 0.10792034405648 0 0.0181562221323416 0.0216512934662461 0.0132869846557805 0 0 0 0.00285866509744097 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BANTU.main.3" 0 0.00546634559138203 0.0203440693885287 0 0 0 0.030105264596226 0.024771983158819 0 0.0110391712622251 0.143526573376966 0 0 0 0 0 0 0 0.229754445050538 0 0 0 0 0 0 0.0663243929393324 0 0 0 0 0.019409665887827 0 0 0 0 0 0 0.251529159294534 0 0 0.085546841348863 0.092519047515887 0 0 0 0.0124183364510506 0 0 0 0 0 0 0 0 0 0.000550527019099596 0 0.00536674479267804 0.00132743232604314 0
"BANTU.main.4" 0 0.00428568315185621 0 0.001580684725235 0.0087145633747295 0 0 0 0.00747931208074733 0 0 0.248987248844645 0 0 0 0.112414188266274 0 0 0.0945104986485398 0.0396668424542946 0.00107668920091089 0.00805000374306272 0 0.0122170874671093 0.118815512259246 0.0597808846814033 0 0 0 0 0 0 0 0 0 0 0 0.243606565521403 0 0.0254440147755768 0.0133702208049665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BANTU.main.5" 0 0 0.0379853947943093 0 0 0 0.0170436666516598 0.00728948656909356 0.00570076413968734 0.0213096831842707 0 0 0 0 0.260828075667975 0 0 0 0.156988150352498 0 0.00773817469124032 0.0196105877919428 0 0 0 0.243260642158635 0 0 0 0 0.002673382743479 0 0 0 0 0 0 0.164850275745792 0 0.0170446563121374 0.0228638543289664 0.00305352637996978 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000110860593308031 0 0.0114822495449775 0.000166568350057038 0
"BANTU.main.6" 0 0.00812282155946809 0 0 0.00106358238498174 0 0 0 0 0 0.043797194621497 0 0 0 0.271107016454052 0 0 0 0.118027190534045 0 0.00141780826402843 0.00198822039363811 0.037548912098288 0.0259832296289534 0.0966068088267779 0 0 0 0 0 0.00401810457684412 0.000344349966982796 0 0 0 0 0 0.293310330822044 0.00457930485760141 0 0.0474802524218656 0.0252838901875613 0 0 0 0.0193209824013707 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"BANTU.main.7" 0.0123617268096119 0 0.011456059200513 0 0 0 0 0 0.00842765817439998 0 0 0 0 0 0 0 0 0 0.166258569528939 0 0 0.0236420774649769 0 0.0341764519048027 0.0553729995341134 0.209768016798375 0 0 0 0 0.00897200384326453 0.000709358442816557 0 0 0 0 0 0.368370308187327 0 0.0166069618347105 0.0481328681747324 0.0168134041977145 0 0 0 0.00545551535989918 0 0 0 0 0 0 0 0 0.000320613673401996 0.000922457297262919 0 0.0110238254319678 0.00120912414117147 0
"BANTU.main.8" 0 0.0129722901870203 0 0 0.00424836456566609 0.000215526104192982 0.00487432728957592 0 0 0.00820593044998007 0 0 0 0.623884130059568 0 0 0 0 0.0893325839638129 0.00813176943975378 0.00561366650730468 0 0 0.00088995974344347 0.059663268508081 0 0 0 0 0 0 0 0 0 0 0 0 0.122389425534088 0 0.0128248932826063 0.024944553211868 0.0158499046091875 0 0 0 0.0059594065438511 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.229970008032663 0 0.0567100538736545 0.0253975024992335 0.582439361084743 0.0396865906954847 0 0.00143823573362992 0.0574452418444807 0.00691300623611007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024616997995787 0 0.0126572927058552 0.220717515049792 0.154314709186902 0 0 0 0 0 0 0 0 0.0059192096292223 0 0 0 0 0 0 0 0 0 0 0.550532359511411 0 0 0.0242777060388217 0.00549062131396806 0 0 0 0.00147358856824084 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115159443777906 0.087633020196095 0 0 0 0 0 0 0 0 0.103998724106779 0 0.0920976340189571 0.0359576845166773 0 0 0 0 0.119703842039641 0 0 0.439086506018788 0 0 0.00636314532515696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.4" 0.00519721936833203 0.00321298354729892 0 0 0 0 0 0 0 0 0 0 0 0.0538284241532795 0 0 0.071675083838087 0.126089194366425 0 0 0 0 0 0 0 0 0.00116298175685083 0 0 0 0.281162021535455 0.00282644982211551 0 0 0 0.0407407892528505 0 0.411369369771053 0 0 0 0 0 0 0 0.00273548258825296 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21999831975329 0 0.0574601986982581 0.0222910930606999 0.596706796047005 0.0294684982435295 0 0 0.0449232546277104 0 0 0 0 0.028894795598554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000257043970952324 0 0 0 0
"LWK.main.6" 0 9.06585207308878e-05 0 0 0.00111842918086654 0.000471933126462016 0.00216388533528529 0 0.000121575967072664 0 0.00669787162227536 0.014911250085946 0.00377967759265848 0.0145104786826743 0 0.0101228464671942 0.212466004736924 0.145652257136185 0 0 0 0 0 0 0 0 0.0308086389322595 0 0 0 0 0 0 0 0 0 0 0.520611736602452 0 0 0.0279039525754006 0.00659586370293397 0 0 0 0.00197293973267921 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.146286452048663 0 0.0494471483011527 0.0329426410562124 0.0911803110590391 0.0403345073762747 0 0.05261062456541 0.0739266106242966 0.261645017797682 0 0.134649521747329 0 0.0389908053819936 0.0326677400478796 0.0231023745775377 7.08649791322326e-06 0 0.0162021777363896 0.00600698118222688 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LWK.main.8" 0.000501335329706827 0.00211709676952715 5.52580516954822e-05 0.00720252212872943 0.000162831261407654 0 0.00425999788093977 0.000351830815686574 0 0 0.00422072882406993 0.00585989628656397 0.00103754354735967 0.02919854132436 0 0 0.2233427541051 0.14253098474121 0 0 0 0 0 0 0 0 0.0549079267196493 0 0 0 0.0184399609990422 0 0 0 0 0 0 0.505810791214953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KAMBE.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.187155742035016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.576193392938858 0 0 0.236650865026126 0 0 0 0 0 0
"KAMBE.main.2" 0.000332034256137317 0.000527817500129648 0 0 0 0 0 0 0 0 0.00646391004202746 0 0 0 0.00760507432128435 0 0.0606756977517072 0.0700261845684691 0 0 0 0 0 0 0 0 0.024932577969783 0 0.0102164862782393 0.00623316456024036 0.0103665259276018 0.000484481786617654 0 0 0 0.0135625622131149 0 0.724060197887756 0.0210360076099781 0.042718868582375 0 0 0 0 0 0 0 0.000758408744539036 0 0 0 0 0 0 0 0 0 0 0 0
"KAMBE.main.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0568580407542472 0 0 0.0828865818913426 0 0 0 0 0 0 0 0 0.115968140975152 0 0.0976897834298162 0.0617989162192212 0.221305843170033 0 0 0 0 0 0 0.285619808759893 0 0.0116974342559988 0 0 0 0 0 0 0 0.0661754505442962 0 0 0 0 0 0 0 0 0 0 0 0
"KAMBE.main.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.78869678349864 0 0 0 0 0 0 0 0 0 0 0 0 0.131794744751932 0 0 0.0795084717494274 0 0 0 0 0 0
"KAMBE.main.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139870435368316 0 0 0.00298617548717892 0 0 0 0 0 0 0 0.504176379976512 0 0 0 0 0 0 0 0 0 0 0 0 0.234497317545705 0 0 0.118469691622287 0 0 0 0 0 0
"KAMBE.main.6" 9.11440642940464e-05 0.000236123697979692 0 0 0 0 0 0 0 0 0.00885556166022827 0 0 0 0.0116950498846148 0 0.0599111001615006 0.0750743154873386 0 0 0 0 0 0 0 0 0.0203047468733185 0 0.0124346708207795 0.00409403493412423 0.00662865787440881 0.000887145218550047 0 0 0 0.0229102967011597 0 0.685945495893142 0.0337443725701241 0.054757007957029 0 0 0 0 0 0 0 0.00243027620140804 0 0 0 0 0 0 0 0 0 0 0 0
"KAMBE.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.191972942712934 0 0 0 0 0 0 0 0 0 0 0.0195991021909008 0 0 0 0 0 0 0 0 0 0 0 0 0.578405701867229 0 0 0.210022253228937 0 0 0 0 0 0
"KAMBE.main.8" 0 0 0 0 0 0 2.01145979822607e-05 0.000176982537924211 0 0 0.00772693832709782 0 0 0 0.0070231806038261 0 0.0590882610306546 0.0692852716519137 0 0 0 0 0 0 0 0 0.0276835748523665 0 0.0132347852460217 0.00694090358716736 0.010740035852152 0.00170993568844215 0 0 0 0.0193223061737906 0 0.711521769527593 0.0391089970623307 0.0258272832958383 0 0 0 0 0 0 0 0.000589659964899307 0 0 0 0 0 0 0 0 0 0 0 0
"CHONYI.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161110459303908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.838889540696092 0 0 0 0 0
"CHONYI.main.2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0132274371151181 0 0.0286194171773962 0.0802281016463092 0 0 0 0 0 0 0 0 0.0469878359903793 0 0.0400132791485235 0.0195069997612267 0 0 0 0 0 0 0 0.771416929161047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CHONYI.main.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107067521036009 0 0 0.14987282822855 0 0 0 0 0 0 0 0 0.28553139935212 0 0.179780725632072 0.0824745687425376 0 0 0 0 0 0 0 0.152285053026332 0 0 0 0 0.0286105113930783 0 0 0 0 0.0143773925893015 0 0 0 0 0 0 0 0 0 0 0 0
"CHONYI.main.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.872567251742636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0773927328630348 0.00706623080611774 0 0.0393653508855711 0.00360843370264073 0
"CHONYI.main.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.530367805860482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.469632194139518 0 0 0 0 0
"CHONYI.main.6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0282471074943559 0 0 0.107347840321341 0 0 0 0 0 0 0 0 0.0436155687135004 0 0.0593084963395692 0.0354694958682137 0 0 0 0 0 0 0 0.72601149126302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CHONYI.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0753034425758932 0 0.299307601613639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.569404643393553 0 0 0 0.0559843124169143 0
"CHONYI.main.8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223556815595859 0 0.0629140339744387 0.0729412332788761 0 0 0 0 0 0 0 0 0.0321783036186098 0 0.0231409354905963 0.0156899943513123 0 0 0 0 0 0 0 0.770779817726581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"KAUMA.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0197291384972763 0 0 0 0 0 0 0 0.142260260049352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.269560725007567 0 0 0.568449876445804 0 0 0 0 0 0
"KAUMA.main.2" 0 0 0 0 0 0 0 0 0 0 0.000595444169089314 0 0 0 0.00178501143208905 0 0.083632095033768 0.0673642686030664 0 0 0 0 0 0 0 0 0.0345691589698516 0 0 0.0103422402668576 0.019258223893263 0 0 0 0 0 0 0.751644165039275 0 0.0265653371818414 0 0 0 0 0 0.00367133588647401 0 0.000572719524424935 0 0 0 0 0 0 0 0 0 0 0 0
"KAUMA.main.3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547516744497331 0 0 0 0 0 0 0 0 0.119567562332021 0 0.13288406488863 0.0642134261244733 0.142680102567296 0 0 0 0.0455923292942624 0 0 0.426537488671021 0 0 0 0 0 0 0 0 0 0.0137733516725649 0 0 0 0 0 0 0 0 0 0 0 0
"KAUMA.main.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.779543751779111 0 0 0 0 0 0 0 0 0 0 0 0 0.0290131401436146 0 0 0.191443108077274 0 0 0 0 0 0
"KAUMA.main.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114111684573125 0 0 0 0 0 0 0 0.0376948037961114 0 0 0.639566928601304 0 0 0 0 0 0 0 0 0 0 0 0 0.0949574144611778 0 0 0.216369684684095 0 0 0 0 0 0
"KAUMA.main.6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0889962323783076 0.0956219966959981 0 0 0 0 0 0 0 0 0.0114048064125344 0 0 0.0216985674094945 0.0360836120728177 0 0 0 0 0 0 0.723599017361406 0 0.00402309231964193 0 0 0 0 0 0.0117520489395008 0 0.00682062641029884 0 0 0 0 0 0 0 0 0 0 0 0
