"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"KAUMA.nolocalnomalawi.4" "one-date" "26.1276196441508" "0.08" "0.986761121949453" "0.997287104847308" "0.999954242404064" "MKK" "SEBANTU" "0.45" "SEBANTU" "SEBANTU" "14.0104646867762" "47.0847557630821" "0.284563255205928" "0.03" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0620412078754036" "0" "0.0410214113572876" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.896937380767309" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnomalawi.5" "one-date" "26.1276196441508" "0.08" "0.986761121949453" "0.997287104847308" "0.999954242404064" "MKK" "SEBANTU" "0.45" "SEBANTU" "SEBANTU" "14.0104646867762" "47.0847557630821" "0.284563255205928" "0.03" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.557642014831885" "0" "0.415665855466226" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0266921297018894" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnomalawi.6" "one-date" "26.1276196441508" "0.08" "0.986761121949453" "0.997287104847308" "0.999954242404064" "MKK" "SEBANTU" "0.45" "SEBANTU" "SEBANTU" "14.0104646867762" "47.0847557630821" "0.284563255205928" "0.03" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0608065135750023" "0.119923946150094" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.819269540274903" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnomalawi.7" "one-date" "26.1276196441508" "0.08" "0.986761121949453" "0.997287104847308" "0.999954242404064" "MKK" "SEBANTU" "0.45" "SEBANTU" "SEBANTU" "14.0104646867762" "47.0847557630821" "0.284563255205928" "0.03" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.572135509641427" "0" "0.401782420577349" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0260820697812239" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnomalawi.8" "one-date" "26.1276196441508" "0.08" "0.986761121949453" "0.997287104847308" "0.999954242404064" "MKK" "SEBANTU" "0.45" "SEBANTU" "SEBANTU" "14.0104646867762" "47.0847557630821" "0.284563255205928" "0.03" "MKK" "SEBANTU" "0.07" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0199544760061703" "0.130056643096776" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.849988880897054" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.1" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.84425487655543" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.000973277940414363" "0.0423705293818403" "0.112401316122316" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.2" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.534379864907145" "0.378390542869325" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0234013820027413" "0.0610837602349765" "0.00274444998581292" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.3" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.626556447428839" "0.238703270918582" "0" "0" "0" "0" "0" "0" "0" "0" "0.077525818543725" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0254055507754055" "0.02607092879164" "0.00573798354180822" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.4" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.460241094694442" "0.336059290305326" "0" "0" "0" "0" "0" "0" "0" "0" "0.032657813568824" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0312805716087007" "0.090914148997333" "0.0488470808253741" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.5" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.165407600720458" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.710082816556251" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0103557368236167" "0.0445389339919955" "0.0696149119076783" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.6" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.520985586756966" "0.368852485543404" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0272557822452198" "0.0634461374777811" "0.0194600079766293" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.7" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.715364146564915" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0272446125065615" "0.0539600247504749" "0.203431216178049" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KAUMA.nolocalnosouth.8" "multiple-dates" "31.0252813709976" "0.13" "0.977094393979385" "0.999332148330367" "0.999974170367869" "MKK" "SEMI.BANTU" "0.43" "SEMI.BANTU" "SEMI.BANTU" "19.7966637988727" "94.9883276183613" "0.487887640443726" "0.11" "MKK" "SEMI.BANTU" "0.14" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.586324761651324" "0.34708494415169" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0145111618011311" "0.0520791323958546" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocal.1" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.213560395160363" "0" "0.0144481501318816" "0" "0" "0" "0" "0.715442079155957" "0.0411083269801342" "0" "0" "0.013943961767985" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00149708680367901" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocal.2" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0.000777566859844524" "0.00220483228324874" "0.000903111511465679" "0" "0.0022851730705334" "0" "0.000575638483853165" "0.000290944489378411" "0" "0" "0.00738195062034242" "0.0118731805430631" "0" "0" "0.00216726070783761" "0" "0.0872902988252213" "0.0601853675110093" "0" "0" "0" "0" "0" "0" "0" "0" "0.0144468751402019" "0" "0" "0.00519780544241886" "0.00445897196650375" "0" "0" "0" "0" "0" "0" "0.742351776056007" "0.00923301245322236" "0.0354473423583257" "0.00351883541856341" "0.00410238980878607" "0" "0" "0" "0.00424896926421934" "0" "0.00105869718595443" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocal.3" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0.000731813656001848" "0.0275166604270201" "0.0586314790756092" "0" "0.00491511659266715" "0" "0" "0" "0" "0" "0.0322205237831722" "0.0586939366254501" "0" "0" "0.047335901763468" "0" "0" "0.197274347180787" "0" "0" "0" "0" "0" "0" "0" "0" "0.0280092093048356" "0" "0.00770920508166897" "0.0105034203176161" "0.060736652768506" "0" "0" "0" "0" "0" "0" "0.330386573431822" "0" "0.037746980669732" "0.0368222651509099" "0.0362889297253642" "0" "0" "0" "0.0133998496247987" "0" "0.0097081769776875" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00136895784288343"
"WASAMBAA.nolocal.4" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.043513087527869" "0" "0" "0.00205765100233568" "0" "0" "0" "0.0494134839560671" "0" "0" "0" "0.822486471576236" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00193131985030154" "0" "0.0114382214324473" "0" "0.0594571122868258" "0.00854333841883532" "0" "0.00115931394908258" "0" "0" "0" "0"
"WASAMBAA.nolocal.5" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.200828470213942" "0" "0.005754201644976" "0" "0" "0" "0" "0.759376773533023" "0" "0" "0" "0.0340405546080585" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocal.6" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0" "0.00106433903183971" "0.00146002886592029" "0" "0.00423272505233508" "0" "0.00293457078701081" "0.00227020749744474" "0.000622746615291767" "0" "0.0070210041729292" "0.0115897112232049" "0" "0" "0.00223207391934872" "0" "0.0835353029647975" "0.059649049340297" "0" "0" "0" "0" "0" "0" "0" "0" "0.0229781438025036" "0" "0" "0.0074412965220141" "0.00772609819732271" "0" "0" "0" "0" "0" "0" "0.717582004763178" "0.0158061391539677" "0.0322429536319113" "0.00583411377819132" "0.004585912282434" "0" "0" "0" "0.00467531272013752" "0" "0.00155278709147026" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00296347858644936"
"WASAMBAA.nolocal.7" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.230208597128858" "0" "0.114990421596946" "0.0786763374148595" "0" "0" "0" "0" "0.0323166957529964" "0" "0" "0" "0" "0" "0" "0.044757613974315" "0.0137690868608369" "0.0429138427961597" "0.0961422979584368" "0.0337843712066235" "0.0081872134090581" "0.0225441955155827" "0.00447251312462528" "0" "0.0153794264379796" "0" "0.168867530769398" "0.0587011289003771" "0" "0" "0" "0" "0" "0.0342887271529471"
"WASAMBAA.nolocal.8" "multiple-dates" "20.8983648370051" "0.15" "0.989452474966452" "0.999848639821553" "0.999988157743315" "AMHARA" "MALAWI" "0.34" "MALAWI" "MALAWI" "17.8601053444976" "81.4581351470009" "0.38137912665903" "0.13" "AMHARA" "MALAWI" "0.13" "WOLAYTA" "MALAWI" "0.000269753891967661" "0.0013324700654489" "0" "0.00388655045321773" "0.001914335960298" "0.000894805686132506" "0.00440631309864959" "0.000701802438886455" "0" "0" "0.00420081956847063" "0.00949325888972495" "0" "0" "0.0016127232135698" "0" "0.0922398164037565" "0.0510404914445414" "0" "0" "0" "0" "0" "0" "0" "0" "0.0294997950319098" "0" "0.00980659578386777" "0.001537489758541" "0.000564116010503235" "0.00387936609816104" "0" "0.00108726841664098" "0" "0.0173414982446567" "0" "0.748886006355587" "0" "0.0154047231854686" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.1" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0237544515095036" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.403227490098956" "0" "0.435089284950705" "0.137928773440836" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.2" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0796366793949255" "0.104489119181777" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.815874201423298" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.3" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.057934038470225" "0" "0.0448268251022199" "0.016109021194609" "0" "0" "0" "0" "0" "0" "0" "0" "0.881130115232946" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.4" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.210950000048499" "0.174155910833733" "0" "0" "0" "0" "0" "0" "0" "0" "0.0125951967332813" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.602298892384487" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.5" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0212792897043407" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.391268806858991" "0" "0.45509231101572" "0.132359592420948" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.6" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.109180960554028" "0.099162601191058" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.791656438254914" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.7" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.106988891421782" "0.0558529170411788" "0" "0" "0" "0" "0" "0" "0" "0" "0.396126442828195" "0" "0.292280688199021" "0.137826499259138" "0" "0" "0" "0" "0" "0" "0" "0" "0.0109245612506857" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnomalawi.8" "one-date" "21.0751074023925" "0.1" "0.982954851107279" "0.999216858172108" "0.999968162057243" "SOMALI" "SEBANTU" "0.44" "SEBANTU" "SEBANTU" "16.4385562772196" "69.5497562842382" "0.340660293535161" "0.07" "SOMALI" "SEBANTU" "0.08" "MKK" "SEBANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.112942700075215" "0.0947708415620372" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.792286458362748" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.1" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.778785818684024" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.050311379077728" "0.0446411466013376" "0.126261655636911" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.2" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.565737766665196" "0.337269777186204" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0202964876764324" "0.0614873215270643" "0.0152086469451026" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.3" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.562707989513044" "0.274379514836887" "0" "0" "0" "0" "0" "0" "0" "0" "0.118003837158526" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0163790420980635" "0.0266991657601466" "0.00183045063333277" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"WASAMBAA.nolocalnosouth.4" "multiple-dates" "23.8789662016659" "0.14" "0.98150326611401" "0.999287280724284" "0.999954054562074" "MKK" "SEMI.BANTU" "0.31" "SEMI.BANTU" "SEMI.BANTU" "17.5991395263689" "96.9935066503895" "0.458628922949927" "0.15" "MKK" "SEMI.BANTU" "0.16" "MKK" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.515771624054864" "0.247207104965308" "0" "0" "0" "0" "0" "0" "0" "0" "0.0592504522087059" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0404141892697304" "0.0795329366910307" "0.0578236928103617" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
