"pop" "a" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"715" "MALAWICEU100g90p" "main" 5 105.7424 0.978067 0.6001322
"716" "MALAWICEU100g90p" "main" 1 101.7044 0.9783671 0.5847829
"717" "MALAWICEU100g90p" "main" 2 103.7531 0.9808897 0.5823958
"718" "MALAWICEU100g90p" "main" 3 105.4229 0.9800282 0.6580253
"719" "MALAWICEU100g90p" "main" 4 109.5341 0.9753026 0.6104607
"720" "MALAWICEU100g90p" "main" 5 105.4229 0.973796 0.5824857
"721" "MALAWICEU100g90p" "main" 1 106.3831 0.9786258 0.5908659
"722" "MALAWICEU100g90p" "main" 2 102.608 0.9777762 0.6019267
"723" "MALAWICEU100g90p" "main" 3 104.7852 0.9756 0.5943211
"724" "MALAWICEU100g90p" "main" 4 104.3082 0.979031 0.5976122
"725" "MALAWICEU100g90p" "main" 5 104.9444 0.9799058 0.6142788
"726" "MALAWICEU100g90p" "main" 1 105.5826 0.9744104 0.6376961
"727" "MALAWICEU100g90p" "main" 2 102.2539 0.9768311 0.6138638
"728" "MALAWICEU100g90p" "main" 3 101.8612 0.9754676 0.5565043
"729" "MALAWICEU100g90p" "main" 4 101.8612 0.9792725 0.6238725
"730" "MALAWICEU100g90p" "main" 5 106.2227 0.9751683 0.5952062
"731" "MALAWICEU100g90p" "main" 1 104.1494 0.9793011 0.6255327
"732" "MALAWICEU100g90p" "main" 2 101.0781 0.9774006 0.617154
"733" "MALAWICEU100g90p" "main" 3 104.9842 0.9791639 0.6207183
"734" "MALAWICEU100g90p" "main" 4 105.8224 0.9771233 0.5967139
"735" "MALAWICEU100g90p" "main" 5 106.3831 0.9759995 0.5852045
"736" "MALAWICEU100g90p" "main" 1 104.7852 0.9719104 0.5885466
"737" "MALAWICEU100g90p" "main" 2 102.8838 0.9786641 0.6267211
"738" "MALAWICEU100g90p" "main" 3 103.1995 0.9745329 0.5874772
"739" "MALAWICEU100g90p" "main" 4 104.1494 0.9763455 0.5870495
"740" "MALAWICEU100g90p" "main" 5 105.1038 0.9797999 0.5989569
"741" "MALAWICEU100g90p" "main" 1 106.3029 0.9756015 0.5746569
"742" "MALAWICEU100g90p" "main" 2 104.7852 0.9764857 0.5419902
"743" "MALAWICEU100g90p" "main" 3 103.0416 0.9773863 0.6173503
"744" "MALAWICEU100g90p" "main" 4 103.1205 0.9735154 0.5803768
"745" "MALAWICEU100g90p" "main" 5 104.3876 0.975872 0.6337768
"746" "MALAWICEU100g90p" "main" 1 102.9627 0.975661 0.5281012
"747" "MALAWICEU100g90p" "main" 2 101.9397 0.9751518 0.5720139
"748" "MALAWICEU100g90p" "main" 3 104.2288 0.9744551 0.5804151
"749" "MALAWICEU100g90p" "main" 4 104.1494 0.9750311 0.5697199
"750" "MALAWICEU100g90p" "main" 5 101.391 0.9786032 0.5745062
"751" "MALAWICEU100g90p" "main" 1 108.1548 0.9717053 0.6115158
"752" "MALAWICEU100g90p" "main" 2 105.4229 0.980098 0.5839836
"753" "MALAWICEU100g90p" "main" 3 106.6238 0.9753974 0.5693632
"754" "MALAWICEU100g90p" "main" 4 106.1426 0.9767 0.5692657
"755" "MALAWICEU100g90p" "main" 5 102.7655 0.9779306 0.6210997
"756" "MALAWICEU100g90p" "main" 1 99.75391 0.9773381 0.6222072
"757" "MALAWICEU100g90p" "main" 2 104.2288 0.9762613 0.6139614
"758" "MALAWICEU100g90p" "main" 3 106.5837 0.9794176 0.6330148
"759" "MALAWICEU100g90p" "main" 4 103.397 0.980172 0.5574289
"760" "MALAWICEU100g90p" "main" 5 99.98695 0.97533 0.5642628
"761" "MALAWICEU100g90p" "main" 1 104.2288 0.9766913 0.6604054
"762" "MALAWICEU100g90p" "main" 2 101.5868 0.977696 0.5877159
"763" "MALAWICEU100g90p" "main" 3 102.5292 0.9770745 0.5872816
"764" "MALAWICEU100g90p" "main" 4 107.3477 0.9770049 0.604929
"765" "MALAWICEU100g90p" "main" 5 106.8648 0.9743666 0.579311
"766" "MALAWICEU100g90p" "main" 1 104.6658 0.9780337 0.5773382
"767" "MALAWICEU100g90p" "main" 2 102.0182 0.9741783 0.6577195
"768" "MALAWICEU100g90p" "main" 3 108.8839 0.9740311 0.6367957
"769" "MALAWICEU100g90p" "main" 4 110.1046 0.9742672 0.6200559
"770" "MALAWICEU100g90p" "main" 5 106.3831 0.9786936 0.630141
"771" "MALAWICEU100g90p" "main" 1 107.5089 0.975161 0.6299536
"772" "MALAWICEU100g90p" "main" 2 102.1753 0.9749489 0.6048688
"773" "MALAWICEU100g90p" "main" 3 108.5596 0.9784557 0.6037769
"774" "MALAWICEU100g90p" "main" 4 102.9627 0.9776285 0.6206808
"775" "MALAWICEU100g90p" "main" 5 106.4633 0.9750988 0.6077513
"776" "MALAWICEU100g90p" "main" 1 105.9824 0.9742678 0.589577
"777" "MALAWICEU100g90p" "main" 2 105.7424 0.9778446 0.6061515
"778" "MALAWICEU100g90p" "main" 3 102.8838 0.9724125 0.5800774
"779" "MALAWICEU100g90p" "main" 4 106.1827 0.9710217 0.5834362
"780" "MALAWICEU100g90p" "main" 5 102.8444 0.9806344 0.5963823
"781" "MALAWICEU100g90p" "main" 1 103.0416 0.9759597 0.6170609
"782" "MALAWICEU100g90p" "main" 2 103.0021 0.9737628 0.5795963
"783" "MALAWICEU100g90p" "main" 3 104.1494 0.9747532 0.6540978
"784" "MALAWICEU100g90p" "main" 4 104.2288 0.972636 0.5835204
"785" "MALAWICEU100g90p" "main" 5 105.8224 0.9741191 0.5871605
"786" "MALAWICEU100g90p" "main" 1 104.1097 0.9740465 0.5720817
"787" "MALAWICEU100g90p" "main" 2 105.5826 0.979254 0.6046558
"788" "MALAWICEU100g90p" "main" 3 109.4527 0.9765035 0.6482313
"789" "MALAWICEU100g90p" "main" 4 105.2632 0.9798484 0.5285474
"790" "MALAWICEU100g90p" "main" 5 108.6001 0.9753587 0.5897479
"791" "MALAWICEU100g90p" "main" 1 104.9444 0.9780659 0.5887014
"792" "MALAWICEU100g90p" "main" 2 103.8323 0.9735535 0.5565903
"793" "MALAWICEU100g90p" "main" 3 101.0391 0.9768442 0.5413369
"794" "MALAWICEU100g90p" "main" 4 102.8838 0.9769827 0.6197018
"795" "MALAWICEU100g90p" "main" 5 103.239 0.9769031 0.5488754
"796" "MALAWICEU100g90p" "main" 1 105.4229 0.9754553 0.6331967
"797" "MALAWICEU100g90p" "main" 2 106.5435 0.9759192 0.5219022
"798" "MALAWICEU100g90p" "main" 3 103.9908 0.9773728 0.6312561
"799" "MALAWICEU100g90p" "main" 4 107.3477 0.976583 0.6010221
"800" "MALAWICEU100g90p" "main" 5 101.8612 0.9769616 0.5563494
"801" "MALAWICEU100g95p" "main" 1 6.926125 0.7463673 0.9633164
"802" "MALAWICEU100g95p" "main" 2 7.767633 0.6852306 0.9638319
"803" "MALAWICEU100g95p" "main" 3 8.331641 0.6729154 0.9598427
"804" "MALAWICEU100g95p" "main" 4 7.199813 0.7283269 0.9627234
"805" "MALAWICEU100g95p" "main" 5 9.877173 0.7199555 0.9521213
"806" "MALAWICEU100g95p" "main" 1 7.80625 0.6937601 0.958417
"807" "MALAWICEU100g95p" "main" 2 6.535891 0.736329 0.9587074
"808" "MALAWICEU100g95p" "main" 3 6.782684 0.7612924 0.95975
"809" "MALAWICEU100g95p" "main" 4 8.304907 0.7297616 0.9572369
"810" "MALAWICEU100g95p" "main" 5 8.251587 0.6895557 0.9500483
"811" "MALAWICEU100g95p" "main" 1 7.703516 0.7077812 0.9607182
"812" "MALAWICEU100g95p" "main" 2 7.80625 0.7317903 0.9558164
"813" "MALAWICEU100g95p" "main" 3 7.85791 0.6552834 0.9582608
"814" "MALAWICEU100g95p" "main" 4 8.766016 0.7422985 0.9633212
"815" "MALAWICEU100g95p" "main" 5 8.959985 0.6968335 0.9586089
"816" "MALAWICEU100g95p" "main" 1 8.848853 0.701248 0.9584616
"817" "MALAWICEU100g95p" "main" 2 7.536394 0.7273861 0.9589369
"818" "MALAWICEU100g95p" "main" 3 7.716315 0.7457155 0.9664676
"819" "MALAWICEU100g95p" "main" 4 7.47968 0.7327614 0.9609417
"820" "MALAWICEU100g95p" "main" 5 9.789063 0.6901264 0.955462
"821" "MALAWICEU100g95p" "main" 1 8.358423 0.7098351 0.9564368
"822" "MALAWICEU100g95p" "main" 2 8.669928 0.6891796 0.9577932
"823" "MALAWICEU100g95p" "main" 3 6.747098 0.7031203 0.9691922
"824" "MALAWICEU100g95p" "main" 4 8.766016 0.726795 0.9523768
"825" "MALAWICEU100g95p" "main" 5 8.371832 0.7352576 0.9602377
"826" "MALAWICEU100g95p" "main" 1 7.677954 0.731889 0.9587579
"827" "MALAWICEU100g95p" "main" 2 8.264899 0.7044292 0.9549795
"828" "MALAWICEU100g95p" "main" 3 7.690729 0.7110465 0.9634086
"829" "MALAWICEU100g95p" "main" 4 7.961816 0.6760068 0.9518329
"830" "MALAWICEU100g95p" "main" 5 7.612398 0.7330766 0.9510146
"831" "MALAWICEU100g95p" "main" 1 8.331641 0.7057563 0.9625963
"832" "MALAWICEU100g95p" "main" 2 7.348306 0.7213002 0.9633596
"833" "MALAWICEU100g95p" "main" 3 8.105963 0.7116253 0.9668171
"834" "MALAWICEU100g95p" "main" 4 8.493066 0.7167835 0.9643396
"835" "MALAWICEU100g95p" "main" 5 9.128149 0.6712384 0.9630001
"836" "MALAWICEU100g95p" "main" 1 7.366992 0.7222528 0.9655334
"837" "MALAWICEU100g95p" "main" 2 8.040259 0.7092601 0.9611843
"838" "MALAWICEU100g95p" "main" 3 8.876562 0.7200846 0.961953
"839" "MALAWICEU100g95p" "main" 4 9.730566 0.7236061 0.9589674
"840" "MALAWICEU100g95p" "main" 5 6.908099 0.6708598 0.9657959
"841" "MALAWICEU100g95p" "main" 1 8.318268 0.6917241 0.9593936
"842" "MALAWICEU100g95p" "main" 2 7.593356 0.6760364 0.9589921
"843" "MALAWICEU100g95p" "main" 3 8.628931 0.673353 0.9548476
"844" "MALAWICEU100g95p" "main" 4 9.156348 0.7603931 0.953585
"845" "MALAWICEU100g95p" "main" 5 8.198462 0.706947 0.9548347
"846" "MALAWICEU100g95p" "main" 1 9.469751 0.6825685 0.9570448
"847" "MALAWICEU100g95p" "main" 2 7.896783 0.6895149 0.9632903
"848" "MALAWICEU100g95p" "main" 3 8.65625 0.7299902 0.9622702
"849" "MALAWICEU100g95p" "main" 4 8.278223 0.7061793 0.955775
"850" "MALAWICEU100g95p" "main" 5 6.362905 0.7442382 0.9682344
"851" "MALAWICEU100g95p" "main" 1 7.652441 0.6903891 0.9597875
"852" "MALAWICEU100g95p" "main" 2 7.593356 0.6888608 0.9614408
"853" "MALAWICEU100g95p" "main" 3 8.345026 0.6850354 0.9610096
"854" "MALAWICEU100g95p" "main" 4 8.014063 0.7346399 0.9535826
"855" "MALAWICEU100g95p" "main" 5 7.329649 0.6717617 0.9638216
"856" "MALAWICEU100g95p" "main" 1 10.025 0.7145227 0.9603567
"857" "MALAWICEU100g95p" "main" 2 9.398004 0.7113144 0.9644
"858" "MALAWICEU100g95p" "main" 3 9.128149 0.7213512 0.957031
"859" "MALAWICEU100g95p" "main" 4 5.746732 0.7170061 0.9645488
"860" "MALAWICEU100g95p" "main" 5 8.264899 0.7045758 0.9507195
"861" "MALAWICEU100g95p" "main" 1 8.331641 0.7202695 0.9598939
"862" "MALAWICEU100g95p" "main" 2 7.961816 0.661322 0.9558566
"863" "MALAWICEU100g95p" "main" 3 7.366992 0.7145885 0.9587866
"864" "MALAWICEU100g95p" "main" 4 8.46604 0.6864628 0.9649642
"865" "MALAWICEU100g95p" "main" 5 7.754785 0.6712819 0.9632457
"866" "MALAWICEU100g95p" "main" 1 8.932129 0.6855178 0.9617974
"867" "MALAWICEU100g95p" "main" 2 8.876562 0.6949041 0.9582273
"868" "MALAWICEU100g95p" "main" 3 7.034859 0.6941547 0.9559039
"869" "MALAWICEU100g95p" "main" 4 7.626978 0.6946423 0.9644684
"870" "MALAWICEU100g95p" "main" 5 9.55625 0.6719948 0.9589036
"871" "MALAWICEU100g95p" "main" 1 8.185211 0.7051359 0.9698404
"872" "MALAWICEU100g95p" "main" 2 7.80625 0.7015184 0.9622239
"873" "MALAWICEU100g95p" "main" 3 6.588322 0.743935 0.9677992
"874" "MALAWICEU100g95p" "main" 4 7.329649 0.7306485 0.9604757
"875" "MALAWICEU100g95p" "main" 5 8.959985 0.7086669 0.9622556
"876" "MALAWICEU100g95p" "main" 1 7.348306 0.6704567 0.9512766
"877" "MALAWICEU100g95p" "main" 2 7.517462 0.7201654 0.9647875
"878" "MALAWICEU100g95p" "main" 3 7.909766 0.716499 0.9573025
"879" "MALAWICEU100g95p" "main" 4 8.066504 0.7032943 0.9624925
"880" "MALAWICEU100g95p" "main" 5 7.780493 0.7154478 0.9569979
"881" "MALAWICEU100g95p" "main" 1 8.000983 0.6878173 0.961861
"882" "MALAWICEU100g95p" "main" 2 8.371832 0.7307061 0.9577772
"883" "MALAWICEU100g95p" "main" 3 7.162964 0.7343383 0.965289
"884" "MALAWICEU100g95p" "main" 4 6.908099 0.7030843 0.962794
"885" "MALAWICEU100g95p" "main" 5 7.016668 0.7413116 0.9618353
"886" "MALAWICEU100g95p" "main" 1 8.862701 0.6999648 0.9591995
"887" "MALAWICEU100g95p" "main" 2 8.987891 0.7233918 0.9585971
"888" "MALAWICEU100g95p" "main" 3 6.658615 0.6936145 0.9672042
"889" "MALAWICEU100g95p" "main" 4 8.724762 0.6891778 0.95757
"890" "MALAWICEU100g95p" "main" 5 7.729126 0.7175542 0.969596
"891" "MALAWICEU100g95p" "main" 1 7.555354 0.7146982 0.9623806
"892" "MALAWICEU100g95p" "main" 2 7.498557 0.681021 0.9631291
"893" "MALAWICEU100g95p" "main" 3 7.754785 0.6833282 0.968173
"894" "MALAWICEU100g95p" "main" 4 9.527368 0.7219083 0.9641792
"895" "MALAWICEU100g95p" "main" 5 7.498557 0.7156238 0.9592076
"896" "MALAWICEU100g95p" "main" 1 8.520142 0.6971058 0.959874
"897" "MALAWICEU100g95p" "main" 2 9.212891 0.6957625 0.9514447
"898" "MALAWICEU100g95p" "main" 3 7.85791 0.7366581 0.9534186
"899" "MALAWICEU100g95p" "main" 4 8.65625 0.7083858 0.9547674
"900" "MALAWICEU100g95p" "main" 5 9.298071 0.6886599 0.9591194
"901" "JUHOANJOLA100g80p" "main" 1 74.46301 0.890423 0.4825896
"902" "JUHOANJOLA100g80p" "main" 2 82.70465 0.8854149 0.4669865
"903" "JUHOANJOLA100g80p" "main" 3 80.53017 0.90467 0.4227082
"904" "JUHOANJOLA100g80p" "main" 4 80.46051 0.9030049 0.4943448
"905" "JUHOANJOLA100g80p" "main" 5 79.14284 0.9049594 0.4492977
"906" "JUHOANJOLA100g80p" "main" 1 79.00478 0.8942642 0.476953
"907" "JUHOANJOLA100g80p" "main" 2 81.01862 0.8958505 0.5166029
"908" "JUHOANJOLA100g80p" "main" 3 77.28931 0.8983343 0.5005223
"909" "JUHOANJOLA100g80p" "main" 4 77.5625 0.8997387 0.4641587
"910" "JUHOANJOLA100g80p" "main" 5 85.98535 0.8852843 0.5458419
"911" "JUHOANJOLA100g80p" "main" 1 82.14069 0.9044575 0.4450557
"912" "JUHOANJOLA100g80p" "main" 2 74.86527 0.8967528 0.5454188
"913" "JUHOANJOLA100g80p" "main" 3 80.18219 0.8985554 0.4409424
"914" "JUHOANJOLA100g80p" "main" 4 81.36842 0.9004456 0.4439235
"915" "JUHOANJOLA100g80p" "main" 5 77.90468 0.8976925 0.4241498
"916" "JUHOANJOLA100g80p" "main" 1 77.0166 0.8933898 0.5023508
"917" "JUHOANJOLA100g80p" "main" 2 81.85944 0.894539 0.4384888
"918" "JUHOANJOLA100g80p" "main" 3 75.72792 0.8972869 0.4870243
"919" "JUHOANJOLA100g80p" "main" 4 79.35016 0.8963951 0.4308917
"920" "JUHOANJOLA100g80p" "main" 5 82.77528 0.9057859 0.4488556
"921" "JUHOANJOLA100g80p" "main" 1 82.70465 0.9034154 0.5221557
"922" "JUHOANJOLA100g80p" "main" 2 80.18219 0.8997178 0.4634732
"923" "JUHOANJOLA100g80p" "main" 3 75.11724 0.8991076 0.4858908
"924" "JUHOANJOLA100g80p" "main" 4 77.42584 0.8976029 0.4521762
"925" "JUHOANJOLA100g80p" "main" 5 80.59985 0.9026773 0.4885458
"926" "JUHOANJOLA100g80p" "main" 1 79.48853 0.9016787 0.4858515
"927" "JUHOANJOLA100g80p" "main" 2 78.24762 0.8986865 0.4391536
"928" "JUHOANJOLA100g80p" "main" 3 79.76562 0.8996098 0.4822933
"929" "JUHOANJOLA100g80p" "main" 4 77.22108 0.8956882 0.5166162
"930" "JUHOANJOLA100g80p" "main" 5 80.46051 0.9027945 0.5044142
"931" "JUHOANJOLA100g80p" "main" 1 75.59291 0.8916999 0.4190839
"932" "JUHOANJOLA100g80p" "main" 2 79.21191 0.8934693 0.4503317
"933" "JUHOANJOLA100g80p" "main" 3 82.77528 0.9004472 0.4813138
"934" "JUHOANJOLA100g80p" "main" 4 83.19972 0.9042312 0.4493348
"935" "JUHOANJOLA100g80p" "main" 5 80.8091 0.8931219 0.5121263
"936" "JUHOANJOLA100g80p" "main" 1 74.16203 0.9059686 0.4421202
"937" "JUHOANJOLA100g80p" "main" 2 82.84595 0.8862581 0.5273871
"938" "JUHOANJOLA100g80p" "main" 3 83.12891 0.9087115 0.4357186
"939" "JUHOANJOLA100g80p" "main" 4 80.66957 0.9066325 0.4613554
"940" "JUHOANJOLA100g80p" "main" 5 79.07379 0.9002327 0.4761729
"941" "JUHOANJOLA100g80p" "main" 1 88.01392 0.9038926 0.4385816
"942" "JUHOANJOLA100g80p" "main" 2 82.28149 0.8918901 0.4768148
"943" "JUHOANJOLA100g80p" "main" 3 86.05739 0.9059928 0.4962654
"944" "JUHOANJOLA100g80p" "main" 4 79.48853 0.9053805 0.4725797
"945" "JUHOANJOLA100g80p" "main" 5 80.59985 0.8993269 0.458892
"946" "JUHOANJOLA100g80p" "main" 1 75.06681 0.893285 0.4869649
"947" "JUHOANJOLA100g80p" "main" 2 83.12891 0.8948135 0.495902
"948" "JUHOANJOLA100g80p" "main" 3 78.11035 0.8955946 0.460236
"949" "JUHOANJOLA100g80p" "main" 4 83.55426 0.8982972 0.4656158
"950" "JUHOANJOLA100g80p" "main" 5 77.22108 0.9082575 0.4903506
"951" "JUHOANJOLA100g80p" "main" 1 84.47963 0.8845816 0.5853549
"952" "JUHOANJOLA100g80p" "main" 2 83.83844 0.8967399 0.5182459
"953" "JUHOANJOLA100g80p" "main" 3 79.48853 0.8970637 0.4664038
"954" "JUHOANJOLA100g80p" "main" 4 81.71899 0.8973801 0.475814
"955" "JUHOANJOLA100g80p" "main" 5 78.79791 0.887389 0.4985581
"956" "JUHOANJOLA100g80p" "main" 1 80.87891 0.9020662 0.4984467
"957" "JUHOANJOLA100g80p" "main" 2 81.15845 0.9088039 0.4168796
"958" "JUHOANJOLA100g80p" "main" 3 84.0519 0.9019177 0.4683449
"959" "JUHOANJOLA100g80p" "main" 4 82.98737 0.8971671 0.4233295
"960" "JUHOANJOLA100g80p" "main" 5 81.71899 0.9001318 0.4954124
"961" "JUHOANJOLA100g80p" "main" 1 82.98737 0.897655 0.5228167
"962" "JUHOANJOLA100g80p" "main" 2 79.83498 0.9139478 0.4327865
"963" "JUHOANJOLA100g80p" "main" 3 75.39062 0.8912208 0.4140569
"964" "JUHOANJOLA100g80p" "main" 4 79.07379 0.9022387 0.4418534
"965" "JUHOANJOLA100g80p" "main" 5 79.62701 0.9087846 0.4929175
"966" "JUHOANJOLA100g80p" "main" 1 82.49294 0.8980853 0.4883439
"967" "JUHOANJOLA100g80p" "main" 2 82 0.9021605 0.5383906
"968" "JUHOANJOLA100g80p" "main" 3 87.43188 0.8911563 0.4819942
"969" "JUHOANJOLA100g80p" "main" 4 80.18219 0.8984503 0.5319824
"970" "JUHOANJOLA100g80p" "main" 5 82.42242 0.9030635 0.4306068
"971" "JUHOANJOLA100g80p" "main" 1 82.63405 0.8929757 0.4378824
"972" "JUHOANJOLA100g80p" "main" 2 80.11269 0.9102538 0.4640677
"973" "JUHOANJOLA100g80p" "main" 3 82 0.8931663 0.5070229
"974" "JUHOANJOLA100g80p" "main" 4 84.83691 0.9045389 0.4512947
"975" "JUHOANJOLA100g80p" "main" 5 81.43848 0.8990033 0.432427
"976" "JUHOANJOLA100g80p" "main" 1 81.43848 0.8910901 0.4889211
"977" "JUHOANJOLA100g80p" "main" 2 83.34145 0.9072287 0.4840541
"978" "JUHOANJOLA100g80p" "main" 3 80.66957 0.906468 0.4823263
"979" "JUHOANJOLA100g80p" "main" 4 73.7617 0.9035267 0.4365003
"980" "JUHOANJOLA100g80p" "main" 5 81.43848 0.8953194 0.4214959
"981" "JUHOANJOLA100g80p" "main" 1 78.93579 0.903409 0.4534836
"982" "JUHOANJOLA100g80p" "main" 2 78.66016 0.8958786 0.4414094
"983" "JUHOANJOLA100g80p" "main" 3 74.16203 0.8955315 0.4776721
"984" "JUHOANJOLA100g80p" "main" 4 78.72902 0.8971383 0.4760121
"985" "JUHOANJOLA100g80p" "main" 5 80.59985 0.9044193 0.5146485
"986" "JUHOANJOLA100g80p" "main" 1 80.46051 0.8959429 0.4884049
"987" "JUHOANJOLA100g80p" "main" 2 86.70709 0.8903186 0.4852753
"988" "JUHOANJOLA100g80p" "main" 3 85.26666 0.8961328 0.5203589
"989" "JUHOANJOLA100g80p" "main" 4 83.69629 0.9189943 0.5157575
"990" "JUHOANJOLA100g80p" "main" 5 82.56348 0.9160699 0.4422745
"991" "JUHOANJOLA100g80p" "main" 1 87.57721 0.9065678 0.4536909
"992" "JUHOANJOLA100g80p" "main" 2 79.00478 0.8807579 0.4261384
"993" "JUHOANJOLA100g80p" "main" 3 82.63405 0.9014654 0.5073548
"994" "JUHOANJOLA100g80p" "main" 4 78.52252 0.8926525 0.5135794
"995" "JUHOANJOLA100g80p" "main" 5 80.04321 0.9139383 0.4749935
"996" "JUHOANJOLA100g80p" "main" 1 78.79791 0.8996892 0.4659907
"997" "JUHOANJOLA100g80p" "main" 2 78.79791 0.8938914 0.4896003
"998" "JUHOANJOLA100g80p" "main" 3 76.9485 0.9008787 0.4778298
"999" "JUHOANJOLA100g80p" "main" 4 78.45375 0.9121014 0.4684919
"1000" "JUHOANJOLA100g80p" "main" 5 83.48329 0.9018722 0.4535583
"1001" "JUHOANJOLA100g90p" "main" 1 62.53769 0.8688467 0.5359255
"1002" "JUHOANJOLA100g90p" "main" 2 65.6083 0.8624146 0.503443
"1003" "JUHOANJOLA100g90p" "main" 3 71.48106 0.8735714 0.5389008
"1004" "JUHOANJOLA100g90p" "main" 4 61.89596 0.8708576 0.5054507
"1005" "JUHOANJOLA100g90p" "main" 5 55.92387 0.8510609 0.5532859
"1006" "JUHOANJOLA100g90p" "main" 1 61.16668 0.8786837 0.5047681
"1007" "JUHOANJOLA100g90p" "main" 2 67.41013 0.8511838 0.5438303
"1008" "JUHOANJOLA100g90p" "main" 3 72.17132 0.8407808 0.5197862
"1009" "JUHOANJOLA100g90p" "main" 4 59.18379 0.8415232 0.5165724
"1010" "JUHOANJOLA100g90p" "main" 5 62.53769 0.872611 0.5256577
"1011" "JUHOANJOLA100g90p" "main" 1 64.66992 0.8540664 0.5034654
"1012" "JUHOANJOLA100g90p" "main" 2 60.17108 0.8523853 0.5260108
"1013" "JUHOANJOLA100g90p" "main" 3 64.57646 0.8529319 0.5126535
"1014" "JUHOANJOLA100g90p" "main" 4 58.11622 0.8632547 0.5100481
"1015" "JUHOANJOLA100g90p" "main" 5 65.42007 0.8702917 0.5439749
"1016" "JUHOANJOLA100g90p" "main" 1 62.44581 0.8343088 0.5443362
"1017" "JUHOANJOLA100g90p" "main" 2 64.01713 0.8702321 0.5478239
"1018" "JUHOANJOLA100g90p" "main" 3 60.7131 0.8516029 0.5307098
"1019" "JUHOANJOLA100g90p" "main" 4 64.66992 0.8664688 0.5081394
"1020" "JUHOANJOLA100g90p" "main" 5 62.53769 0.8652107 0.545487
"1021" "JUHOANJOLA100g90p" "main" 1 55.92387 0.870071 0.4992164
"1022" "JUHOANJOLA100g90p" "main" 2 66.36394 0.882281 0.5334538
"1023" "JUHOANJOLA100g90p" "main" 3 61.2576 0.8676217 0.4909387
"1024" "JUHOANJOLA100g90p" "main" 4 60.89433 0.8667281 0.5345666
"1025" "JUHOANJOLA100g90p" "main" 5 55.14512 0.8530978 0.4846718
"1026" "JUHOANJOLA100g90p" "main" 1 67.79262 0.8645433 0.5276335
"1027" "JUHOANJOLA100g90p" "main" 2 58.11622 0.8417048 0.5698799
"1028" "JUHOANJOLA100g90p" "main" 3 69.81872 0.8855143 0.5422459
"1029" "JUHOANJOLA100g90p" "main" 4 64.85704 0.8693334 0.5443441
"1030" "JUHOANJOLA100g90p" "main" 5 57.67432 0.8597203 0.5525386
"1031" "JUHOANJOLA100g90p" "main" 1 67.88841 0.868822 0.5017139
"1032" "JUHOANJOLA100g90p" "main" 2 64.01713 0.8683453 0.5252262
"1033" "JUHOANJOLA100g90p" "main" 3 65.23212 0.8560897 0.5327697
"1034" "JUHOANJOLA100g90p" "main" 4 64.85704 0.8636344 0.5489211
"1035" "JUHOANJOLA100g90p" "main" 5 70.01326 0.8596079 0.517942
"1036" "JUHOANJOLA100g90p" "main" 1 59.54185 0.8643606 0.5205118
"1037" "JUHOANJOLA100g90p" "main" 2 60.7131 0.8663311 0.518641
"1038" "JUHOANJOLA100g90p" "main" 3 62.62964 0.8687973 0.529592
"1039" "JUHOANJOLA100g90p" "main" 4 67.02874 0.8665422 0.5828241
"1040" "JUHOANJOLA100g90p" "main" 5 66.55354 0.8636711 0.5302347
"1041" "JUHOANJOLA100g90p" "main" 1 63.64563 0.8739853 0.5619983
"1042" "JUHOANJOLA100g90p" "main" 2 62.53769 0.8765185 0.5381809
"1043" "JUHOANJOLA100g90p" "main" 3 60.26125 0.8701745 0.5207627
"1044" "JUHOANJOLA100g90p" "main" 4 63.09042 0.8749011 0.5105704
"1045" "JUHOANJOLA100g90p" "main" 5 60.26125 0.8799553 0.5028303
"1046" "JUHOANJOLA100g90p" "main" 1 66.36394 0.8592807 0.5211094
"1047" "JUHOANJOLA100g90p" "main" 2 60.08099 0.8584201 0.4976757
"1048" "JUHOANJOLA100g90p" "main" 3 62.07897 0.8691754 0.5024786
"1049" "JUHOANJOLA100g90p" "main" 4 59.36268 0.8733205 0.5617167
"1050" "JUHOANJOLA100g90p" "main" 5 57.85088 0.8616625 0.539404
"1051" "JUHOANJOLA100g90p" "main" 1 56.09768 0.8390791 0.5312324
"1052" "JUHOANJOLA100g90p" "main" 2 66.64844 0.8816608 0.5368874
"1053" "JUHOANJOLA100g90p" "main" 3 65.51415 0.8739515 0.5221157
"1054" "JUHOANJOLA100g90p" "main" 4 65.7968 0.8505391 0.5247127
"1055" "JUHOANJOLA100g90p" "main" 5 65.13825 0.8603689 0.5279911
"1056" "JUHOANJOLA100g90p" "main" 1 69.81872 0.8672434 0.5371526
"1057" "JUHOANJOLA100g90p" "main" 2 69.62445 0.8638721 0.5287367
"1058" "JUHOANJOLA100g90p" "main" 3 59.2732 0.8471911 0.5596582
"1059" "JUHOANJOLA100g90p" "main" 4 62.26225 0.8544195 0.5102796
"1060" "JUHOANJOLA100g90p" "main" 5 59.09445 0.8550675 0.5485493
"1061" "JUHOANJOLA100g90p" "main" 1 60.98504 0.8464312 0.5304584
"1062" "JUHOANJOLA100g90p" "main" 2 62.99813 0.8688698 0.5046142
"1063" "JUHOANJOLA100g90p" "main" 3 63.55292 0.8597373 0.4779485
