"pop" "a" "bootstrap.num" "date1.est.boot" "date2.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"624" "JOLAMALAWI100g95p" "main" 4 4.836658 70.15217 0.7990859 0.1170445
"625" "JOLAMALAWI100g95p" "main" 5 4.917133 76.93152 0.7707004 0.1453983
"626" "JOLAMALAWI100g95p" "main" 1 4.18149 76.49286 0.7873956 0.1589791
"627" "JOLAMALAWI100g95p" "main" 2 4.230353 69.14255 0.7908012 0.1179414
"628" "JOLAMALAWI100g95p" "main" 3 4.914176 74.39915 0.811153 0.1320778
"629" "JOLAMALAWI100g95p" "main" 4 3.749156 85.84321 0.8026822 0.1716884
"630" "JOLAMALAWI100g95p" "main" 5 4.784464 93.04924 0.790243 0.1585152
"631" "JOLAMALAWI100g95p" "main" 1 4.12166 67.04947 0.7909362 0.1394336
"632" "JOLAMALAWI100g95p" "main" 2 4.846651 76.5665 0.7903943 0.187969
"633" "JOLAMALAWI100g95p" "main" 3 5.07806 71.92205 0.7914767 0.1321491
"634" "JOLAMALAWI100g95p" "main" 4 4.469222 67.95452 0.7709406 0.1454499
"635" "JOLAMALAWI100g95p" "main" 5 4.343928 107.6827 0.7879176 0.1207408
"636" "JOLAMALAWI100g95p" "main" 1 6.278438 106.6107 0.7878011 0.1343447
"637" "JOLAMALAWI100g95p" "main" 2 5.535278 96.09845 0.7740947 0.1888062
"638" "JOLAMALAWI100g95p" "main" 3 3.994744 73.56172 0.786524 0.1337328
"639" "JOLAMALAWI100g95p" "main" 4 5.104229 90.2205 0.7707004 0.178181
"640" "JOLAMALAWI100g95p" "main" 5 5.374514 105.7197 0.7646097 0.1469481
"641" "JOLAMALAWI100g95p" "main" 1 4.607277 99.88964 0.7848515 0.1729585
"642" "JOLAMALAWI100g95p" "main" 2 5.243863 63.5042 0.8035237 0.1472623
"643" "JOLAMALAWI100g95p" "main" 3 5.154863 84.22172 0.7957176 0.143306
"644" "JOLAMALAWI100g95p" "main" 4 4.027734 83.36808 0.7915405 0.1580708
"645" "JOLAMALAWI100g95p" "main" 5 4.518622 71.94858 0.7886953 0.1409321
"646" "JOLAMALAWI100g95p" "main" 1 4.577961 65.4248 0.782986 0.09515257
"647" "JOLAMALAWI100g95p" "main" 2 5.103648 102.5173 0.7952473 0.1501487
"648" "JOLAMALAWI100g95p" "main" 3 4.331439 81.00559 0.8192346 0.1197896
"649" "JOLAMALAWI100g95p" "main" 4 4.483631 66.03549 0.7748959 0.1306683
"650" "JOLAMALAWI100g95p" "main" 5 4.565108 92.81662 0.7627389 0.1519437
"651" "JOLAMALAWI100g95p" "main" 1 5.20089 86.41331 0.785295 0.1383132
"652" "JOLAMALAWI100g95p" "main" 2 4.813188 90.24693 0.7860906 0.1271473
"653" "JOLAMALAWI100g95p" "main" 3 5.532386 111.5985 0.7769046 0.1526852
"654" "JOLAMALAWI100g95p" "main" 4 4.835698 96.45544 0.7849131 0.1530068
"655" "JOLAMALAWI100g95p" "main" 5 5.114998 89.80836 0.7878169 0.1437092
"656" "JOLAMALAWI100g95p" "main" 1 5.574071 78.55907 0.7747959 0.1516023
"657" "JOLAMALAWI100g95p" "main" 2 4.593418 85.25325 0.8093226 0.1811965
"658" "JOLAMALAWI100g95p" "main" 3 5.548287 90.575 0.8001547 0.1305024
"659" "JOLAMALAWI100g95p" "main" 4 4.980609 75.47557 0.7791836 0.1464055
"660" "JOLAMALAWI100g95p" "main" 5 5.02058 80.01331 0.7877582 0.1514991
"661" "JOLAMALAWI100g95p" "main" 1 5.08851 95.39351 0.7782396 0.1922701
"662" "JOLAMALAWI100g95p" "main" 2 4.111653 63.35769 0.7576376 0.109331
"663" "JOLAMALAWI100g95p" "main" 3 4.556313 101.9566 0.7700118 0.1662268
"664" "JOLAMALAWI100g95p" "main" 4 4.845263 90.58837 0.7879192 0.1274169
"665" "JOLAMALAWI100g95p" "main" 5 4.367665 87.97107 0.784159 0.1299349
"666" "JOLAMALAWI100g95p" "main" 1 5.319933 122.2637 0.7976951 0.1401361
"667" "JOLAMALAWI100g95p" "main" 2 5.770971 122.0153 0.7545019 0.140317
"668" "JOLAMALAWI100g95p" "main" 3 4.959571 88.65699 0.7865171 0.1206336
"669" "JOLAMALAWI100g95p" "main" 4 5.702592 128.1038 0.7898011 0.142369
"670" "JOLAMALAWI100g95p" "main" 5 5.013929 85.25883 0.7871629 0.1478255
"671" "JOLAJUHOAN100g80p" "main" 1 5.969006 107.1997 0.9384362 0.6073336
"672" "JOLAJUHOAN100g80p" "main" 2 5.795103 103.5651 0.928523 0.7242795
"673" "JOLAJUHOAN100g80p" "main" 3 4.912414 102.52 0.9388416 0.685449
"674" "JOLAJUHOAN100g80p" "main" 4 4.840015 101.6554 0.9397009 0.6973608
"675" "JOLAJUHOAN100g80p" "main" 5 5.190153 105.8232 0.9326335 0.6881046
"676" "JOLAJUHOAN100g80p" "main" 1 6.521833 100.3815 0.9401946 0.6350158
"677" "JOLAJUHOAN100g80p" "main" 2 5.128647 108.6595 0.9297621 0.6671407
"678" "JOLAJUHOAN100g80p" "main" 3 5.646589 103.6081 0.9401716 0.6236969
"679" "JOLAJUHOAN100g80p" "main" 4 5.082035 98.61452 0.9374211 0.6645765
"680" "JOLAJUHOAN100g80p" "main" 5 5.905968 102.8841 0.9284405 0.6717766
"681" "JOLAJUHOAN100g80p" "main" 1 5.850657 101.4057 0.9376163 0.6372491
"682" "JOLAJUHOAN100g80p" "main" 2 4.53677 103.5312 0.9411418 0.6983395
"683" "JOLAJUHOAN100g80p" "main" 3 4.961749 105.2676 0.9328432 0.6263666
"684" "JOLAJUHOAN100g80p" "main" 4 5.082999 101.2113 0.9358048 0.709299
"685" "JOLAJUHOAN100g80p" "main" 5 5.469645 100.0718 0.9455402 0.6495355
"686" "JOLAJUHOAN100g80p" "main" 1 5.514314 101.7142 0.9371944 0.6176918
"687" "JOLAJUHOAN100g80p" "main" 2 5.631509 100.0837 0.9368095 0.6614875
"688" "JOLAJUHOAN100g80p" "main" 3 6.174927 103.6997 0.9324502 0.6285426
"689" "JOLAJUHOAN100g80p" "main" 4 5.011779 101.9299 0.9333865 0.6501343
"690" "JOLAJUHOAN100g80p" "main" 5 5.109062 102.3331 0.9333881 0.6535861
"691" "JOLAJUHOAN100g80p" "main" 1 5.703638 100.5404 0.9458234 0.6488316
"692" "JOLAJUHOAN100g80p" "main" 2 5.390354 100.2142 0.9368804 0.677719
"693" "JOLAJUHOAN100g80p" "main" 3 4.717149 107.0916 0.9306783 0.6684875
"694" "JOLAJUHOAN100g80p" "main" 4 5.361251 101.4153 0.9342675 0.6643377
"695" "JOLAJUHOAN100g80p" "main" 5 4.310601 99.24239 0.9282488 0.5943644
"696" "JOLAJUHOAN100g80p" "main" 1 5.873148 100.0405 0.936329 0.6490651
"697" "JOLAJUHOAN100g80p" "main" 2 5.082864 103.5703 0.9338702 0.6661548
"698" "JOLAJUHOAN100g80p" "main" 3 6.017327 99.31437 0.9301402 0.6095503
"699" "JOLAJUHOAN100g80p" "main" 4 5.735002 101.4362 0.9346652 0.6013967
"700" "JOLAJUHOAN100g80p" "main" 5 5.210392 104.5686 0.9365888 0.678677
"701" "JOLAJUHOAN100g80p" "main" 1 6.695774 96.92971 0.9315503 0.6731269
"702" "JOLAJUHOAN100g80p" "main" 2 5.655607 99.4995 0.9377252 0.6410087
"703" "JOLAJUHOAN100g80p" "main" 3 5.748535 102.353 0.9349326 0.6259951
"704" "JOLAJUHOAN100g80p" "main" 4 5.256551 101.7733 0.9435943 0.6156635
"705" "JOLAJUHOAN100g80p" "main" 5 5.255323 101.3219 0.9328745 0.6774377
"706" "JOLAJUHOAN100g80p" "main" 1 3.766031 107.1171 0.9340069 0.6671239
"707" "JOLAJUHOAN100g80p" "main" 2 4.654447 103.0597 0.936438 0.6780427
"708" "JOLAJUHOAN100g80p" "main" 3 5.530956 100.8062 0.9332014 0.6557417
"709" "JOLAJUHOAN100g80p" "main" 4 4.557742 102.5214 0.9308352 0.6369705
"710" "JOLAJUHOAN100g80p" "main" 5 5.744492 102.1708 0.9281632 0.6533443
"711" "JOLAJUHOAN100g80p" "main" 1 4.455791 105.7272 0.9375706 0.6496484
"712" "JOLAJUHOAN100g80p" "main" 2 5.883749 100.5728 0.9282013 0.6394662
"713" "JOLAJUHOAN100g80p" "main" 3 5.468334 99.64561 0.9359939 0.6386421
"714" "JOLAJUHOAN100g80p" "main" 4 5.575488 102.7103 0.9302199 0.6258807
"715" "JOLAJUHOAN100g80p" "main" 5 5.176927 98.45811 0.9353762 0.6574729
"716" "JOLAJUHOAN100g80p" "main" 1 5.62766 102.7641 0.9371593 0.6126256
"717" "JOLAJUHOAN100g80p" "main" 2 4.832538 101.5281 0.9353382 0.6730534
"718" "JOLAJUHOAN100g80p" "main" 3 5.393671 99.77502 0.9429578 0.6656957
"719" "JOLAJUHOAN100g80p" "main" 4 5.419609 106.7033 0.9275405 0.6354952
"720" "JOLAJUHOAN100g80p" "main" 5 6.242324 100.5226 0.9341485 0.6475357
"721" "JOLAJUHOAN100g80p" "main" 1 5.879196 100.8398 0.9423483 0.637251
"722" "JOLAJUHOAN100g80p" "main" 2 4.775845 103.3813 0.9295758 0.6054792
"723" "JOLAJUHOAN100g80p" "main" 3 5.867835 102.5347 0.941338 0.6261261
"724" "JOLAJUHOAN100g80p" "main" 4 4.454366 101.5086 0.92937 0.6567623
"725" "JOLAJUHOAN100g80p" "main" 5 5.937429 104.8381 0.9235645 0.6727081
"726" "JOLAJUHOAN100g80p" "main" 1 5.762121 101.1231 0.9365274 0.6440632
"727" "JOLAJUHOAN100g80p" "main" 2 5.865612 101.7144 0.9369558 0.6355173
"728" "JOLAJUHOAN100g80p" "main" 3 4.740403 99.34626 0.9275611 0.6695172
"729" "JOLAJUHOAN100g80p" "main" 4 6.360944 104.4396 0.9371973 0.6276408
"730" "JOLAJUHOAN100g80p" "main" 5 5.275234 99.9918 0.9379313 0.6813932
"731" "JOLAJUHOAN100g80p" "main" 1 5.996124 101.6556 0.9370718 0.6761143
"732" "JOLAJUHOAN100g80p" "main" 2 5.597006 96.75262 0.9373366 0.654011
"733" "JOLAJUHOAN100g80p" "main" 3 6.275955 101.4385 0.9382772 0.6047149
"734" "JOLAJUHOAN100g80p" "main" 4 5.473286 98.04369 0.9374321 0.6305818
"735" "JOLAJUHOAN100g80p" "main" 5 4.221862 102.5386 0.9309313 0.6496394
"736" "JOLAJUHOAN100g80p" "main" 1 4.982028 102.3463 0.93354 0.6252169
"737" "JOLAJUHOAN100g80p" "main" 2 4.165747 104.275 0.9362776 0.6829232
"738" "JOLAJUHOAN100g80p" "main" 3 3.939019 99.44892 0.9390628 0.6711861
"739" "JOLAJUHOAN100g80p" "main" 4 4.980259 104.44 0.9372988 0.6955621
"740" "JOLAJUHOAN100g80p" "main" 5 5.611277 102.5221 0.9267653 0.68782
"741" "JOLAJUHOAN100g80p" "main" 1 5.418453 99.29985 0.9324476 0.6768293
"742" "JOLAJUHOAN100g80p" "main" 2 5.399209 101.1948 0.9251606 0.6669647
"743" "JOLAJUHOAN100g80p" "main" 3 4.790949 105.4732 0.9351439 0.6406453
"744" "JOLAJUHOAN100g80p" "main" 4 5.882327 104.151 0.9255685 0.6379622
"745" "JOLAJUHOAN100g80p" "main" 5 5.262791 103.2015 0.928605 0.6494966
"746" "JOLAJUHOAN100g80p" "main" 1 5.860394 100.6662 0.9359364 0.6518245
"747" "JOLAJUHOAN100g80p" "main" 2 5.759824 99.63927 0.9355004 0.6680541
"748" "JOLAJUHOAN100g80p" "main" 3 5.246033 99.20894 0.9397894 0.667368
"749" "JOLAJUHOAN100g80p" "main" 4 5.541564 99.45009 0.9357372 0.703073
"750" "JOLAJUHOAN100g80p" "main" 5 5.521517 99.50879 0.9395963 0.6624931
"751" "JOLAJUHOAN100g80p" "main" 1 5.045921 102.6418 0.9337843 0.6648482
"752" "JOLAJUHOAN100g80p" "main" 2 5.491038 104.0157 0.9323217 0.6127127
"753" "JOLAJUHOAN100g80p" "main" 3 4.648588 106.4682 0.9324557 0.6375294
"754" "JOLAJUHOAN100g80p" "main" 4 5.011019 96.41947 0.9383078 0.6603842
"755" "JOLAJUHOAN100g80p" "main" 5 5.260719 102.8142 0.9429084 0.6628702
"756" "JOLAJUHOAN100g80p" "main" 1 6.345415 106.5357 0.9276785 0.6908327
"757" "JOLAJUHOAN100g80p" "main" 2 4.922196 103.3908 0.9332219 0.6279774
"758" "JOLAJUHOAN100g80p" "main" 3 4.985481 106.0409 0.931627 0.6545441
"759" "JOLAJUHOAN100g80p" "main" 4 5.688851 103.3252 0.9368234 0.7094177
"760" "JOLAJUHOAN100g80p" "main" 5 5.583479 103.5471 0.9297822 0.6887763
"761" "JOLAJUHOAN100g80p" "main" 1 4.900849 101.5507 0.9337787 0.6317068
"762" "JOLAJUHOAN100g80p" "main" 2 5.004756 103.9756 0.9238274 0.6278111
"763" "JOLAJUHOAN100g80p" "main" 3 4.303559 104.4956 0.925369 0.6756619
"764" "JOLAJUHOAN100g80p" "main" 4 5.241307 104.0923 0.9304724 0.6485399
"765" "JOLAJUHOAN100g80p" "main" 5 5.808903 100.6332 0.9303098 0.6263193
"766" "JOLAJUHOAN100g80p" "main" 1 5.088876 108.0975 0.9355264 0.6394212
"767" "JOLAJUHOAN100g80p" "main" 2 5.604651 100.8704 0.9225003 0.64472
"768" "JOLAJUHOAN100g80p" "main" 3 5.184117 104.1435 0.9345527 0.6719018
"769" "JOLAJUHOAN100g80p" "main" 4 5.135619 103.2941 0.937128 0.6571877
"770" "JOLAJUHOAN100g80p" "main" 5 5.583488 96.59151 0.9362608 0.6595804
"771" "JOLAJUHOAN100g90p" "main" 1 5.06538 97.76283 0.9444721 0.6881944
"772" "JOLAJUHOAN100g90p" "main" 2 4.117847 98.37687 0.9487535 0.6030964
"773" "JOLAJUHOAN100g90p" "main" 3 5.180591 102.7984 0.9409392 0.6511302
"774" "JOLAJUHOAN100g90p" "main" 4 5.114529 96.11276 0.9441151 0.6402367
"775" "JOLAJUHOAN100g90p" "main" 5 4.285173 97.34823 0.9467093 0.6394702
"776" "JOLAJUHOAN100g90p" "main" 1 3.973731 97.13731 0.9459107 0.6440895
"777" "JOLAJUHOAN100g90p" "main" 2 4.778169 101.9223 0.9437665 0.6148152
"778" "JOLAJUHOAN100g90p" "main" 3 4.888812 97.88176 0.9489151 0.6308577
"779" "JOLAJUHOAN100g90p" "main" 4 4.605676 93.13617 0.9487851 0.6667632
"780" "JOLAJUHOAN100g90p" "main" 5 4.16871 92.35794 0.9405716 0.6162256
"781" "JOLAJUHOAN100g90p" "main" 1 5.491054 98.4289 0.9411797 0.6427607
"782" "JOLAJUHOAN100g90p" "main" 2 4.096079 94.14303 0.9479045 0.6655931
"783" "JOLAJUHOAN100g90p" "main" 3 4.346597 95.2564 0.942272 0.6801955
"784" "JOLAJUHOAN100g90p" "main" 4 3.857747 101.1696 0.9514759 0.6411612
"785" "JOLAJUHOAN100g90p" "main" 5 4.092067 92.97649 0.9509173 0.6468911
"786" "JOLAJUHOAN100g90p" "main" 1 4.44984 99.03493 0.9378129 0.6617954
"787" "JOLAJUHOAN100g90p" "main" 2 5.245862 102.0544 0.9414079 0.652752
"788" "JOLAJUHOAN100g90p" "main" 3 4.807012 95.49531 0.9441989 0.6344978
"789" "JOLAJUHOAN100g90p" "main" 4 4.032995 98.06229 0.9367241 0.6480024
"790" "JOLAJUHOAN100g90p" "main" 5 5.184367 98.38207 0.9464731 0.6423502
"791" "JOLAJUHOAN100g90p" "main" 1 4.968521 94.28022 0.9380701 0.6322264
"792" "JOLAJUHOAN100g90p" "main" 2 3.66599 96.99068 0.943914 0.6377698
"793" "JOLAJUHOAN100g90p" "main" 3 3.925185 101.4778 0.9396423 0.6530962
"794" "JOLAJUHOAN100g90p" "main" 4 4.309515 95.57277 0.9485292 0.6304577
"795" "JOLAJUHOAN100g90p" "main" 5 4.86679 97.92984 0.9418112 0.6644737
"796" "JOLAJUHOAN100g90p" "main" 1 5.204124 97.43953 0.9440812 0.6169319
"797" "JOLAJUHOAN100g90p" "main" 2 4.128413 97.16536 0.9476516 0.675957
"798" "JOLAJUHOAN100g90p" "main" 3 4.240888 98.52054 0.9463368 0.6689795
"799" "JOLAJUHOAN100g90p" "main" 4 3.727896 98.94608 0.9460644 0.6618642
"800" "JOLAJUHOAN100g90p" "main" 5 4.509219 101.3744 0.9409973 0.6579341
"801" "JOLAJUHOAN100g90p" "main" 1 4.955353 96.12409 0.9470977 0.648945
"802" "JOLAJUHOAN100g90p" "main" 2 5.240673 92.02064 0.9483503 0.6304192
"803" "JOLAJUHOAN100g90p" "main" 3 5.423405 101.9246 0.9446705 0.6633864
"804" "JOLAJUHOAN100g90p" "main" 4 3.994552 92.21928 0.9387253 0.6694134
"805" "JOLAJUHOAN100g90p" "main" 5 4.376197 94.22162 0.9393942 0.6254537
"806" "JOLAJUHOAN100g90p" "main" 1 4.662075 98.693 0.9533683 0.6681868
"807" "JOLAJUHOAN100g90p" "main" 2 4.640579 96.14546 0.9392275 0.6479116
"808" "JOLAJUHOAN100g90p" "main" 3 4.677928 91.2789 0.9434541 0.6425692
"809" "JOLAJUHOAN100g90p" "main" 4 4.749584 97.11773 0.9455061 0.5767023
"810" "JOLAJUHOAN100g90p" "main" 5 3.573017 94.68476 0.9417664 0.668344
"811" "JOLAJUHOAN100g90p" "main" 1 4.774383 98.66274 0.9411485 0.6972499
"812" "JOLAJUHOAN100g90p" "main" 2 5.906485 103.1579 0.9457138 0.6261055
"813" "JOLAJUHOAN100g90p" "main" 3 4.274516 92.71912 0.9364973 0.6805583
"814" "JOLAJUHOAN100g90p" "main" 4 4.395079 99.00327 0.943379 0.6642041
"815" "JOLAJUHOAN100g90p" "main" 5 4.792881 92.85997 0.9443535 0.6635519
"816" "JOLAJUHOAN100g90p" "main" 1 5.317999 91.93622 0.9382457 0.6665304
"817" "JOLAJUHOAN100g90p" "main" 2 4.764024 94.92784 0.9456277 0.6308998
"818" "JOLAJUHOAN100g90p" "main" 3 4.654506 96.18152 0.9431935 0.6617176
"819" "JOLAJUHOAN100g90p" "main" 4 4.010574 93.72694 0.9478804 0.669694
"820" "JOLAJUHOAN100g90p" "main" 5 4.159497 98.56298 0.9447549 0.6091428
"821" "JOLAJUHOAN100g90p" "main" 1 4.483916 91.36433 0.9322519 0.6440167
"822" "JOLAJUHOAN100g90p" "main" 2 4.664678 99.34298 0.9455459 0.6573821
"823" "JOLAJUHOAN100g90p" "main" 3 4.427115 94.15427 0.9427475 0.6390701
"824" "JOLAJUHOAN100g90p" "main" 4 4.448642 100.2436 0.9437999 0.6593988
"825" "JOLAJUHOAN100g90p" "main" 5 4.022306 98.10824 0.9427715 0.619451
"826" "JOLAJUHOAN100g90p" "main" 1 4.662112 96.4359 0.9438162 0.6351593
"827" "JOLAJUHOAN100g90p" "main" 2 4.164823 94.58679 0.9528082 0.6529529
"828" "JOLAJUHOAN100g90p" "main" 3 3.610975 98.92396 0.9440543 0.7026431
"829" "JOLAJUHOAN100g90p" "main" 4 4.848538 100.3081 0.943027 0.6197257
"830" "JOLAJUHOAN100g90p" "main" 5 4.438468 97.94063 0.9467945 0.6393719
"831" "JOLAJUHOAN100g90p" "main" 1 4.687705 90.02511 0.945246 0.630399
"832" "JOLAJUHOAN100g90p" "main" 2 4.330774 98.83468 0.9472105 0.6466856
"833" "JOLAJUHOAN100g90p" "main" 3 4.981962 96.10462 0.9484182 0.6707564
"834" "JOLAJUHOAN100g90p" "main" 4 3.861373 97.68556 0.9473649 0.6655406
"835" "JOLAJUHOAN100g90p" "main" 5 5.124147 99.2626 0.9507892 0.6655899
"836" "JOLAJUHOAN100g90p" "main" 1 5.125535 92.83158 0.9534675 0.622452
"837" "JOLAJUHOAN100g90p" "main" 2 5.474039 97.66929 0.9420142 0.6303843
"838" "JOLAJUHOAN100g90p" "main" 3 4.916858 93.69524 0.9439579 0.6292941
"839" "JOLAJUHOAN100g90p" "main" 4 3.762216 94.6746 0.9405031 0.6789971
"840" "JOLAJUHOAN100g90p" "main" 5 4.252907 98.20772 0.9476604 0.6207975
"841" "JOLAJUHOAN100g90p" "main" 1 4.229789 95.24712 0.9461648 0.6458841
"842" "JOLAJUHOAN100g90p" "main" 2 4.19739 98.14798 0.9402401 0.6891135
"843" "JOLAJUHOAN100g90p" "main" 3 4.042105 92.36623 0.9435238 0.6396679
"844" "JOLAJUHOAN100g90p" "main" 4 4.45586 93.81977 0.9391828 0.652456
"845" "JOLAJUHOAN100g90p" "main" 5 4.746973 99.90299 0.9449158 0.6424826
"846" "JOLAJUHOAN100g90p" "main" 1 4.959711 96.81764 0.9462246 0.6327765
"847" "JOLAJUHOAN100g90p" "main" 2 4.46154 94.67039 0.943575 0.6045319
"848" "JOLAJUHOAN100g90p" "main" 3 3.998585 97.79878 0.9382876 0.6588166
"849" "JOLAJUHOAN100g90p" "main" 4 4.131084 101.2411 0.9437939 0.6603245
"850" "JOLAJUHOAN100g90p" "main" 5 4.914985 101.2136 0.9470262 0.6511402
"851" "JOLAJUHOAN100g90p" "main" 1 4.205825 98.17029 0.9429031 0.6472349
"852" "JOLAJUHOAN100g90p" "main" 2 4.542118 92.15901 0.9446276 0.6609878
"853" "JOLAJUHOAN100g90p" "main" 3 4.26947 94.05619 0.9464112 0.6431918
"854" "JOLAJUHOAN100g90p" "main" 4 4.73236 91.66229 0.941528 0.6474487
"855" "JOLAJUHOAN100g90p" "main" 5 4.009779 95.13758 0.9390704 0.6409192
"856" "JOLAJUHOAN100g90p" "main" 1 4.234259 94.24793 0.95447 0.6213896
"857" "JOLAJUHOAN100g90p" "main" 2 4.652474 98.27619 0.9445185 0.6386345
"858" "JOLAJUHOAN100g90p" "main" 3 5.018795 88.57781 0.9441727 0.6177527
"859" "JOLAJUHOAN100g90p" "main" 4 4.307125 93.37463 0.9476248 0.6770968
"860" "JOLAJUHOAN100g90p" "main" 5 4.305091 96.09155 0.9374923 0.6731281
"861" "JOLAJUHOAN100g90p" "main" 1 4.997103 98.81107 0.9414788 0.6371816
"862" "JOLAJUHOAN100g90p" "main" 2 5.250735 98.17856 0.9447959 0.6333826
"863" "JOLAJUHOAN100g90p" "main" 3 4.318364 101.5193 0.9475828 0.635709
"864" "JOLAJUHOAN100g90p" "main" 4 3.942505 100.3134 0.9482924 0.6637858
"865" "JOLAJUHOAN100g90p" "main" 5 4.999204 101.0483 0.9444315 0.6589053
"866" "JOLAJUHOAN100g90p" "main" 1 5.063469 95.69795 0.9462487 0.6260468
"867" "JOLAJUHOAN100g90p" "main" 2 4.340574 100.8146 0.9509325 0.6267592
"868" "JOLAJUHOAN100g90p" "main" 3 4.936045 100.1747 0.9469024 0.6849134
"869" "JOLAJUHOAN100g90p" "main" 4 4.47939 94.7161 0.9472183 0.6248874
"870" "JOLAJUHOAN100g90p" "main" 5 4.174505 97.28409 0.9484642 0.6665804
"871" "JOLAJUHOAN100g95p" "main" 1 4.378465 99.61251 0.9232124 0.6731905
"872" "JOLAJUHOAN100g95p" "main" 2 4.35603 100.5324 0.928272 0.6363877
"873" "JOLAJUHOAN100g95p" "main" 3 3.961295 106.9953 0.9138792 0.6560797
"874" "JOLAJUHOAN100g95p" "main" 4 3.34469 98.10278 0.9247091 0.653841
"875" "JOLAJUHOAN100g95p" "main" 5 5.072176 101.5407 0.9225007 0.6885361
"876" "JOLAJUHOAN100g95p" "main" 1 3.692143 103.2465 0.9252954 0.640537
"877" "JOLAJUHOAN100g95p" "main" 2 3.93762 101.004 0.926828 0.678905
"878" "JOLAJUHOAN100g95p" "main" 3 4.344899 101.0192 0.9293621 0.6744411
"879" "JOLAJUHOAN100g95p" "main" 4 4.892371 99.82273 0.9289005 0.6713684
"880" "JOLAJUHOAN100g95p" "main" 5 3.888037 95.87655 0.937467 0.654353
"881" "JOLAJUHOAN100g95p" "main" 1 3.725935 107.552 0.9138198 0.596319
"882" "JOLAJUHOAN100g95p" "main" 2 3.564505 76.22683 0.9232092 0.6511115
"883" "JOLAJUHOAN100g95p" "main" 3 4.867252 102.8297 0.9131591 0.6603234
"884" "JOLAJUHOAN100g95p" "main" 4 4.179969 99.31981 0.9212539 0.6454287
"885" "JOLAJUHOAN100g95p" "main" 5 3.221719 93.43828 0.9307599 0.6726422
"886" "JOLAJUHOAN100g95p" "main" 1 3.333235 105.8168 0.9236698 0.6787837
"887" "JOLAJUHOAN100g95p" "main" 2 4.713705 101.4674 0.9268802 0.664072
"888" "JOLAJUHOAN100g95p" "main" 3 4.497673 101.9237 0.9307477 0.6392184
"889" "JOLAJUHOAN100g95p" "main" 4 4.364125 96.80506 0.9344368 0.6450936
"890" "JOLAJUHOAN100g95p" "main" 5 2.353266 82.24157 0.9089187 0.6469176
"891" "JOLAJUHOAN100g95p" "main" 1 4.675896 105.7087 0.9322579 0.6510631
"892" "JOLAJUHOAN100g95p" "main" 2 4.310244 95.46321 0.9239142 0.6659228
"893" "JOLAJUHOAN100g95p" "main" 3 3.376759 104.3516 0.9323528 0.6512292
"894" "JOLAJUHOAN100g95p" "main" 4 4.463677 99.35007 0.9168436 0.6657079
"895" "JOLAJUHOAN100g95p" "main" 5 2.334865 88.83997 0.923248 0.650046
"896" "JOLAJUHOAN100g95p" "main" 1 4.03131 101.6005 0.9274732 0.6418427
"897" "JOLAJUHOAN100g95p" "main" 2 4.788804 96.52505 0.9315928 0.6844184
"898" "JOLAJUHOAN100g95p" "main" 3 1.162972 73.26094 0.9247709 0.6194793
"899" "JOLAJUHOAN100g95p" "main" 4 3.09506 103.0498 0.9265645 0.61967
"900" "JOLAJUHOAN100g95p" "main" 5 2.039358 69.58843 0.9269421 0.6623362
"901" "JOLAJUHOAN100g95p" "main" 1 4.320574 100.6795 0.930964 0.6735293
"902" "JOLAJUHOAN100g95p" "main" 2 3.580139 103.6538 0.9236223 0.7160387
"903" "JOLAJUHOAN100g95p" "main" 3 5.08728 100.8753 0.9307997 0.666228
"904" "JOLAJUHOAN100g95p" "main" 4 4.563144 102.616 0.925185 0.6161468
"905" "JOLAJUHOAN100g95p" "main" 5 3.586835 97.57054 0.9307354 0.7011702
"906" "JOLAJUHOAN100g95p" "main" 1 3.913152 102.433 0.9290597 0.6542896
"907" "JOLAJUHOAN100g95p" "main" 2 4.741455 101.1269 0.9170027 0.6599333
"908" "JOLAJUHOAN100g95p" "main" 3 3.971993 103.8797 0.9270994 0.6513458
"909" "JOLAJUHOAN100g95p" "main" 4 4.843678 101.0208 0.9306996 0.6587608
"910" "JOLAJUHOAN100g95p" "main" 5 4.910122 103.488 0.919624 0.6394372
"911" "JOLAJUHOAN100g95p" "main" 1 5.335845 102.779 0.9250729 0.6793741
"912" "JOLAJUHOAN100g95p" "main" 2 4.070124 102.7961 0.929752 0.6608773
"913" "JOLAJUHOAN100g95p" "main" 3 1.871992 85.22463 0.9218879 0.6211741
"914" "JOLAJUHOAN100g95p" "main" 4 3.337715 102.1229 0.926788 0.6595351
"915" "JOLAJUHOAN100g95p" "main" 5 3.918195 103.0329 0.9230126 0.6791864
"916" "JOLAJUHOAN100g95p" "main" 1 4.353313 103.7194 0.9206451 0.6816895
"917" "JOLAJUHOAN100g95p" "main" 2 4.88188 97.64463 0.92904 0.6537319
"918" "JOLAJUHOAN100g95p" "main" 3 4.932512 101.7931 0.9157818 0.6715618
"919" "JOLAJUHOAN100g95p" "main" 4 4.818538 107.8319 0.9204422 0.6648868
"920" "JOLAJUHOAN100g95p" "main" 5 4.872398 101.8628 0.9240694 0.6456412
"921" "JOLAJUHOAN100g95p" "main" 1 3.253451 97.53498 0.9238043 0.655643
"922" "JOLAJUHOAN100g95p" "main" 2 4.554456 102.2495 0.9203776 0.6402495
