"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "date2.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"8467" "KARRETJIE" "main.null" 1 3.377823 5.405721 0.9960567 0.2169198
"8468" "KARRETJIE" "main.null" 2 3.76494 12.86158 0.9956185 0.2908881
"8469" "KARRETJIE" "main.null" 3 3.973467 5.836305 0.9947713 0.2522148
"8470" "KARRETJIE" "main.null" 4 3.184457 6.066959 0.9951981 0.2485892
"8471" "KARRETJIE" "main.null" 5 4.753984 7.337904 0.9948655 0.2244883
"8472" "KARRETJIE" "main.null" 1 4.622624 6.227583 0.9953103 0.1495491
"8473" "KARRETJIE" "main.null" 2 3.601741 12.31273 0.9952811 0.2442266
"8474" "KARRETJIE" "main.null" 3 4.486829 5.824171 0.9954507 0.1301937
"8475" "KARRETJIE" "main.null" 4 5.045922 22.44794 0.994317 0.1687408
"8476" "KARRETJIE" "main.null" 5 4.767809 6.57191 0.9935171 0.1385976
"8477" "KARRETJIE" "main.null" 1 4.01204 19.77799 0.9952361 0.2450071
"8478" "KARRETJIE" "main.null" 2 4.749867 11.50615 0.9932467 0.1719086
"8479" "KARRETJIE" "main.null" 3 1.915354 5.996747 0.995554 0.170304
"8480" "KARRETJIE" "main.null" 4 5.040392 14.58863 0.9945282 0.1347212
"8481" "KARRETJIE" "main.null" 5 2.404064 9.150393 0.9956079 0.3218959
"8482" "KARRETJIE" "main.null" 1 4.878521 31.90893 0.994739 0.06561345
"8483" "KARRETJIE" "main.null" 2 2.013389 8.66568 0.9937093 0.2999587
"8484" "KARRETJIE" "main.null" 3 4.280172 12.60146 0.9952321 0.1244568
"8485" "KARRETJIE" "main.null" 4 2.97053 8.260157 0.9958093 0.4048884
"8486" "KARRETJIE" "main.null" 5 2.918285 6.028423 0.9943482 0.1942754
"8487" "KARRETJIE" "main.null" 1 3.447458 8.049309 0.9957885 0.4144629
"8488" "KARRETJIE" "main.null" 2 5.088316 25.64848 0.9958979 0.1112731
"8489" "KARRETJIE" "main.null" 3 3.556325 7.104062 0.9956658 0.5030335
"8490" "KARRETJIE" "main.null" 4 1.000075 5.58182 0.9944198 0.0965798
"8491" "KARRETJIE" "main.null" 5 4.150154 6.73947 0.9951013 0.3484357
"8492" "KARRETJIE" "main.null" 1 1.000033 9.572542 0.9928668 0.1037251
"8493" "KARRETJIE" "main.null" 2 7.963808 7.96331 0.9939346 0.3606266
"8494" "KARRETJIE" "main.null" 3 4.542205 18.82547 0.9957891 0.1272429
"8495" "KARRETJIE" "main.null" 4 4.719392 30.40895 0.9949654 0.1669877
"8496" "KARRETJIE" "main.null" 5 2.916276 9.551297 0.9953195 0.228345
"8497" "KARRETJIE" "main.null" 1 3.186675 18.04005 0.994861 0.3750474
"8498" "KARRETJIE" "main.null" 2 3.594972 5.744661 0.9957591 0.2285863
"8499" "KARRETJIE" "main.null" 3 1.566968 6.848838 0.9959272 0.365756
"8500" "KARRETJIE" "main.null" 4 2.933725 5.357864 0.9950839 0.2428411
"8501" "KARRETJIE" "main.null" 5 7.134092 7.130475 0.9944803 0.1440091
"8502" "KARRETJIE" "main.null" 1 3.414747 14.06278 0.9950161 0.4058009
"8503" "KARRETJIE" "main.null" 2 3.854012 34.4878 0.9940878 0.2025012
"8504" "KARRETJIE" "main.null" 3 3.647083 6.531085 0.9948113 0.3593878
"8505" "KARRETJIE" "main.null" 4 4.616618 6.589 0.9948959 0.221091
"8506" "KARRETJIE" "main.null" 5 3.840128 5.622967 0.9963022 0.1373946
"8507" "KARRETJIE" "main.null" 1 3.826055 22.52843 0.9943212 0.1741829
"8508" "KARRETJIE" "main.null" 2 3.59375 6.387377 0.9942673 0.1379372
"8509" "KARRETJIE" "main.null" 3 4.52134 13.54695 0.9963513 0.1494771
"8510" "KARRETJIE" "main.null" 4 3.481507 12.67153 0.9957755 0.402061
"8511" "KARRETJIE" "main.null" 5 2.998172 8.187887 0.9947833 0.2124825
"8512" "KARRETJIE" "main.null" 1 1.000212 6.789265 0.9955831 0.2092981
"8513" "KARRETJIE" "main.null" 2 4.905901 7.384564 0.9958684 0.2143438
"8514" "KARRETJIE" "main.null" 3 4.488169 5.415582 0.995276 0.04260787
"8515" "KARRETJIE" "main.null" 4 4.17728 6.742941 0.9954697 0.3186133
"8516" "KARRETJIE" "main.null" 5 4.270973 6.614573 0.9954419 0.2310024
"8517" "KARRETJIE" "main.null" 1 3.989096 15.0842 0.9933537 0.2703834
"8518" "KARRETJIE" "main.null" 2 3.27888 7.893294 0.9959486 0.1793271
"8519" "KARRETJIE" "main.null" 3 4.990226 7.485418 0.9932694 0.2428349
"8520" "KARRETJIE" "main.null" 4 1.186946 5.518211 0.9942305 0.1240461
"8521" "KARRETJIE" "main.null" 5 4.153441 13.25422 0.9948287 0.2694735
"8522" "KARRETJIE" "main.null" 1 3.560785 12.51916 0.9952563 0.3074492
"8523" "KARRETJIE" "main.null" 2 4.195439 11.05534 0.9964968 0.2255304
"8524" "KARRETJIE" "main.null" 3 4.308636 6.344868 0.9943722 0.1859272
"8525" "KARRETJIE" "main.null" 4 2.067661 7.628213 0.9950693 0.3527361
"8526" "KARRETJIE" "main.null" 5 4.308635 12.56912 0.9957068 0.1599386
"8527" "KARRETJIE" "main.null" 1 4.361725 13.57719 0.9956915 0.1786794
"8528" "KARRETJIE" "main.null" 2 3.928272 13.57169 0.9960795 0.2672379
"8529" "KARRETJIE" "main.null" 3 4.142796 9.941051 0.9954334 0.2963042
"8530" "KARRETJIE" "main.null" 4 4.29462 7.398056 0.9956269 0.3227167
"8531" "KARRETJIE" "main.null" 5 1.472313 6.786182 0.9949122 0.3522125
"8532" "KARRETJIE" "main.null" 1 6.226356 6.227139 0.9945288 0.3783523
"8533" "KARRETJIE" "main.null" 2 3.686799 5.802814 0.9951859 0.2443949
"8534" "KARRETJIE" "main.null" 3 4.218214 5.657724 0.995642 0.1260782
"8535" "KARRETJIE" "main.null" 4 3.322971 9.544442 0.9954918 0.3477488
"8536" "KARRETJIE" "main.null" 5 2.409995 7.255635 0.9963554 0.3985064
"8537" "KARRETJIE" "main.null" 1 4.208268 18.78437 0.9962937 0.2062931
"8538" "KARRETJIE" "main.null" 2 2.911451 6.228809 0.9959098 0.2698881
"8539" "KARRETJIE" "main.null" 3 4.556669 14.84364 0.9952767 0.1158834
"8540" "KARRETJIE" "main.null" 4 2.789511 10.44352 0.9953091 0.2641069
"8541" "KARRETJIE" "main.null" 5 4.19877 6.810338 0.9952989 0.288935
"8542" "KARRETJIE" "main.null" 1 6.06631 6.054997 0.9946809 0.3294746
"8543" "KARRETJIE" "main.null" 2 2.602606 8.589959 0.9948702 0.4253774
"8544" "KARRETJIE" "main.null" 3 1.52234 5.527048 0.9955282 0.0679314
"8545" "KARRETJIE" "main.null" 4 1.866516 6.676665 0.9951574 0.413531
"8546" "KARRETJIE" "main.null" 5 3.445893 8.226784 0.995936 0.343938
"8547" "NAMA" "main" 1 2.249993 32.60133 0.9889862 0.6045741
"8548" "NAMA" "main" 2 2.011666 51.02544 0.988879 0.5692615
"8549" "NAMA" "main" 3 1.680567 49.50376 0.9876251 0.5898975
"8550" "NAMA" "main" 4 2.327089 60.54589 0.9904708 0.5422635
"8551" "NAMA" "main" 5 2.796626 34.90745 0.991335 0.6119406
"8552" "NAMA" "main" 1 3.002935 58.31829 0.9895304 0.586981
"8553" "NAMA" "main" 2 2.720935 41.36758 0.9898753 0.6253617
"8554" "NAMA" "main" 3 2.38508 52.43895 0.9923967 0.6064945
"8555" "NAMA" "main" 4 1.907145 50.16628 0.9900597 0.6037562
"8556" "NAMA" "main" 5 2.465187 52.40389 0.9893669 0.6323656
"8557" "NAMA" "main" 1 2.556088 44.58479 0.9910683 0.5179443
"8558" "NAMA" "main" 2 2.764846 38.55978 0.987776 0.566992
"8559" "NAMA" "main" 3 2.994591 49.36527 0.9903441 0.6088614
"8560" "NAMA" "main" 4 2.962084 43.57207 0.9905028 0.5617547
"8561" "NAMA" "main" 5 2.897983 46.63667 0.991155 0.5827837
"8562" "NAMA" "main" 1 1.887032 41.34653 0.9873772 0.5811872
"8563" "NAMA" "main" 2 2.365403 50.06727 0.9927915 0.5656683
"8564" "NAMA" "main" 3 2.808369 55.25158 0.9927912 0.5567126
"8565" "NAMA" "main" 4 2.432708 54.53447 0.9893289 0.5494842
"8566" "NAMA" "main" 5 2.910592 48.32485 0.989002 0.5764991
"8567" "NAMA" "main" 1 2.671123 61.05315 0.9892987 0.5770112
"8568" "NAMA" "main" 2 2.681779 35.1151 0.9926983 0.6574153
"8569" "NAMA" "main" 3 2.127411 53.13192 0.9904305 0.6118538
"8570" "NAMA" "main" 4 1.590847 50.97674 0.9895138 0.6021228
"8571" "NAMA" "main" 5 2.861853 47.90893 0.9915493 0.6152261
"8572" "NAMA" "main" 1 2.83565 33.968 0.9908823 0.6053914
"8573" "NAMA" "main" 2 2.784693 37.91765 0.9908046 0.5944481
"8574" "NAMA" "main" 3 2.396219 46.96188 0.9902272 0.5726942
"8575" "NAMA" "main" 4 2.744186 44.19359 0.9914819 0.607244
"8576" "NAMA" "main" 5 2.964377 56.47901 0.9893799 0.6164131
"8577" "NAMA" "main" 1 2.501309 52.42696 0.9904301 0.6011948
"8578" "NAMA" "main" 2 2.906029 61.0297 0.9908446 0.5619517
"8579" "NAMA" "main" 3 2.576903 50.23621 0.9870631 0.5599463
"8580" "NAMA" "main" 4 2.455581 61.7678 0.9910089 0.5952702
"8581" "NAMA" "main" 5 1.934489 41.95933 0.9917756 0.5941402
"8582" "NAMA" "main" 1 2.17582 49.27503 0.9889073 0.6467647
"8583" "NAMA" "main" 2 2.804017 48.7365 0.9881671 0.5669458
"8584" "NAMA" "main" 3 2.347653 49.39238 0.9916338 0.5993368
"8585" "NAMA" "main" 4 2.902003 53.25722 0.9924975 0.4813704
"8586" "NAMA" "main" 5 2.643754 57.7514 0.9892831 0.4968371
"8587" "NAMA" "main" 1 2.498839 44.85037 0.9913137 0.6784079
"8588" "NAMA" "main" 2 2.599478 50.20224 0.990139 0.5747148
"8589" "NAMA" "main" 3 1.618146 41.10519 0.9854944 0.5848121
"8590" "NAMA" "main" 4 1.951427 55.30706 0.9890337 0.599688
"8591" "NAMA" "main" 5 2.001784 56.87827 0.991316 0.5796324
"8592" "NAMA" "main" 1 2.259045 54.25971 0.9902704 0.604746
"8593" "NAMA" "main" 2 3.109763 60.53065 0.9892456 0.543961
"8594" "NAMA" "main" 3 2.711216 41.98357 0.9906486 0.5536424
"8595" "NAMA" "main" 4 1.921747 51.3738 0.9904896 0.6212401
"8596" "NAMA" "main" 5 3.204517 56.82365 0.9936191 0.600011
"8597" "NAMA" "main" 1 1.826281 38.26923 0.9890489 0.5955833
"8598" "NAMA" "main" 2 2.753374 64.37384 0.9919374 0.5495054
"8599" "NAMA" "main" 3 2.783888 49.12902 0.9891466 0.5534581
"8600" "NAMA" "main" 4 2.648033 54.97869 0.9897706 0.5976102
"8601" "NAMA" "main" 5 2.009494 35.03214 0.9903682 0.6374815
"8602" "NAMA" "main" 1 2.298718 40.51409 0.9906611 0.6612263
"8603" "NAMA" "main" 2 2.63026 46.6644 0.9872224 0.5820193
"8604" "NAMA" "main" 3 2.784902 51.09311 0.9912772 0.66621
"8605" "NAMA" "main" 4 2.476269 45.94947 0.9913795 0.6577104
"8606" "NAMA" "main" 5 2.090595 46.13585 0.9889658 0.6488519
"8607" "NAMA" "main" 1 3.31245 51.80211 0.9901031 0.5565199
"8608" "NAMA" "main" 2 2.432717 33.85044 0.9856466 0.5727901
"8609" "NAMA" "main" 3 2.335048 25.12246 0.9903547 0.6081763
"8610" "NAMA" "main" 4 2.403785 56.96854 0.9930333 0.6368344
"8611" "NAMA" "main" 5 2.236939 40.19165 0.9868042 0.5652384
"8612" "NAMA" "main" 1 2.346545 45.84608 0.991431 0.6275576
"8613" "NAMA" "main" 2 3.132769 57.97077 0.9892251 0.5481255
"8614" "NAMA" "main" 3 3.058933 48.2212 0.9909035 0.5802848
"8615" "NAMA" "main" 4 2.963676 48.45884 0.990947 0.6829544
"8616" "NAMA" "main" 5 1.501195 39.23106 0.9901329 0.6046041
"8617" "NAMA" "main" 1 1.649507 41.35943 0.9850296 0.6515241
"8618" "NAMA" "main" 2 2.814819 53.77969 0.9846769 0.4986498
"8619" "NAMA" "main" 3 1.742878 47.59892 0.9898066 0.6595499
"8620" "NAMA" "main" 4 2.556812 50.94681 0.9917699 0.613511
"8621" "NAMA" "main" 5 2.814752 39.0316 0.9867994 0.659791
"8622" "NAMA" "main" 1 2.434624 48.1986 0.9889671 0.5752118
"8623" "NAMA" "main" 2 2.068865 43.99614 0.9886137 0.5662365
"8624" "NAMA" "main" 3 2.617537 53.41169 0.9928417 0.607565
"8625" "NAMA" "main" 4 2.739158 56.22191 0.9898914 0.577691
"8626" "NAMA" "main" 5 2.460453 52.44112 0.9915451 0.5982787
"8627" "NAMA" "main" 1 2.096304 37.77303 0.9896545 0.6885443
"8628" "NAMA" "main" 2 1.751291 52.59798 0.9898759 0.6048787
"8629" "NAMA" "main" 3 2.483632 45.33479 0.9891231 0.6074651
"8630" "NAMA" "main" 4 2.674779 42.47748 0.9925538 0.5844756
"8631" "NAMA" "main" 5 2.377504 53.1177 0.9919093 0.6187152
"8632" "NAMA" "main" 1 2.9506 49.29067 0.9877525 0.5430699
"8633" "NAMA" "main" 2 2.509751 52.29145 0.9917042 0.5916912
"8634" "NAMA" "main" 3 2.339198 53.70148 0.9898568 0.5983105
"8635" "NAMA" "main" 4 3.012158 49.86477 0.9891249 0.5999795
"8636" "NAMA" "main" 5 2.537472 54.53224 0.988991 0.5807756
"8637" "NAMA" "main" 1 1.912338 42.15962 0.9832506 0.5760432
"8638" "NAMA" "main" 2 2.621665 49.42411 0.9930604 0.6304986
"8639" "NAMA" "main" 3 3.29822 54.64822 0.9907779 0.5441682
"8640" "NAMA" "main" 4 2.743619 47.81824 0.98636 0.5351079
"8641" "NAMA" "main" 5 2.071745 33.99507 0.988494 0.4676111
"8642" "NAMA" "main" 1 2.288111 37.26161 0.9921322 0.6168729
"8643" "NAMA" "main" 2 2.436695 49.33391 0.9908883 0.5910017
"8644" "NAMA" "main" 3 1.56098 44.75839 0.9881334 0.5715967
"8645" "NAMA" "main" 4 2.60396 48.90065 0.9918994 0.5574256
"8646" "NAMA" "main" 5 2.170156 51.50896 0.991307 0.5587031
"8647" "NAMA" "main.null" 1 2.174448 39.63653 0.9860722 0.3315043
"8648" "NAMA" "main.null" 2 2.913929 41.12873 0.9871031 0.3455287
"8649" "NAMA" "main.null" 3 2.455514 49.52271 0.9883618 0.2951501
"8650" "NAMA" "main.null" 4 2.64158 58.86703 0.991691 0.3152729
"8651" "NAMA" "main.null" 5 2.294229 60.68631 0.9901772 0.3225304
"8652" "NAMA" "main.null" 1 3.634707 55.46684 0.9862964 0.3571541
"8653" "NAMA" "main.null" 2 2.941345 73.43035 0.9854468 0.3518169
"8654" "NAMA" "main.null" 3 2.950435 30.89323 0.9890302 0.3213249
"8655" "NAMA" "main.null" 4 1.836983 38.26975 0.9835991 0.3167834
"8656" "NAMA" "main.null" 5 2.440276 41.61385 0.9903901 0.2871137
"8657" "NAMA" "main.null" 1 1.980993 36.69808 0.9916123 0.3001741
"8658" "NAMA" "main.null" 2 2.230741 32.8612 0.9894743 0.20679
"8659" "NAMA" "main.null" 3 2.431465 60.92089 0.990845 0.2713204
"8660" "NAMA" "main.null" 4 2.212126 62.61013 0.9887705 0.3340636
"8661" "NAMA" "main.null" 5 2.412142 69.26749 0.9864063 0.3176844
"8662" "NAMA" "main.null" 1 3.580506 60.70225 0.9891006 0.3416168
"8663" "NAMA" "main.null" 2 2.373648 68.9852 0.9893147 0.3218455
"8664" "NAMA" "main.null" 3 2.463059 67.05835 0.9899148 0.2414736
"8665" "NAMA" "main.null" 4 2.878947 53.26699 0.9878792 0.3717512
"8666" "NAMA" "main.null" 5 2.983287 49.93595 0.9877668 0.3665767
"8667" "NAMA" "main.null" 1 2.361676 47.70237 0.9861389 0.277283
"8668" "NAMA" "main.null" 2 2.741547 45.18323 0.9867743 0.3142848
"8669" "NAMA" "main.null" 3 1.835033 34.17493 0.9837159 0.2981586
"8670" "NAMA" "main.null" 4 1.874292 40.33311 0.9905443 0.3989795
"8671" "NAMA" "main.null" 5 2.706131 44.39556 0.9861179 0.3389462
"8672" "NAMA" "main.null" 1 3.253518 35.68916 0.987227 0.3672402
"8673" "NAMA" "main.null" 2 2.72784 58.6109 0.9889154 0.3324744
"8674" "NAMA" "main.null" 3 2.576404 63.8368 0.9875745 0.3857349
"8675" "NAMA" "main.null" 4 2.665514 60.11403 0.9864058 0.3928039
"8676" "NAMA" "main.null" 5 2.591846 82.92456 0.9907718 0.3432917
"8677" "NAMA" "main.null" 1 1.989825 65.63013 0.9870819 0.2652542
"8678" "NAMA" "main.null" 2 2.972056 36.61221 0.98943 0.2952761
"8679" "NAMA" "main.null" 3 1.922645 46.44715 0.9845053 0.363471
"8680" "NAMA" "main.null" 4 2.55238 60.22409 0.9868139 0.2794132
"8681" "NAMA" "main.null" 5 3.141528 33.69528 0.9903141 0.2719589
"8682" "NAMA" "main.null" 1 2.537615 36.66594 0.9887645 0.2404398
"8683" "NAMA" "main.null" 2 2.063219 43.12456 0.990884 0.3670544
"8684" "NAMA" "main.null" 3 2.58671 59.11615 0.9885125 0.3543775
"8685" "NAMA" "main.null" 4 2.66283 69.81092 0.9876383 0.2709945
"8686" "NAMA" "main.null" 5 1.975249 30.91319 0.9883129 0.319833
"8687" "NAMA" "main.null" 1 1.331088 44.83738 0.9864629 0.3527406
"8688" "NAMA" "main.null" 2 3.740566 43.15551 0.9854759 0.335526
"8689" "NAMA" "main.null" 3 3.085547 63.2309 0.9886794 0.3499449
"8690" "NAMA" "main.null" 4 2.722011 33.81046 0.9881115 0.2608953
"8691" "NAMA" "main.null" 5 2.572738 6.744723 0.9890448 0.2188294
"8692" "NAMA" "main.null" 1 2.700666 57.23726 0.9860903 0.3313993
"8693" "NAMA" "main.null" 2 2.296636 41.45979 0.9884476 0.3217418
"8694" "NAMA" "main.null" 3 2.583606 28.99572 0.9849925 0.2470754
"8695" "NAMA" "main.null" 4 2.685773 63.0406 0.9911233 0.3170791
"8696" "NAMA" "main.null" 5 1.830879 80.71341 0.9916308 0.3339353
"8697" "NAMA" "main.null" 1 1.895267 34.27313 0.9854562 0.2881673
"8698" "NAMA" "main.null" 2 3.329536 52.1211 0.9857806 0.3150556
"8699" "NAMA" "main.null" 3 1.795662 36.89961 0.9882474 0.351616
"8700" "NAMA" "main.null" 4 2.320597 51.41384 0.9860608 0.279237
"8701" "NAMA" "main.null" 5 1.439274 35.68 0.9866389 0.3974894
"8702" "NAMA" "main.null" 1 2.350852 78.9817 0.9848996 0.3452424
"8703" "NAMA" "main.null" 2 2.713128 43.04264 0.9861442 0.2829937
"8704" "NAMA" "main.null" 3 3.451195 52.78353 0.9861872 0.3923208
"8705" "NAMA" "main.null" 4 3.110407 35.05755 0.9877516 0.2745991
"8706" "NAMA" "main.null" 5 3.235705 82.41476 0.987979 0.3651315
"8707" "NAMA" "main.null" 1 2.288513 26.97714 0.9857707 0.2967889
"8708" "NAMA" "main.null" 2 2.224488 53.29082 0.9878851 0.3045661
"8709" "NAMA" "main.null" 3 3.445205 60.41582 0.9883405 0.3463139
"8710" "NAMA" "main.null" 4 2.353974 50.56968 0.9850058 0.2198272
"8711" "NAMA" "main.null" 5 2.582312 39.80354 0.9869907 0.2773064
"8712" "NAMA" "main.null" 1 2.087219 30.7891 0.9883663 0.3382047
"8713" "NAMA" "main.null" 2 2.443019 26.14444 0.9889689 0.3220175
"8714" "NAMA" "main.null" 3 2.277361 59.92145 0.9913417 0.2855766
"8715" "NAMA" "main.null" 4 1.387454 70.42832 0.9890439 0.2976214
"8716" "NAMA" "main.null" 5 2.35226 41.99592 0.9889377 0.293699
"8717" "NAMA" "main.null" 1 2.221611 36.68359 0.9888034 0.2771848
"8718" "NAMA" "main.null" 2 2.525973 74.71162 0.986287 0.2663511
"8719" "NAMA" "main.null" 3 2.536106 71.29536 0.9884245 0.3244717
"8720" "NAMA" "main.null" 4 2.907916 36.62209 0.9880964 0.2868388
"8721" "NAMA" "main.null" 5 2.159866 40.23589 0.9869272 0.3018881
"8722" "NAMA" "main.null" 1 2.70201 64.46154 0.9887069 0.3296074
"8723" "NAMA" "main.null" 2 2.026835 63.83277 0.9906983 0.4080326
"8724" "NAMA" "main.null" 3 2.212585 52.29552 0.9881664 0.4051457
"8725" "NAMA" "main.null" 4 2.81464 47.25197 0.9904183 0.2835917
"8726" "NAMA" "main.null" 5 2.582497 64.08987 0.9893139 0.2788204
"8727" "NAMA" "main.null" 1 1.488623 48.12137 0.9881422 0.3727619
"8728" "NAMA" "main.null" 2 2.536771 55.87465 0.9904862 0.3865115
"8729" "NAMA" "main.null" 3 2.197112 81.07525 0.9878595 0.3315903
"8730" "NAMA" "main.null" 4 2.870309 37.8422 0.9901585 0.3629035
"8731" "NAMA" "main.null" 5 2.386333 61.43409 0.9896572 0.2798496
"8732" "NAMA" "main.null" 1 2.512619 55.93102 0.9888998 0.3094552
"8733" "NAMA" "main.null" 2 2.453789 30.72849 0.9889748 0.3556522
"8734" "NAMA" "main.null" 3 1.962724 22.31928 0.9907449 0.2404721
"8735" "NAMA" "main.null" 4 2.292917 59.29282 0.9896993 0.4020856
"8736" "NAMA" "main.null" 5 2.333067 32.89777 0.9856085 0.2712724
"8737" "NAMA" "main.null" 1 2.041602 37.73333 0.9844622 0.354863
"8738" "NAMA" "main.null" 2 3.323313 43.20529 0.9889944 0.2751912
"8739" "NAMA" "main.null" 3 2.033415 63.02107 0.9878851 0.3072371
"8740" "NAMA" "main.null" 4 2.827312 27.0459 0.9913951 0.318587
"8741" "NAMA" "main.null" 5 2.641801 34.70936 0.9867822 0.2548923
"8742" "NAMA" "main.null" 1 3.424784 37.35713 0.9868741 0.2741257
"8743" "NAMA" "main.null" 2 2.331126 46.5139 0.989039 0.2661924
"8744" "NAMA" "main.null" 3 3.035465 60.39212 0.9881964 0.3447841
"8745" "NAMA" "main.null" 4 2.39548 56.37684 0.9840124 0.3343591
"8746" "NAMA" "main.null" 5 2.298006 43.13411 0.9858991 0.3956105
"8747" "XUN" "main" 1 21.17623 100.6257 0.9261369 0.1695821
"8748" "XUN" "main" 2 20.74419 55.95628 0.9172024 0.2343973
"8749" "XUN" "main" 3 6.222523 30.10001 0.9286339 0.2061694
"8750" "XUN" "main" 4 4.854129 28.48603 0.9226638 0.170243
"8751" "XUN" "main" 5 20.53424 106.3705 0.9301092 0.1771737
"8752" "XUN" "main" 1 14.93891 63.83333 0.9324495 0.2734712
"8753" "XUN" "main" 2 10.66088 37.84686 0.9288147 0.2960149
"8754" "XUN" "main" 3 1.000012 28.57121 0.9201067 0.1844919
"8755" "XUN" "main" 4 13.88754 50.2551 0.9253358 0.3145494
"8756" "XUN" "main" 5 1.000373 24.25407 0.9336729 0.08802494
"8757" "XUN" "main" 1 14.54392 59.25781 0.9343811 0.422512
"8758" "XUN" "main" 2 1.026661 25.49286 0.9231351 0.1523731
"8759" "XUN" "main" 3 2.85587 28.75488 0.9246428 0.15443
"8760" "XUN" "main" 4 1.731426 27.81694 0.9166392 0.1437724
"8761" "XUN" "main" 5 8.228355 33.41271 0.9321688 0.2475163
"8762" "XUN" "main" 1 2.869894 27.50019 0.9347958 0.2073306
"8763" "XUN" "main" 2 1.063868 27.91154 0.9266188 0.1611226
"8764" "XUN" "main" 3 2.29745 27.18569 0.9294272 0.2307857
"8765" "XUN" "main" 4 19.07167 85.1456 0.9289352 0.2063169
"8766" "XUN" "main" 5 19.09088 84.4732 0.923814 0.2724993
"8767" "XUN" "main" 1 3.06407 29.55553 0.9250098 0.2413341
"8768" "XUN" "main" 2 1.586571 26.74999 0.9205709 0.1865016
"8769" "XUN" "main" 3 12.8823 40.3937 0.9296939 0.3229698
"8770" "XUN" "main" 4 5.62262 30.17703 0.937858 0.2105629
"8771" "XUN" "main" 5 10.39058 39.38124 0.9289487 0.2002781
"8772" "XUN" "main" 1 12.87789 39.45486 0.933793 0.2697341
"8773" "XUN" "main" 2 14.50673 49.06387 0.931556 0.2820162
"8774" "XUN" "main" 3 16.449 73.31634 0.9191444 0.280754
"8775" "XUN" "main" 4 2.277404 26.92019 0.9290573 0.1880114
"8776" "XUN" "main" 5 9.821989 37.23049 0.9322824 0.2861122
"8777" "XUN" "main" 1 14.58436 51.02259 0.9280909 0.2950691
"8778" "XUN" "main" 2 15.5316 50.74465 0.9296732 0.3375515
"8779" "XUN" "main" 3 1.730786 26.61391 0.9271895 0.194959
"8780" "XUN" "main" 4 21.82949 98.40553 0.9167741 0.2293219
"8781" "XUN" "main" 5 1.000058 27.56799 0.9191336 0.2276157
"8782" "XUN" "main" 1 1.000147 28.61 0.9197011 0.1634184
"8783" "XUN" "main" 2 19.98507 64.05628 0.930438 0.2076092
"8784" "XUN" "main" 3 7.51607 39.24818 0.9268177 0.2423832
"8785" "XUN" "main" 4 4.808046 29.9745 0.9320946 0.1602157
"8786" "XUN" "main" 5 15.10685 54.96587 0.9321886 0.3974727
"8787" "XUN" "main" 1 14.154 36.81431 0.9364644 0.1972809
"8788" "XUN" "main" 2 12.36695 37.8915 0.9345051 0.2679048
"8789" "XUN" "main" 3 20.81704 86.55174 0.9295008 0.1887716
"8790" "XUN" "main" 4 1.000024 29.15736 0.923027 0.1486078
"8791" "XUN" "main" 5 8.35623 29.39811 0.9323633 0.2609538
"8792" "XUN" "main" 1 12.96629 46.28582 0.9285599 0.4003569
"8793" "XUN" "main" 2 1.257562 30.15007 0.9181641 0.2297161
"8794" "XUN" "main" 3 1.075922 26.77318 0.9196227 0.1785473
"8795" "XUN" "main" 4 1.180272 24.59656 0.930755 0.1625265
"8796" "XUN" "main" 5 6.675278 32.37394 0.9316398 0.2979398
"8797" "XUN" "main" 1 18.93004 74.36279 0.9265161 0.2243768
"8798" "XUN" "main" 2 18.1665 61.51921 0.9299748 0.4270766
"8799" "XUN" "main" 3 16.95475 48.38663 0.9361009 0.3554308
"8800" "XUN" "main" 4 18.81827 76.65316 0.9328436 0.279806
"8801" "XUN" "main" 5 1.000584 26.68315 0.9171081 0.1631431
"8802" "XUN" "main" 1 10.86945 32.76021 0.9382439 0.2161479
"8803" "XUN" "main" 2 18.74409 48.7009 0.9338557 0.333934
"8804" "XUN" "main" 3 5.229167 31.18554 0.9317065 0.2441019
"8805" "XUN" "main" 4 11.23368 40.35944 0.9309594 0.2731751
"8806" "XUN" "main" 5 12.12742 43.67096 0.9286867 0.2952728
"8807" "XUN" "main" 1 18.97533 82.62954 0.9310181 0.2762657
"8808" "XUN" "main" 2 17.39496 75.57888 0.9345342 0.2948258
"8809" "XUN" "main" 3 12.46392 39.54172 0.9317519 0.3252217
"8810" "XUN" "main" 4 16.97805 92.61474 0.9375269 0.363619
"8811" "XUN" "main" 5 8.466468 39.74342 0.9207584 0.266793
"8812" "XUN" "main" 1 17.36844 64.3174 0.9336515 0.3931639
"8813" "XUN" "main" 2 1.015747 27.62946 0.9274123 0.2292034
"8814" "XUN" "main" 3 5.881167 33.30961 0.9199337 0.2963663
"8815" "XUN" "main" 4 1.000041 26.18883 0.9255435 0.1464847
"8816" "XUN" "main" 5 18.53113 66.49502 0.9240029 0.3419918
"8817" "XUN" "main" 1 19.17515 84.74903 0.9394888 0.1792707
"8818" "XUN" "main" 2 13.59351 50.34569 0.9421609 0.3345765
"8819" "XUN" "main" 3 1.622107 29.10856 0.9198322 0.1706324
"8820" "XUN" "main" 4 1.000064 31.01946 0.9136644 0.2742879
"8821" "XUN" "main" 5 14.14083 44.8777 0.9279632 0.327355
