JOLA WOLLOF MANDINKAI MANDINKAII SEREHULE FULAI MALINKE SERERE MANJAGO FULAII BAMBARA AKANS MOSSI YRI KASEM NAMKAM SEMI.BANTU BANTU LWK KAMBE CHONYI KAUMA WASAMBAA GIRIAMA WABONDEI MZIGUA MKK WOLAYTA SOMALI ARI SUDANESE GUMUZ OROMO AMHARA AFAR ANUAK TYGRAY MALAWI SEBANTU AMAXHOSA SWBANTU KHWE GUIGHANAKGAL KARRETJIE NAMA XUN KHOMANI JUHOAN FIN CEU GBR IBS TSI GIH KHV CDX CHB CHS JPT PELII
JOLAJUHOAN300g95p 0 0 0.51716143398212 0 0 0 0 0 0 0.0185309829085341 0 0.0463044141216609 0.0260851516917288 0.0287755100619533 0 0.0144526303372498 0.0306431715536629 0.0132994483022436 0.00970382635089183 0 0.00228649115433975 0.0054035202123228 0.00278743075754989 0.00510482076008577 0.011359631858242 0.0118282254098446 0.00297414123680794 0.00597081954792713 0.00510724420579206 0 0.00769160139829215 0.00703254122827508 0.0232899320113914 0 0.00133110432196559 0.029134657118109 0.00928621460146581 0.00972179606990589 0.00423619275789561 0 0 0.00921246929989349 0.0114970261409922 0.0115347489879268 0.0114312258204078 0.0470623679614572 0.012526286070958 0 0.00196299803316884 0.00435880037254336 0 0 0.00571968237516326 0.00754377718866624 0.00576816190258131 0.00206278015887534 0 0.0114393111599472 0.00473439615906926 0.00102611237684201
JOLAJUHOAN400g80p 0 0 0.239946251371589 0 0 0 0 0 0 0 0 0.0725858711621392 0.0490690424270599 0.034261620328126 0.00415931214567816 0.0201710473108387 0.0366592895896245 0.0129920455717744 0.0104856727393094 0.00448073950406057 0.00186063243642653 0.00477338627187932 0.00579446697767472 0.00380621524727464 0.0110767562635287 0.0075543213684807 0.00464893810289126 0.0284735398586402 0.00602723408186569 0 0.00959159139981007 0.00817616376248967 0.0208058254018052 0 0.00104040668376226 0.0360640515915799 0.00774713244469585 0.00623676818985878 0.00795411349795873 0 0 0.0218684556848502 0.0316923251969549 0.0322205303321201 0.0224983429615361 0.13916820500127 0.0410887998848394 0 0.0023211172028401 0 0 0.00552400369303911 0.00792860931650109 0.0083309903225225 0.00649660201230135 0.00232977280486492 0 0.0148988798889538 0.0061323055011433 0.00105862446544049
JOLAJUHOAN400g90p 0 0 0.471385306438028 0 0 0 0 0 0 0 0 0.0498190356381123 0.0215237788311094 0.0280276491467051 0 0.0131276450812294 0.030607711172481 0.0121712882758541 0.0108207723771927 0.00673112193975661 0.00106872201821197 0.00496630217924355 0.00263306179771444 0.00239064912477334 0.0126390527579837 0.00981020858316277 0.00396393778289387 0.0174455079969822 0.00507706316118164 0 0.00919479900720828 0.00773883430433052 0.0178654277209368 0 0.00135293682501236 0.0267543558737528 0.0101282683024444 0.00746721837163527 0.00556662421206812 0 0 0.0124866445355898 0.0187295385343877 0.0188405005417441 0.0143904620425076 0.074833657718569 0.0219206824353488 0 0.00220832444348212 0.00233359572100471 0.00144423585824258 0 0.00713917509353298 0.00790281561948701 0.00557422261604637 0.00236687206637298 0 0.0135928149050729 0.00499267757227946 0
JOLAJUHOAN400g95p 0 0 0.519065794292855 0 0 0 0 0 0 0 0 0.0483065120938765 0.0247912596514526 0.0303670995807695 0.0139415321861337 0 0.0321622711654481 0.0147845716905128 0.011461774851465 0.00328570982030356 0.00177544030345975 0.00528681730749403 0 0.00473362145635277 0.0168722883344384 0.0114319309205598 0.00319839623416301 0.0132062530048974 0.00553326455772995 0 0.00899385563691325 0.00750685290276067 0.0202121540379982 0 0.00100811370223863 0.0293768648108123 0.00978420348643878 0.010164861241693 0.00580733283557384 0 0 0.00794594993491355 0.0112837161752491 0.0116803088701625 0.0100617261403697 0.0411234745328837 0.01285725788494 0 0.00217932075576057 0.00436388813240718 0.00145945288133245 0 0.00695925770311661 0.00845394634285022 0.00657869663418017 0.00229076374000855 0 0.0128385893379038 0.00536672915748145 0.00110427466675407
JOLAMALAWI100g80p 0 0 0 0 0 0 0 0 0 0 0 0.120149656128602 0.108108436800756 0.0479857213601636 0.00693034578786959 0.041534439908405 0.0906200073236849 0.0347041697967559 0.030087032161649 0.0630006232218662 0 0.00473947291641928 0.00358833493050015 0 0.0700368975646573 0.107316553420382 0.00293426245729158 0.00198777388466832 0.00529638615329273 0 0.0105200435869017 0.00706938463570096 0.0255839981106592 0 0.00133597081735493 0.04005221835627 0.0107681607664893 0 0.0869680194684429 0 0.00448076566658514 0.00609224442945098 0.00230337248970626 0 0 0.00267961263229595 0 0.00103699093530156 0.00229821602111125 0 0.00139318327363899 0.0158485562474693 0.00562330306449826 0.00700598962397062 0.00514337420663841 0.00237542504541066 0 0.0141937605863785 0.0054116987779898 0.0012094349537816
JOLAMALAWI100g90p 0 0 0.0236036013853473 0 0 0 0 0 0 0.280416042297263 0 0.0691146991099135 0.0742050777809186 0.0121280920344882 0 0.0284082591827691 0.068682340104899 0.0286904005280604 0.0210695626011278 0.0373080092316915 0.00117976694256171 0.00498792675207117 0.00302489434355512 0.00181676392011507 0.0492548214913078 0.0624623787603364 0.00368044072991424 0 0.00576297447830279 0 0.0114544484707509 0.00697166225071996 0.0242987037749682 0.00229869340116588 0.00164047141908119 0.0382580791681686 0.0112201577187211 0 0.0539426055616325 0 0.00411044263135624 0.004760441806597 0.0031974010563596 0 0 0.00296362449862112 0 0.00160961857601583 0.00225614121474825 0 0.00294735749745399 0.0108496205441887 0.00658140639431328 0.00729273227718583 0.00489460281037717 0.00247410020331667 0 0.0140391823164559 0.00489609481954143 0.00124635991361811
JOLAMALAWI100g95p 0 0 0.338818699370768 0 0 0 0 0 0 0.234507237064222 0 0.0362406943276337 0.0346402545223816 0 0 0.0164884342473729 0.0465939551648901 0.0177431943007326 0.0131392144588394 0.0224133138081552 0 0.00430021676270641 0 0.00189026808477594 0.0340647580522041 0.0357119714488498 0.00174267145157664 0 0.00544328786245649 0 0.00895399535539145 0.00614433779602327 0.00531690219146657 0.00863288363693323 0.00170249086418806 0.028457570001355 0.0117552849850417 0 0.0335476136270364 0 0.00316515284180518 0.00345535444318294 0.00259026293308127 0 0 0.00212638790390545 0 0.00126758791763885 0.00157680037733096 0.00291703457271355 0.00103729593118448 0.00277383864540915 0.00419388844660445 0.00562161654246769 0.00417374735547451 0.00185611899021885 0 0.00961210137938073 0.00362323552441902 0
JOLAMALAWI200g80p 0 0 0.115284047904953 0 0 0 0 0 0 0 0 0.101726736982796 0.0857673099727062 0.0523647723692031 0.00203424614163236 0.0383444822887881 0.0789582115365338 0.033330233957621 0.0262896858980997 0.04734590503505 0.00185199721361496 0.00712483129918342 0.00722588132753673 0.00418213679833079 0.052077975430629 0.0871825358032574 0.00288632621453045 0.00521105583903967 0.00522641083259193 0 0.0105426808116013 0.00747245487204403 0.0259001785969166 0 0.00153276765337262 0.0370245916376353 0.0107151571549248 0 0.0702654933783239 0 0.00561401590526408 0.00638063737065629 0.00353109056407548 0 0 0.00333782947271009 0 0.0018383457511839 0.00218292700299539 0.00307429598098197 0.00107053072448111 0.010434272933655 0.00653785494129828 0.00816164593989651 0.00592027885861487 0.00231825694735766 0 0.0148503928271344 0.00567891216201846 0.00120060566676016
JOLAMALAWI200g90p 0 0 0.46315124791549 0 0 0 0 0 0 0 0 0.0580168910286728 0.0349741593567432 0.034687457075608 0.0189378039710707 0 0.0477107059394332 0.0223679766958075 0.0172401346921769 0.0280398484608672 0 0.00524996233561605 0.00647260952445676 0.00345486391766927 0.0327622824073692 0.0510137209120152 0.00169803843452746 0 0.00488706996977914 0 0.00772762718990029 0.00615680385061077 0.0133986184732622 0.00310341395624678 0.00174605765450797 0.0261103494408999 0.0113204209042524 0 0.0420018409088711 0 0.00404264746645622 0.00388813870518943 0.00261122876730883 0 0 0.00266664992062643 0 0.00170698768591803 0.001941477096788 0.0020314880170224 0.00171705210987935 0.00173945639458021 0.00553015976266725 0.0063183754114562 0.00480233519750114 0.00163937179355643 0 0.010505942104736 0.00390230947565152 0
JOLAMALAWI200g95p 0 0 0.564478944675487 0 0 0 0 0 0 0 0 0.0437713159988105 0.0308028185402732 0.0323366434681881 0.0151206177384733 0 0.0391062383969454 0.017137771171335 0.0144418710525971 0.00502280180850363 0.00385919355035268 0.00822604424237873 0 0.00875126488064854 0.0286500769285671 0.0313229538229646 0.00227118027430252 0 0.00574427730685591 0 0.00781468050091528 0.00622034056769583 0.0120469938157106 0.00384978636648587 0.00169488095438919 0.0248370850486528 0.0103753841412594 0 0.0267675272588995 0 0.00321500728704791 0.00332758856872143 0.00270848125416439 0 0 0.00231560145652903 0.00229920595160466 0.00214443188403451 0.00177066611295269 0.00290926644556974 0.00173740341620857 0 0.00474641467442637 0.00616816673474596 0.00499649643284175 0.00176981842341571 0 0.00944678122434242 0.00356778776638605 0
JOLAMALAWI300g80p 0 0 0.444681110304758 0 0 0 0 0 0 0.0131384497581643 0 0.0398375882032369 0.0218710321132097 0.0328429918671139 0.0109610323881211 0 0.051911295514896 0.0259213922229688 0.021970140006321 0.0248396546405521 0.00379804035334177 0.00968745137760758 0.00588182113044413 0.00735705439005665 0.0421674907504639 0.0625619363267387 0.00178992477518297 0.0012679943215739 0.00359643585654659 0 0.00715249269162438 0.00594281803789936 0.0163994988235398 0 0 0.0206063669876468 0.00942819149848841 0 0.0561661739508806 0 0.00507163961664134 0.00419576256373149 0.00318451027005063 0 0 0.00307888879886817 0 0.00194847879373696 0.00182115713284006 0.00381530480435139 0.00112395978738733 0 0.00473698643637536 0.00637304831120891 0.00482994958000662 0.00197914485437506 0 0.0101997496799276 0.00413433484729189 0
