"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "SUDANESE" "GUMUZ" "ANUAK" "AFAR" "OROMO" "SOMALI" "WOLAYTA" "ARI" "AMHARA" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"MKK.main.2" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.111556250997018" "0" "0" "0.00603327201698446" "0.123405618441518" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.613072734536743" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0296100164219475" "0.00142554488921008" "0.00582497568515756" "0" "0.000574511849581014" "0" "0" "0.0285251001835055" "0.0384546113619438" "0.0242144705122065" "0.00526770241402444" "0" "0" "0.0120351906901597" "0" "0"
"MKK.main.3" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0" "0.0170061182952421" "0" "0" "0.0186231378312473" "0.00858346897983871" "0.0208857977272651" "0" "0.0130782403392207" "0" "0.0280788705302375" "0" "0.0407147794600412" "0" "0.0152924920928462" "0" "0" "0" "0" "0.0765403916703848" "0" "0.00814004189852639" "0.269663833700936" "0.033326734327416" "0" "0.168009895062994" "0" "0" "0" "0" "0" "0" "0.100515492449649" "0" "0" "0" "0" "0" "0" "0" "0" "0.0140791451137234" "0.000837273562413741" "0" "0.00920112673986385" "0.0130802504750154" "0.0259848613639344" "0.0053655945239356" "0.00180122240711443" "0" "0" "0.0504533304213174" "0.0345470299887094" "0" "0.00592849107537733" "0.00633530435987147" "0" "0" "0.0104815366070138" "0.00344553899586384"
"MKK.main.4" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0" "0.000978443673867272" "0.000596009459626087" "0.0298464410795486" "0.00540248189439823" "0.00148432803947307" "0" "0.0135566076623969" "0.00114531247007093" "0.0019248230555392" "0" "0" "0" "0" "0" "0" "0" "0" "0.31795987837448" "0" "0" "0.00915963693451735" "0.0178333337559373" "0" "0" "0" "0" "0" "0" "0.105264137704837" "0" "0" "0.450330171406991" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0207978628432424" "0.00185002203038646" "0" "0.00247120674405052" "0" "0" "0" "0" "0" "0.0103465478981588" "0" "0" "0" "0.0090527549724782" "0" "0"
"MKK.main.5" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0.0307396998523437" "0" "0" "0" "0" "0.0457305145466693" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0623041255134577" "0" "0" "0" "0.151460188301681" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0764477550251002" "0" "0" "0" "0.00112028222794283" "0" "0" "0.166088101652121" "0.23698202823046" "0.152744503147479" "0" "0" "0" "0.0763828015027446" "0" "0"
"MKK.main.6" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0" "0.00602548440573541" "0" "0.00796394271331532" "0.00974181447305198" "0.000192745018067531" "0.00957310488453779" "0.0056727357030331" "0.0041754173078549" "0.0102884635487045" "0.00273997271019188" "0" "0" "0" "0.00383242357704787" "0" "0" "0" "0.224462371686936" "0.0223544889147188" "0" "0.0102311000771335" "0.0960442790778687" "0.0107378714246214" "0" "0.0302104945615151" "0" "0.140671527837779" "0" "0" "0" "0" "0.362733759997111" "0" "0" "0" "0" "0" "0" "0" "0" "0.00314197117455398" "0" "0" "0.0201548990555119" "0.00501684608437577" "0.00169815282701871" "0.00341329869299017" "0" "0" "0" "0" "0" "0" "0.00239107838949922" "0.000711798993652471" "0" "0.00153473598328172" "0.00287936298464942" "0.00140585789524342"
"MKK.main.7" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0" "0" "0" "0" "0" "0.0219381548722174" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0134417927215053" "0" "0" "0.0200598308014357" "0.291818787249676" "0.0219700323470012" "0" "0" "0" "0" "0" "0" "0" "0" "0.239144852408614" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0705496131659403" "0" "0.00841615883484106" "0.00173167824129727" "0" "0" "0" "0.0988953459613752" "0.159516673726704" "0.0103251311213753" "0.00922978815867673" "0" "0" "0.0329621603893408" "0" "0"
"MKK.main.8" "multiple-dates" "20.6931528691975" "0.49" "0.918034607122081" "0.991876168294973" "0.999733374593061" "LWK" "SOMALI" "0.27" "WABONDEI" "LWK" "9.4904950540358" "75.4917599562328" "0.612973484099005" "0.06" "TYGRAY" "LWK" "0.35" "AFAR" "LWK" "0" "0.00993625415208774" "0" "0.0274315498043441" "0.0185732690922267" "0" "0.0196312137919741" "0.0125976223273519" "0.00925571839723748" "0" "0" "0" "0" "0" "0.00851839727656056" "0" "0" "0" "0.316931200401278" "0.0339120804675523" "0" "0.00780577226000754" "0.0618246125650177" "0.00974586842866826" "0" "0.0173563817062914" "0" "0.0357819047072859" "0" "0.359653370750962" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0057317475429118" "0" "0" "0.0065473835304518" "0.00828820114373416" "0" "0.00469159136018384" "0" "0" "0" "0" "0" "0.0129850201656098" "0.00179243403236071" "0.00184063827437899" "0" "0" "0.00662049990391473" "0.0025472679176084"
"MKK.null.1" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.100932041840574" "0" "0" "0.00299504421163882" "0.125322290248348" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.610741108053544" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0309547339892603" "0.00014203954056857" "0.00661388117360101" "0" "0.000526594778811904" "0" "0" "0.032015694602857" "0.0442579284377742" "0.0259454403681918" "0.00588304977436195" "0" "0" "0.013670152980469" "0" "0"
"MKK.null.2" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0.0140672393116143" "0.00360510757117509" "0.0338977617839057" "0.0241604412105412" "0.00602120822891402" "0.0254217956716946" "0.0268336875971168" "0.0156736132356293" "0.0404862764592812" "0.0242175447729702" "0" "0.0260712096783717" "0" "0.0187457922517702" "0" "0" "0" "0.416043793267641" "0.0355739526016106" "0" "0.0204615733321577" "0.0964338798648163" "0.0240296070240391" "0" "0.0456329225556039" "0" "0.0397364125850647" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00829871381991252" "0" "0" "0.0197300502164136" "0.0102022902920872" "0" "0.00761574393581165" "0" "0" "0" "0" "0" "0" "0" "0.00319924298911015" "0" "0.00219674752430009" "0.00758757666415796" "0.0040558155542889"
"MKK.null.3" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0.0102879504563829" "0" "0" "0.0265340815052958" "0.00940647271793603" "0.0259764508413656" "0" "0.00863001889265052" "0" "0.0184974565252269" "0" "0.0417614218394373" "0" "0.014167640690711" "0" "0" "0" "0" "0.0750787998704465" "0" "0.0133119904844673" "0.263773360843329" "0.0386493126584042" "0" "0.182559289910836" "0" "0" "0" "0" "0" "0" "0.0794692485850824" "0" "0" "0" "0" "0" "0" "0" "0" "0.0157693325491321" "8.27369362558128e-05" "0" "0.000100810592269891" "0.0133180929150508" "0.032468248156366" "0.00573933986068925" "0.00146689004813863" "0" "0" "0.0532037411549163" "0.044104650222883" "0" "0.00594503829204222" "0.00682560926123599" "0" "0" "0.00885076928680774" "0.00402124490264098"
"MKK.null.4" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0.00333324914151974" "0.000523504668150843" "0.0310473704250738" "0.00224253231253901" "0.00151119776294412" "0" "0.0134996068257966" "0.00232423261922682" "0.00077733055974099" "0" "0" "0" "0" "0" "0" "0" "0" "0.315783978844181" "0" "0" "0.00646999249263092" "0.0168803796043702" "0" "0" "0" "0" "0" "0" "0.117685074780444" "0" "0" "0.442550458119522" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0216955377601442" "0.00174598203065597" "0" "0.002404015408429" "0" "0" "0" "0" "0" "0.00949015548284842" "0" "0" "0.000738414770923451" "0.00929698639085947" "0" "0"
"MKK.null.5" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0.0282267470348237" "0" "0" "0" "0" "0.0455865177873784" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0629037652121241" "0" "0" "0" "0.171566488568316" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0756134838139216" "0" "0" "0" "0.000346742305886139" "0" "0" "0.159389959392465" "0.223383511104683" "0.159189328688901" "0" "0" "0" "0.0737934560915016" "0" "0"
"MKK.null.6" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0.00589998010368655" "0" "0.00838216864442115" "0.00974961673955752" "8.66797313000962e-05" "0.00954078936038059" "0.0060598716662405" "0.00431238928768834" "0.010906702942895" "0.0031227498237226" "0" "0.000168458535680864" "0" "0.00398767905347282" "0" "0" "0" "0.22592894037892" "0.0224487234010395" "0" "0.0102156987932062" "0.0938838455924802" "0.0107083644862636" "0" "0.0306307465116933" "0" "0.134671359848794" "0" "0" "0" "0" "0.366913422093059" "0" "0" "0" "0" "0" "0" "0" "0" "0.00296891183750793" "0" "0" "0.0204884896967215" "0.00496777715122727" "0.00147063738212395" "0.00343624333596194" "0" "0" "0" "0" "0" "0" "0.00230417545172409" "0.000707790865445449" "0" "0.00160219271271732" "0.00286493496164532" "0.00157065961042326"
"MKK.null.7" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0" "0" "0" "0" "0.0173143651374686" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0270971097465183" "0" "0" "0.0214965394434534" "0.223548188197379" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.398794422056274" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0531607085816614" "0" "0.0126240775826296" "0" "0" "0" "0" "0.0785254949747197" "0.124814601396763" "0.00717398394373414" "0.00665820139554445" "0" "0" "0.0287923075438546" "0" "0"
"MKK.null.8" "multiple-dates" "22.8239080106879" "0.49" "0.910567754927766" "0.991775970923644" "0.999702409673367" "SOMALI" "LWK" "0.27" "WABONDEI" "LWK" "9.92603081375255" "70.4297348356932" "0.560048612769089" "0.06" "TYGRAY" "LWK" "0.37" "SOMALI" "LWK" "0" "0.00959601851573129" "0" "0.0280046834571943" "0.0178557998461867" "0" "0.0198837021641415" "0.0133062060195785" "0.00933243338954378" "0.00151852444039425" "0.00357393393702995" "0" "0" "0" "0.0103840112078375" "0" "0" "0" "0.325319666819213" "0.032856735748074" "0" "0.00626934215660218" "0.0780563864752174" "0.0210350959626282" "0" "0.025050961373481" "0" "0.137748505622567" "0" "0.205212151245808" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00664211064883484" "0" "0" "0.00819963149774237" "0.00912519201198957" "0" "0.00582607069345811" "0" "0" "0" "0" "0" "0.0122586018354376" "0.00196552884198881" "0.0017032319351979" "0" "0" "0.00616483909387649" "0.00311063506024536"
"SUDANESE.main.1" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0" "0" "0" "0.0050572834731963" "0.0378940384250288" "0" "0.0691057086893899" "0.172251212385237" "0.00194300886291082" "0" "0.098356107252362" "0.179540777319111" "0" "0.0610072436240999" "0" "0" "0" "0" "0.23235187018449" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00709348774318649" "0" "0" "0.00939631810143637" "0" "0" "0" "0" "0" "0.0053672235568231" "0.0754647258436871" "0.0103978444542816" "0.0149363986087255" "0.00574532355609575" "0" "0.0140914279199383" "0" "0"
"SUDANESE.main.2" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0.00843994915139093" "0.0214111059531229" "0" "0.0178412174264258" "0.00799858006739601" "0.00793890699652563" "0" "0" "0.0111951674798" "0.0200702131645646" "0" "0" "0.0206618501596127" "0" "0.012557255490749" "0" "0.0133632289019922" "0.00696828672388654" "0.181548184383272" "0" "0" "0.00623553497950821" "0.00476828842707061" "0.00541003785528431" "0" "0" "0" "0" "0" "0.625637353504316" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00127358362416311" "0" "0" "0.0142405576758798" "0" "0" "0.00369467845139101" "0.000386142409504483" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00512655761856322" "0.00323331955558056"
"SUDANESE.main.3" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0" "0" "0" "0.0438289773604174" "0.00938946587630634" "0.00723980727604038" "0.0778436225246191" "0.124033611757885" "0.00621186478865045" "0" "0.00424953908755225" "0.0819614579309832" "0" "0" "0" "0" "0" "0" "0.43514430961867" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00507757292110636" "0" "0" "0.0090579949102028" "0.0114994230821472" "0" "0" "0" "0" "0.00245884184655229" "0.13226637693643" "0.0085031195761267" "0.00679878173872481" "0.0113421416092411" "0" "0.0230930911583448" "0" "0"
"SUDANESE.main.4" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0.0111788638860593" "0.0384131141048008" "0" "0.0209117921004966" "0.023005811080206" "0.000518382740637095" "0.0199947460221787" "0" "0.0146183407982187" "0.0722775581568453" "0.0109932311001725" "0" "0.0433104884443852" "0.0420112722756596" "0.0254033358233511" "0" "0.0262849699333182" "0.0149679923974427" "0.188579243038294" "0" "0" "0.00690588904342233" "0.00805691109836035" "0.00928407067186026" "0" "0" "0" "0" "0" "0.390458380529787" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00331173392199607" "0" "0" "0.0110611331100351" "0" "0" "0.00656583403748253" "0" "0" "0" "0" "0" "0.00086417315091619" "0.0023400081908612" "0" "0" "0" "0.00851466777033785" "0.00016805657287538"
"SUDANESE.main.5" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0" "0" "0" "0.0329003636363668" "0.0242162107646934" "0" "0.0665620917151021" "0.157001056897687" "0" "0" "0.0964601338075907" "0.154320060986771" "0" "0.0206920932592173" "0" "0" "0" "0" "0.307646111707787" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00661138264817483" "0" "0" "0.0081289330018201" "0.00802157619085131" "0.00275787470948399" "0" "0" "0" "0" "0.0685686981153078" "0.0133413709050563" "0.000680678552862506" "0" "0" "0.0320913631012275" "0" "0"
"SUDANESE.main.6" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0.0128356927155831" "0.0315087253912884" "0" "0" "0.0170315786442302" "0.0109667531966165" "0" "0" "0.022373709395571" "0.0196898640478278" "0" "0" "0.0305090204605707" "0.0115663378619117" "0.0214358319210848" "0" "0.0234965847389385" "0.0119766129748892" "0.192974613235782" "0" "0" "0.00922191888211277" "0.0108388280416098" "0.00548984292620636" "0" "0" "0" "0" "0" "0.534138457751722" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00585365390428844" "0" "0" "0.0118216537502912" "0" "0" "0.00287026427666299" "0.00202676453312915" "0" "0" "0" "0" "0" "0" "0.00183707547736877" "0" "0" "0.0046773535526551" "0.00485886231965988"
"SUDANESE.main.7" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0" "0" "0" "0.0179915351125875" "0.0575630203000704" "0" "0.0527871333723603" "0.0963302053132741" "0.0458449013602156" "0.0321028483852245" "0.059041709472957" "0.09142470353059" "0.0367001676748388" "0.221888056647737" "0.0199397041950892" "0" "0.00217746742014667" "0" "0.147197788805626" "0" "0" "0.0162511500083783" "0" "0.0132371067509019" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00662811467500004" "0" "0" "0" "0" "0" "0.0380665270375854" "0.00885372183106075" "0" "0.0187879159297293" "0.0111174774341817" "0" "0" "0" "0.0060687447424456"
"SUDANESE.main.8" "one-date-multiway" "19.9115847415272" "0.27" "0.789480428581598" "0.781997659244983" "0.998642793396617" "GUMUZ" "ANUAK" "0.25" "ANUAK" "ANUAK" "8.61562855405839" "75.4163797992384" "0.211545779042885" "0.36" "ANUAK" "ANUAK" "0.28" "GUMUZ" "ANUAK" "0" "0.0258319123948703" "0.0158139324358142" "0.0377514331579712" "0.0042168620129924" "0.00371845820428987" "0.0197453793117454" "0" "0" "0.0245671872359801" "0" "0" "0" "0" "0.00214168092845291" "0" "0" "0" "0.237895819444106" "0" "0" "0" "0" "0" "0" "0" "0.0311148780116586" "0" "0" "0.546197611569979" "0" "0" "0.00127376928383668" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0012138886143011" "0" "0.0142925804418915" "0" "0.0059708719857513" "0.00608433954973075" "0.00304167009240071" "0" "0" "0" "0" "0.00883870608662179" "0" "0" "0" "0" "0.0102890192376069" "0"
"SUDANESE.null.1" "one-date-multiway" "26.6144490473639" "0.31" "0.657500726215387" "0.855895963912429" "0.999179393422377" "GUMUZ" "ANUAK" "0.19" "ANUAK" "ANUAK" "1.00087042744927" "39.0551424367398" "0.127351956055635" "0.15" "ANUAK" "ANUAK" "0.23" "GUMUZ" "ANUAK" "0" "0.0137888937300986" "0" "0.155017450233444" "0.0266268791605863" "0" "0.16858390207076" "0" "0" "0" "0" "0.0496645443508506" "0" "0.135598455489439" "0.000436957166458493" "0.0128332877799781" "0" "0" "0.276544819485487" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00644002192689315" "0.00620453360672255" "0.00445650244183698" "0" "0" "0" "0" "0.103300402550415" "0" "0.00663286008091671" "0.0251177793763174" "0" "0" "0" "0.00875271054979538" "0"
"SUDANESE.null.2" "one-date-multiway" "26.6144490473639" "0.31" "0.657500726215387" "0.855895963912429" "0.999179393422377" "GUMUZ" "ANUAK" "0.19" "ANUAK" "ANUAK" "1.00087042744927" "39.0551424367398" "0.127351956055635" "0.15" "ANUAK" "ANUAK" "0.23" "GUMUZ" "ANUAK" "0.014186103064763" "0.0335947585681684" "0" "0" "0.0116492114741976" "0.009965119209838" "0" "0.0276942233724741" "0.0239739072166074" "0.0300225671599429" "0.0275753652305388" "0.0106333462882271" "0.0446176981468083" "0" "0.0128639485086788" "0" "0.018283124815993" "0.0120969426787269" "0.248018954141642" "0" "0.000316244103207181" "0.0102278394135315" "0.0147611611336118" "0.00789072037541395" "0" "0" "0" "0" "0" "0.399999600608463" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00308622744408549" "0.00275984113596491" "0" "0.00631681040005642" "0.000362488619209607" "0.00433545297049238" "0.00778508091317051" "0" "0" "0" "0" "0" "0.00260864204809866" "0" "0.00475452077811482" "0" "0.00751570386876011" "0.000992706484129416" "0.00111168982708456"
"SUDANESE.null.3" "one-date-multiway" "26.6144490473639" "0.31" "0.657500726215387" "0.855895963912429" "0.999179393422377" "GUMUZ" "ANUAK" "0.19" "ANUAK" "ANUAK" "1.00087042744927" "39.0551424367398" "0.127351956055635" "0.15" "ANUAK" "ANUAK" "0.23" "GUMUZ" "ANUAK" "0" "0.0312392573284503" "0" "0.183127891473746" "0" "0.00524024315523586" "0.0664693006909276" "0" "0" "0.0108036517824061" "0" "0" "0" "0.0165761792794708" "0" "0" "0" "0" "0.472083748392005" "0" "0" "0" "0" "0.00131670203338352" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.000242615702573731" "0" "0" "0.00735842593071209" "0.0258771108807445" "0" "0" "0" "0" "0.090086468822336" "0.033843227287758" "0.00650879026034259" "0.0291059192409855" "0" "0" "0" "0.00547525517786021" "0.0146452125610621"
"SUDANESE.null.4" "one-date-multiway" "26.6144490473639" "0.31" "0.657500726215387" "0.855895963912429" "0.999179393422377" "GUMUZ" "ANUAK" "0.19" "ANUAK" "ANUAK" "1.00087042744927" "39.0551424367398" "0.127351956055635" "0.15" "ANUAK" "ANUAK" "0.23" "GUMUZ" "ANUAK" "0.0082338183854619" "0.0177755382208661" "0" "0" "0.0284690394823807" "0.00228956504305237" "0.00634891292419063" "0.0179410975265468" "0.013599438428319" "0.0156633788492452" "0.0368336030988578" "0.015225407979574" "0.0328675862648683" "0.0212845438160513" "0.0200316008671386" "0" "0.0204446901188187" "0.0104148637726681" "0.125612047845836" "0" "0" "0.00563542718693916" "0.00624732989674393" "0.000582861216301264" "0" "0" "0" "0" "0" "0.57570751162436" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.000382111325593047" "0" "0.00439958270018481" "0.000426603149083253" "0" "0.0049437572572932" "0" "0" "0" "0" "0" "0.00119999838556807" "0" "0.00376303477944497" "0" "0.00199505132953968" "0.00168159852507311" "0"
"SUDANESE.null.5" "one-date-multiway" "26.6144490473639" "0.31" "0.657500726215387" "0.855895963912429" "0.999179393422377" "GUMUZ" "ANUAK" "0.19" "ANUAK" "ANUAK" "1.00087042744927" "39.0551424367398" "0.127351956055635" "0.15" "ANUAK" "ANUAK" "0.23" "GUMUZ" "ANUAK" "0" "0.0114259406038181" "0" "0.0944290474341435" "0.0144938265591107" "0" "0.127899117517407" "0.0126432979843033" "0" "0.0327860927289566" "0" "0" "0" "0.102937728285627" "0" "0" "0" "0" "0.377061789459539" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0131177864283779" "0.00176559032202895" "0" "0" "0" "0.099132560767772" "0.0562407287364003" "0" "0.0217231034069177" "0" "0.00262407618604381" "0" "0.00147017222065653" "0.0302491413588966"
