"JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI-BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"JUHOANCEU400g90p.main.5" 0 0 0 0.0328332759398986 0 0 0.0204822883124448 0.0294446169972377 0.0196390858295988 0.144892348147591 0 0.0632205077726061 0 0 0 0 0.0321218957830573 0.023462788740182 0.0105414446291677 0 0.00158185698657779 0.0080378666731155 0.0475386480291425 0 0 0 0.00232678779168295 0.11870335273969 0 0.00913129685899411 0 0.0146062372140438 0 0 0 0.066899639986052 0 0 0 0 0.0147437917842684 0 0 0 0 0.187889736158469 0 0 0.00656887167782958 0 0.0242164623344303 0.0186541825967239 0.0209769347689146 0.0190407591503403 0.00556708273440035 0 0.0506442812059022 0.00186528123341991 0 0.00436867792421866
"JUHOANCEU400g90p.main.6" 0.00177974175841514 0.00159014760116909 0 0.0197194596149363 0.00611852327093851 0 0.0169730815649722 0.00917050920892514 0.00530708021136137 0.0164443770337415 0.0132739999366249 0.0122261299395862 0 0 0.00167266371608542 0 0 0 0.00282264259789136 0 0 0 0.00256734155978129 0 0 0 0.00838365037951275 0.0558021277656897 0.00452141613951534 0.0094535945875899 0.0102516389294207 0.00964480871439145 0 0 0.00030964102587209 0.0214628527272246 0.000203027050831348 0 0 0 0.0195501680447709 0 0 0.409261430022501 0 0.120969768203551 0.171791572608931 0 0.00424750329817898 0 0.0103238706468782 0.00974379470954414 0.0174593391818683 0 0 0.00192989747810905 0 0 0.00502420047119114 0
"JUHOANCEU400g90p.main.7" 0 0 0 0.0497287819133622 0.00634427115857497 0 0.033060685011441 0.0262386346996474 0.0025391528308151 0.0545195762431199 0 0.0670546975508437 0 0 0 0 0.0367758176983552 0.0217624539071955 0.00539788123421592 0 0.0016305205492859 0.00716160274641342 0.0762342881992864 0 0 0 0.0158302879486053 0.171165996365877 0.00229654965587044 0.00268426039437693 0.0065266896827576 0.00607997661160862 0 0 0 0.0417430910646109 0 0 0 0 0.0222477031939801 0 0 0 0 0.228179707139169 0 0 0.00393126518245855 0 0.0231657468233291 0 0.0515338115933386 0.00142701564777716 0 0 0.0268899063024018 0 0.00340122880898365 0.00444839984229928
"JUHOANCEU400g90p.main.8" 0.00182884871912724 0.00177937720314628 0 0.0163701449507954 0.00432985572279003 0 0.0145363689092587 0.010736830158279 0.0108959056727713 0.0453173762173559 0.0141420453293241 0.0139433833436538 0 0 0.00166916914531971 0 0.00390344111191415 0.00469324366547611 0.00661972655884693 0 0 0 0 0 0 0 0.00635612863569806 0.0498182624515657 0.00416047945338124 0.0120116157008887 0.00848609360222289 0.0130228826377402 0 0 0.000406320348080188 0.0322334653693251 0 0 0 0 0.0285314855989746 0 0 0.491250031648221 0 0 0.147754276168406 0 0.00479029606021665 0 0.00907623013638234 0.0143615663000424 0.00830718603317672 0.00433951831956793 0.00142792402350448 0.00163436616712305 0 0.00635702712651523 0.00490912751090985 0
"JUHOANCEU400g90p.ancient.1" 0 0 0 0.0518956970111149 0 0 0.0352567036807994 0.0156524699018778 0.017349752437188 0.0951509436457202 0 0.0711715939162704 0 0 0 0 0.0335199813000548 0.0208816398466955 0.0118438563504156 0 0.00134941673334017 0.00668148100656293 0.0653200443457109 0 0 0 0.00888451288347542 0.144008517726461 0 0.00689580447180601 0 0.0120444734497888 0 0 0 0.0635023082038391 0 0 0 0 0.0162749510165007 0 0 0 0 0.177884261203045 0 0 0.00524978532740018 0 0.0303001089072832 0.0062898546008485 0.0361597399957254 0.0126745562937245 0.00395783519775499 0 0.0456347720149502 0 0.000484926250872867 0.00368001228077354
"JUHOANCEU400g90p.ancient.2" 0.00190176359237587 0.00184909721038039 0 0.0141239725929135 0.00662070106107133 0 0.0128078283868001 0.0135839905800325 0.00625142297597092 0.0310739525610666 0.0147700981617358 0.0103021497492889 0 0 0.00168794611025584 0 0.00320181593323153 0.00397737983592179 0.00438544955640167 0 0 0 0 0 0 0 0.00818301335957224 0.0527136523554056 0.00524958973541036 0.0110273834966817 0.0110202767223873 0.0112635473566887 0 0 0.000404892033904664 0.0239378434371447 0 0 0 0 0.0299225313161498 0 0 0.504717789030231 0 0.0165941794756646 0.155013053049248 0 0.00437457981770794 0 0.00641361986686517 0.0125264393415552 0.0119773397084268 0.000752593390312046 0 0.00204608618369301 0 0 0.00532402201550379 0
"JUHOANCEU400g90p.ancient.3" 0.0011296745169639 0.00320331100176663 0 0.031801693043845 0 0 0.0176654861002959 0.00956369556342151 0.0106561355614001 0.0467233845307788 0.0142141724016746 0.02726581466455 0 0 0.00478494402338247 0 0 0.00448842127811381 0.00407833454798591 0 0 0 0.01724405104492 0 0 0 0.00429550820132878 0.0409200410001392 0.00503476619247785 0.0126371237697518 0 0.0105781173821241 0 0 0.00141976967194719 0.0502041223004151 0.000165046684430822 0 0 0 0.0507022492372675 0 0 0.192075325010857 0 0.124137888804145 0.28182805652219 0 0.00208620218987158 0 0 0 0.0106001670835748 0.00127542018573883 0.0037632113790405 0.00377649434697915 0 0.00556752019227557 0.00611385156634664 0
"JUHOANCEU400g90p.ancient.4" 0.00179204913009715 0 0 0.0146081428542567 0.0125670410815532 0 0.0185723437348008 0.0174240580197227 0.00743970672326113 0.0449477477128841 0.00624735082588048 0.0206276817902383 0 0 0 0 0.0216053765757268 0.00944679845194979 0.00750896718905695 0 0.000741810767466236 0.00319431689600793 0.0132284731879636 0 0 0 0.0111453063470657 0.102110850464833 0.00220734176129071 0.0074031720813032 0.0166862188835294 0.0118889435409994 0 0 0 0.0163210406625028 0 0 0 0 0 0 0 0.49756892816853 0 0.0346926316545886 0 0 0.00676575434048509 0 0.0230534431775543 0.0234733010546695 0.0222152215736682 0.00588359780235709 0 0 0.0135918671808485 0 0.00327507383207875 0.00176544253282968
"JUHOANCEU400g90p.ancient.5" 0 0 0 0.0454492398856204 0 0 0.0360001281174798 0.012947331963127 0.0256493107751915 0.105289423609291 0 0.0675101303977631 0 0 0 0 0.0387992805750483 0.0198768213139748 0.012674038941481 0 0.00156323036230792 0.00717478184225386 0.0661443384886426 0 0 0 0.00947127148039211 0.130038439024889 0 0.0103560187054668 0 0.0129327064186888 0 0.000143033178105685 0 0.0691444881218418 0 0 0 0 0 0 0 0.00425595046567902 0 0.190974955289987 0 0 0.00367521454131156 0 0.0214318347767046 0.00658985994839156 0.0346268125355471 0.0141535364393519 0.00315206108145449 0 0.0230802701809736 0.0227230192206918 0 0.00417247231834188
"JUHOANCEU400g90p.ancient.6" 0.00186175743015813 0.00178964881559871 0 0.0165435669398385 0.00638769119272284 0 0.0128302972569787 0.0143936411225661 0.00367635693083476 0.0284456156201906 0.0143579051345668 0.0120001677112101 0 0 0.00166498145379255 0 0.00120472364039877 0.00402696038628982 0.003953253356504 0 0 0 0 0 0 0 0.00777171625396155 0.0559874989094137 0.00539435932327442 0.00995432163659726 0.0107798723080651 0.0108976185079509 0 0 0.00038993298060014 0.0223500332298577 0.000240775031188594 0 0 0 0.0333468124844757 0 0 0.48429598330698 0 0.0281167103055217 0.158761345780006 0 0.00492872916036455 0 0.00963536497070608 0.0125644119498185 0.0128351946878119 0.000517383023879005 0.00049180695199644 0.00160947346623563 0 0 0.00599408873964415 0
"JUHOANCEU400g90p.ancient.7" 0 0.031317676380681 0 0 0 0 0.0463492610656479 0.0149371245470625 0 0.0278130955804973 0 0.077550561464952 0 0 0 0 0 0.0130722228112769 0.0068890648298878 0 0.00139034973843218 0 0.0486569038550448 0 0 0 0.00791710954655181 0.0772289967396164 0.0261063700893449 0 0 0.0093713002800513 0.0700605509053225 0 0.00167168297930554 0.00028315999521915 0.0213782197471651 0 0 0 0.143725018435079 0 0 0.0491623602158597 0 0 0 0 0.0280150826989275 0 0.100100699553317 0.0673691850622432 0.0672579757467285 0.00569423712398586 0 0 0.0310630155999409 0 0.0184426573706265 0.00717611763723312
"JUHOANCEU400g90p.ancient.8" 0.00212402099428824 0 0 0.0239987157681498 0.00589302860037475 0 0.013520887032478 0.0067521947456516 0.0133683210750133 0.0491843791908382 0.0129680576413633 0.0149150359418193 0 0 0.00158692581888893 0 0.00824862484899407 0.00428436352188168 0.00466085278840621 0 0 0.0021249260535862 0.00696113420135406 0 0 0 0.007748903303085 0.0494113020880815 0 0.0135145010150086 0.00979933172223505 0.0114934731654016 0 0 0 0.0374979192647347 0 0 0 0 0 0 0 0.400605788886862 0 0.143966318499059 0.12734207671829 0 0.000672609996987106 0 0 0.000646894541736199 0.00985611585010896 0.00409921575728403 0.00185317789870687 0.00161359228767385 0 0.00703947176415671 0.00224783901750141 0
"JUHOANCEU400g95p.main.1" 0 0.00612984165188007 0 0.0547978891736109 0 0 0.0540653052533426 0.0178241255032426 0.0207214497369553 0.141164781767361 0 0.0808305794676348 0 0 0 0 0.0624286465041265 0.0297740619488436 0.0219500096681231 0 0.000388864165028462 0.00367455921128463 0.074836506599341 0 0 0 0.00663537205363779 0.152620634411981 0 0.00797115769974522 0 0.017455560668493 0 0 0 0.0759284414700364 0 0 0 0 0.0355871914917922 0 0 0 0 0.0113978335485823 0 0 0.000978656473891603 0 0 0.0081084291075153 0.0489422546581729 0.00306132563909191 0.00369921726046641 0.00160366661182984 0 0.0468986253061341 0.00586064872855881 0.00466436421929768
"JUHOANCEU400g95p.main.2" 0.00206171803441471 0 0 0.0201949758505927 0.00557486026776185 0 0.0127651854340997 0.0125757117898481 0.00551236133199219 0.0237400444186635 0.0129408396947647 0.0121617644409371 0 0 0.00165037845046963 0 0 0 0.00147465673993873 0 0 0.000921932225842735 0 0 0 0 0.00752931367862852 0.051832457876694 0.00446725588113774 0.010866835714662 0.00889169600567163 0.0103098911691071 0 0 0.00109604727878849 0.027433012441278 0 0 0 0 0.0198267496129842 0 0 0.445922655418493 0 0.142411587304713 0.151985472490557 0 0.00142638799389962 0 0 0 0 0 0 0 0 0.000765006320888862 0.00366120213317073 0
"JUHOANCEU400g95p.main.3" 0.0107429915264068 0.0157873829339412 0 0.0102553866835828 0.0104769108985773 0 0.0491267423108478 0.00135343104590483 0.0104021550395215 0.0135288766975848 0 0.000294930732795832 0 0 0.0192919898921203 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0099560501650972 0.0215394873632899 0.00165275879658844 0.0151125303035026 0 0.00169362047621723 0.00610587439182128 0.0238116673607232 0 0 0 0 0.107429947437422 0 0 0.139872757603533 0.50124336280333 0 0 0 0.000314475615746203 0 0 0.00329155275481735 0.00106446852231897 0.00280766121040302 0 0 0 0.0182711580963482 0.00012583677050817 0.00444599256704983
"JUHOANCEU400g95p.main.4" 5.79462577940088e-05 0 0 0.032673317728852 0.00384885054773512 0 0.0131266159802921 0.0131187672095182 0.00924205149317922 0.0565701760063517 0.0153984377499902 0.0250335414539124 0 0 0 0 0.0296933494253913 0.0100732881462439 0.00863517070717753 0 0.000532779518374769 0.00227005236444982 0.0274426604462047 0 0 0 0.0146528143705067 0.0852143850877939 0.00303868307869097 0.0102192063272463 0.0111281226437639 0.0123770628024367 0 0 0 0.0366321917328589 0 0 0 0 0 0 0 0.550030353229561 0 0 0 0 0.00169659154807318 0 0 0.0014463343554647 0.0105003566521573 0.00142978456063351 0.000820779537874745 0.000430300949061825 0 0.00730091533445017 0.00536511275395931 0
"JUHOANCEU400g95p.main.5" 0 0.00798942930112173 0 0.0797549638783653 0 0 0.0540359753453566 0.012099224680223 0.0210443039738609 0.141189718150165 0 0.0835200475865058 0 0 0 0 0.0790029804484342 0.0242035311333629 0.0228967164491709 0 0.000687336401335246 0.00131727407597833 0.0531275817348804 0 0 0 0.00126786342403857 0.134885709148218 0 0.00756150566728759 0 0.0226739001147016 0 0.00187631557035832 0 0.0687558292477537 0 0 0 0 0.0351031371004597 0 0 0 0 0.0109655391062759 0 0 0.00126435553454519 0 0 0 0.0589234313160107 0.00475862154024609 0.00600679406774876 0.00228959315953603 0 0.049132027710767 0.00739777729006835 0.0062685168432238
"JUHOANCEU400g95p.main.6" 0.00196314462936357 0 0 0.0176562172019366 0.00529399646044453 0 0.0144223989504145 0.0133747389642238 0.00595821169047841 0.0282118745614149 0.0120146907494077 0.014101470621965 0 0 0.00155104879540796 0 0 0.000702950722716537 0.00172786361887056 0 0 0.00149816552780908 0.00544370239423661 0 0 0 0.00766148046931125 0.0563658198897631 0.00410171018590512 0.0105631251601426 0.00837789496284129 0.00958015274793559 0 0 0.000968327176065315 0.029756768550029 0 0 0 0 0.016914668178798 0 0 0.39388942435968 0 0.164012284943716 0.164451716268718 0 0.00142081261546251 0 0 0.00212473867544427 0 0 0 0 0 0.00240824201510242 0.00348235891239496 0
"JUHOANCEU400g95p.main.7" 0 0.00877678360749911 0 0 0.00516902328393615 0 0.0499096589882283 0.0159016495947569 0.0179677645355048 0.140277982873813 0 0.0667954293029521 0 0 0 0 0.030500043433421 0.0419496010376515 0.0128048180938192 0 0.000707001514232201 0.00804813572289168 0.129161409619568 0 0 0 0.0225048294578592 0.174634874541396 0.00609082865016096 0.012487445813106 0 0.00499578890923021 0 0 0 0.0917777609545757 0 0 0 0 0.0368548063068529 0 0 0 0 0.030325642458262 0 0 0 0 0 0 0.0501645744296919 0 0.00126224943125816 0.00381265489114333 0 0.031200661784769 0.000974630126071073 0.00494395063735051
"JUHOANCEU400g95p.main.8" 0.00203833719185809 0 0 0.0319076382604308 0.00473146982302489 0 0.0157031069777548 0.0136046475122395 0.00725039221400155 0.0313831906963728 0.0136428288749999 0.0204090823359051 0 0 0.00150771347621861 0 0.011173977691431 0.0035037335070781 0.00610072781850841 0 0 0 0 0 0 0 0.00672115727553249 0.060187476103977 0.00385189412710565 0.0108654416327598 0.00905136961469006 0.0135938293708096 0 0 0.00115541455191347 0.0297536488674064 0 0 0 0 0.0315435533315408 0 0 0.514285070955268 0 0.0239381687411844 0.121026135037404 0 0.00128188171950123 0 0 0 4.16834678453378e-05 0.000108636135215892 0 0 0.00526682693381272 0 0.00437096575420943 0
"JUHOANCEU400g95p.ancient.1" 0 0 0 0.0436263089376631 0 0 0.0492381123428271 0.0158233120925536 0.0184156520087627 0.150927435885531 0 0.0715046414299599 0 0 0 0 0.0532237124190347 0.0304644607771209 0.0221110737704658 0 0.000247791214677083 0.00627330176467259 0.0985841315535013 0 0 0 0.0139908557979932 0.164988206870014 8.47221407856697e-05 0.0104260275593363 0 0.0139563648448297 0 0 0 0.079102255007551 0 0 0 0 0.0396736927219459 0 0 0 0 0 0.00595254175797061 0 0.00287836045742694 0 0 0.00392665226548375 0.0477837367871698 0.0019509346223532 0.00115971023023067 0.00120302064429448 0 0.0446934393799005 0.0035216131878597 0.00426793152808535
"JUHOANCEU400g95p.ancient.2" 0.00214627600682752 0.00144653731586212 0 0.0234941672977273 0.00596398743677776 0 0.0138132515204089 0.0137221592922333 0.00659333503372276 0.0235448085817682 0.0145823961674213 0.0168251036534065 0 0 0.00172248522269468 0 0.00308947707409054 0.00333290249178636 0.00320791413438579 0 0 0 0 0 0 0 0.00796863450219305 0.0543083829277577 0.00534892309534067 0.0115623125003114 0.00970162719071592 0.0120271542464891 0 0 0.00163283827404982 0.0291703041357113 0 0 0 0 0.0309919008108541 0 0 0.550844809145852 0 0.0474091189766138 0.0993665823539434 0 0.000811584500928894 0 0 0 0 0 0 0 0 0.0010383042198208 0.00433272189030523 0
"JUHOANCEU400g95p.ancient.3" 0.00740181276130602 0.0184101144227195 0.00263120594586996 0 0.00776302996917645 0 0.0301380091049336 0.0129642014735955 0.0103643593994592 0 0.0213220400857537 0 0 0 0.0129628576526369 0 0 0 0.00250399695668187 0 0 0 0 0 0 0 0 0 0.00340352712996733 0.0207539758791949 0 0.0115868433044312 0 0 0.00291251539578101 0.0393178846986538 0 0 0 0 0.098272282892885 0 0.0485350848136911 0.0652569949505571 0.56558818444149 0 0 0 0 0 0 0 0 0 0 0.0089852647130807 0 0.00677646206657135 0.00214935194156412 0
"JUHOANCEU400g95p.ancient.4" 0.000742007985570785 0 0 0.0363051368523943 0.00442009614746448 0 0.0211941738659878 0.00842683321697645 0.00892011850700975 0.059768775572439 0.00331532147787147 0.0220219208992495 0 0 0 0 0.0383306425317444 0.0172777470221825 0.00663903933267429 0 0.000156771030418995 0.00185079008411264 0.0198169750015294 0 0 0 0.0116068593270596 0.0675861224881875 0.00579190537832828 0.0125186537716328 0.0114345003310405 0.0134052012850647 0.00760446913632745 0 0 0.0357391788003698 0 0 0 0 0 0 0 0.547427299941522 0 0 0 0 0.00221391240779658 0 0 0.00247737749154823 0.0151510045584918 0.00252471143830235 0 0 0.0101218918995719 0 0.00425195718913991 0.000958605027990777
"JUHOANCEU400g95p.ancient.5" 0 0 0 0.0495365982339054 0 0 0.0543683470236601 0.00826788792720728 0.0230047842818688 0.143471938488106 0 0.0798920350381386 0 0 0 0 0.0506065711113013 0.0321386664080385 0.0277060564839029 0 0.000304941466311856 0.00682052853803662 0.101169403571547 0 0 0 0.00770028977365326 0.1487996487671 0.000858209739738748 0.0144106134020551 0 0.016736508115695 0 0 0 0.084498374137308 0 0 0 0 0.0171224653708543 0 0 0 0 0.0188881288319904 0 0 0.000908720944709061 0 0 0.0044684042228675 0.0494111151803157 0.00205467733501675 0.00159345857831413 0.00130850473264999 0 0.0480400171046625 0.00139977574966361 0.00451332944138123
"JUHOANCEU400g95p.ancient.6" 0.00209941424176593 0.00136704248459457 0 0.0223759404679309 0.00583675479397369 0 0.0130319505905777 0.0152460315991929 0.00568881763823441 0.0261092885163468 0.0143301428747754 0.0154280289460182 0 0 0.00167402057314147 0 0.00377949596988545 0.00288712520379297 0.00203453258932949 0 0 0 0 0 0 0 0.00900771797425527 0.0581498953018434 0.00495240465450155 0.010538473215787 0.00928495902607869 0.0113284466662753 0 0 0.00156945448167815 0.0285077578649464 0 0 0 0 0.0339224791443663 0 0 0.528702170708858 0 0.0557057613085091 0.109634266174371 0 0.00126007813211187 0 0 0 0 0 0 0 0 0.000817336778114665 0.00473021207874353 0
"JUHOANCEU400g95p.ancient.7" 0 0.00867062560763701 0 0.00278123524281296 0.000453144943192306 0 0 0.0385847323597148 0 0.0926411687250189 0.0313249406214943 0.00931277229843288 0 0 0 0 0.0174262480582199 0.00620538329448307 0 0 0.000538832684689113 0.00189501874579805 0.031690678298481 0 0 0 0.0414997061455606 0.0729095643333033 0 0.000742245194712464 0 0 0.0577379001424367 0.0054661726203308 0 0.0276474919706022 0.00409827141134802 0 0 0 0.116344813816531 0 0 0.106026998356011 0 0 0.276422274093276 0 0.00478278897081564 0 0 0 0.0248354915336844 0 0.000625691838702729 0.000735099782703906 0 0.00372839844948148 0.0121828925452076 0.00268941791531701
"JUHOANCEU400g95p.ancient.8" 0.00299113686157825 0 0 0.035390614720753 0.00691609229064735 0 0.0350433262394726 0.00157035319984729 0.0151149005819702 0.0287742364517112 0.00101639583063291 0.0364603709886564 0 0 0.00208310808084822 0 0.0139961222670204 0.0111093857112064 0.0145502241750885 0 0 0.00107877064022599 0.0114553819851323 0 0 0 0 0.036888088012395 0.00716478991154202 0.0209832172332737 0.0193150639635021 0.0201592915307312 0 0 0.00212483904139165 0.0301315185069747 0 0 0 0 0.00139868603856438 0 0 0.631486401257952 0 0 0 0 0 0 0 0 0 0.000408210925998114 0 0 0 0.0114125129129788 0.000976960639905004 0
"MALAWICEU100g80p.main.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0744170362923911 0 0.636720627521074 0.0651786323515488 0.151839137084834 0.0267211681791292 0 0.00666357037581182 0 0 0.00298686327300068 0.0354729649222099
"MALAWICEU100g80p.main.2" 0.00716275728205982 0.0108782405166866 0 0 0 0 0 0 0 0 0.0115004263666177 0.00516569940408129 0.00700339753195545 0.0468970204394455 0 0.0141318096872362 0.109928301871549 0.0599421279144291 0.0496027755020236 0 0.0256031379401859 0.0424217303696757 0 0.0585864509327407 0.175506701647197 0.28905003902695 0 0 0 0 0 0 0 0 0 0 0 0 0.0751100410842203 0 0 0.00787298106856354 0.00329680072472702 0 0 0.000339560689654929 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MALAWICEU100g80p.main.3" 0 0 0.01106393211779 0.0101576321230985 0.0143854237947636 0 0.025036414155082 0.0235651281327143 0.011531854713577 0.0215661002606524 0.0334370509662583 0.0477370655310613 0.0324611258231457 0.0746243500050882 0 0 0.0450094793473748 0 0.110171435982331 0.02783998019378 0.00700181410051849 0 0.0770250325886154 0.0704239113428857 0.122857129540255 0 0 0 0 0 0.000495510497273318 0.00179652129310185 0 0 0 0 0 0 0 0 0 0 0.0350930231021238 0 0 0.00116170484147202 0.00526090018938601 0 0.00152209614509631 0 0 0.126360117291255 0.0243089172248398 0.0166922154842381 0.00350518062226148 0.00158920005845825 0 0.0116419310393847 0.00404613520650886 0.000631686285608554
"MALAWICEU100g80p.main.4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0585817392900836 0.112902628852865 0 0.0779599841012758 0.0112487263104491 0.0323526267099938 0 0 0.106256542813003 0.3743773559347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0121010120191031 0 0.0163395713021224 0 0 0 0 0.0258188867401048 0 0.143575470491777 0 0.0284854554345222 0 0 0 0 0 0 0
"MALAWICEU100g80p.main.5" 0.00170427830709064 0.00937483793569092 0 0 0 0 0 0.00594233533529615 0 0 0 0.00355434832530886 0.0333196077015955 0 0.0343559496813841 0 0.0534261361534314 0.0598259999777174 0.0485239380557161 0 0 0.0604702142967657 0.0202579112177082 0.0471777068904861 0.224267450712507 0.157037032419093 0 0 0 0 0 0 0 0 0 0 0 0 0.0584606659709241 0 0 0.00831947220463657 0.00986831616410679 0 0 0.00117208370785548 0 0 0.0208934919228884 0 0.0160561296409603 0.118104039186307 0 0.00788805419253044 0 0 0 0 0 0
"MALAWICEU100g80p.main.6" 0.000956052599921139 0 0 0.00811191990776368 0.00588594680740979 0.000104159179376452 0.0199911712030165 0 0.00670846969808967 0.0138776780839289 0.0117799734667051 0 0 0.0388605819251925 0 0 0.102476341801423 0.03427301023516 0.0322000661944085 0.0631778842886673 0.0199019354227138 0 0 0.0167721494588858 0.0791442242914855 0.23760034917222 0 0 0 0 0 0.00030537278197767 0 0 0 0 0 0 0.0793311343962539 0 0 0.00794135371331849 0.00148836380020856 0 0 0 0 0 0.0144963874353164 0 0.134757081199902 0 0.0516379257399804 0.0039460075186535 0.00211011214911087 0.0010417389410384 0 0.00756024567552936 0.00249079509400095 0.00107156781834166
"MALAWICEU100g80p.main.7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0744854314299394 0 0.647610045704421 0.0563945080955532 0.152265187424334 0.0264042541161165 0 0.00527549526741734 0 0 0.00178049595029671 0.0357845820119218
"MALAWICEU100g80p.main.8" 0.00719150353858864 0.0108443088739365 0 0 0 0 0 0 0 0 0.0110587176207593 0.00520430478998405 0.00701683386834409 0.0470033127251078 0 0.0143137579609332 0.110388214881349 0.0600979619684282 0.0495366290550678 0 0.0256418374045086 0.0424398013562053 0 0.058572431138357 0.175068328624489 0.289552261526444 0 0 0 0 0 0 0 0 0 0 0 0 0.0745653915722252 0 0 0.00786943160698539 0.00327513825643227 0 0 0.000359833231854888 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MALAWICEU100g80p.ancient.1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0873663855353189 0 0.533322148289386 0.140645496610658 0.171295976333714 0.0316252749895535 0.000541859345213756 0.00675117962985724 0 0.00961971105793513 0.00678734854005245 0.0120446196683118
"MALAWICEU100g80p.ancient.2" 0.00354291646072313 0.00575706613871205 0 0.00587739511077668 0 0 0.00449427186083667 0.00344235297293047 0.00131912340437386 0.0071548977006267 0.0159294347732734 0.0112831912861145 0.00928560509081 0.0321044666659919 0.00459919466811769 0.00596024979912192 0.114463636533537 0.0558495849341903 0.0478407437923088 0 0.0240029843669564 0.0389801532668938 0.0046518891660019 0.0558024797851453 0.172921344825853 0.275709121507651 0 0 0 0 0 0 0 0 0 0 0 0 0.085787473018887 0 0 0.00863674592393361 0.00415140552802176 0 0 0.00045227141821203 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MALAWICEU100g80p.ancient.3" 0.00460482787023967 0.0173363749848698 0 0 0 0.00501577049464657 0.0336530625791089 0 0.0242402050503998 0 0 0 0 0 0.0182005098267345 0 0 0.00730513680914791 0.0644522290687649 0.0822178827696829 0.0118157284047379 0.00495421206969608 0.0551664141227087 0 0.248577397961671 0.0435116383257721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329424361212665 0.0276603174061461 0.125044070569334 0 0.00236866646802709 0.0146327943449369 0 0.0137499957637571 0 0.0575938259609755 0.069979261182143 0.00775244909901305 0.00472877851861783 0.0033888110668262 0.00901973598529975 0 0 0.00805059763177911 0.0020368695436968
"MALAWICEU100g80p.ancient.4" 0.000289888986891739 0 0 0.00814509541006763 0.00404315073668854 0 0 0.00373417514773175 0 0.00635588998018569 0.0118369250884648 0.0101671529418554 0.00928063163682063 0.0237145887237118 0 0.0041881570359836 0.144123634995304 0.0438219810637463 0.0320393135415671 0.104116813876833 0 0.0118091355475131 0 0.0111536698950353 0.117412787154344 0.255865199367713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000922239446789937 0 0 0 0 0 0 0.0173781282472363 0 0.0984652540738011 0.0367489478121315 0.0351863675147569 0.00482794016532679 0 0 0.00437293160949974 0 0 0
"MALAWICEU100g80p.ancient.5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0840318208145369 0 0.509926244344555 0.169870360085477 0.162976162364829 0.0307306666539669 0.00365607407092757 0.00517845984612697 0 0.0165022931051174 0.00710133023314031 0.010026588481322
"MALAWICEU100g80p.ancient.6" 0.00324056851380304 0.00531367893412939 0 0.00633434821527393 0 0 0.00516463648303942 0.0039462428625407 0.00174506378505843 0.00949223191273232 0.0148493905900337 0.0106976033791667 0.00921207080566636 0.0330360551327455 0.00982058390534979 0.000313907614153806 0.109854564214793 0.0555116230025896 0.0483146768007392 0.0124881224988795 0.0220437349362943 0.0362973968638961 0.0052061274623304 0.0516432716947475 0.172128894004539 0.272230936568323 0 0 0 0 0 0 0 0 0 0 0 0 0.087230141123933 0 0 0.00895925857752777 0.0045569957697032 0 0 0.000367874348010794 0 0 0 0 0 0 0 0 0 0 0 0 0 0
